"Subject","Session","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",630.684363951332,0.630684363951332,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",655.262325464719,0.655262325464719,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",719.196537929292,0.719196537929292,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",481.88153820729,0.48188153820729,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1917.81783460374,1.91781783460374,3
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",676.639531643559,0.676639531643559,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",539.958163155006,0.539958163155006,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",487.196711791512,0.487196711791512,0
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",633.79154760014,0.63379154760014,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",474.566345304538,0.474566345304538,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",654.598872029965,0.654598872029965,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",924.626533027549,0.924626533027549,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",650.018085254942,0.650018085254942,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",487.910875043326,0.487910875043326,0
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",629.263583551165,0.629263583551165,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",590.668583539355,0.590668583539355,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",695.928881857526,0.695928881857526,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",507.91529404205,0.50791529404205,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",644.649787100661,0.644649787100661,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",663.440188939603,0.663440188939603,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",749.179320739131,0.749179320739131,0
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",615.858383139312,0.615858383139312,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",795.892720928805,0.795892720928805,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",685.220055210721,0.685220055210721,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",513.486129618741,0.513486129618741,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",408.05528935698,0.40805528935698,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",428.542658990864,0.428542658990864,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",601.979891103838,0.601979891103838,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",398.006897703453,0.398006897703453,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",408.581101861273,0.408581101861273,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",443.959650642682,0.443959650642682,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",745.22244581658,0.74522244581658,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",638.594793511857,0.638594793511857,0
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",521.254088741898,0.521254088741898,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",818.630640522315,0.818630640522315,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",539.262412396056,0.539262412396056,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",645.893988674743,0.645893988674743,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",565.330578463545,0.565330578463545,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",715.166918566865,0.715166918566865,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",613.899112780928,0.613899112780928,0
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",693.229187807447,0.693229187807447,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",607.211755703702,0.607211755703702,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",671.888202925857,0.671888202925857,0
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",637.903268570881,0.637903268570881,0
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",393.997200054855,0.393997200054855,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",631.307973958883,0.631307973958883,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1005.31460487127,1.00531460487127,3
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",853.256993689683,0.853256993689683,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",730.630092373758,0.730630092373758,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",631.21017645517,0.63121017645517,0
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",765.214187360471,0.765214187360471,0
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",619.302424856414,0.619302424856414,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",509.889052918879,0.509889052918879,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",735.26702215986,0.73526702215986,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",815.302808802244,0.815302808802244,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",611.393202672389,0.611393202672389,0
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",817.972318438024,0.817972318438024,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",641.996577048303,0.641996577048303,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",623.840349762304,0.623840349762304,0
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1163.9035197054,1.1639035197054,3
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",569.887519550775,0.569887519550775,0
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",896.522126344735,0.896522126344735,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",543.323121705725,0.543323121705725,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",661.917083373737,0.661917083373737,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",763.905692983371,0.763905692983371,0
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",804.543574181935,0.804543574181935,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",753.91676462641,0.75391676462641,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",539.919527103848,0.539919527103848,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",773.285198006761,0.773285198006761,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",469.155185281124,0.469155185281124,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",461.24777416253,0.46124777416253,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",783.53823999214,0.78353823999214,0
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",599.282611806302,0.599282611806302,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",634.041474554124,0.634041474554124,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",563.434091687668,0.563434091687668,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",848.599236657719,0.848599236657719,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",600.63125145507,0.60063125145507,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",473.893534700892,0.473893534700892,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",693.945765811804,0.693945765811804,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",479.202973246629,0.479202973246629,0
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",657.458543478697,0.657458543478697,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",671.300512371545,0.671300512371545,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",730.635525568232,0.730635525568232,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",500.571124101043,0.500571124101043,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",575.26577856197,0.57526577856197,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",573.277531165331,0.573277531165331,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",599.868154477008,0.599868154477008,1
15,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",765.926806416246,0.765926806416246,1
15,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",623.230287766091,0.623230287766091,1
15,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",675.212075697345,0.675212075697345,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",576.64336027392,0.57664336027392,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",704.753562365113,0.704753562365113,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",534.692155191806,0.534692155191806,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",487.990225078647,0.487990225078647,1
15,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",570.007618546697,0.570007618546697,1
15,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",581.253425931209,0.581253425931209,1
15,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",296.596888349086,0.296596888349086,1
15,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",483.892388939239,0.483892388939239,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",851.788185095756,0.851788185095756,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",710.548064454088,0.710548064454088,1
15,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",397.277607269643,0.397277607269643,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",481.830189726679,0.481830189726679,1
15,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",562.549653362112,0.562549653362112,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",402.525167764907,0.402525167764907,0
15,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",598.050147178583,0.598050147178583,1
15,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",430.721636912494,0.430721636912494,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",517.199985029038,0.517199985029038,1
15,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",883.880254804353,0.883880254804353,0
15,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",494.526358237636,0.494526358237636,1
15,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",581.439965613754,0.581439965613754,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",530.61212785633,0.53061212785633,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",745.164456765451,0.745164456765451,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",474.627282846996,0.474627282846996,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",542.567268986204,0.542567268986204,1
15,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",493.17983149831,0.49317983149831,1
15,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",531.896172857159,0.531896172857159,1
15,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",352.529212476838,0.352529212476838,1
15,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",385.231611050585,0.385231611050585,1
15,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",730.462835741491,0.730462835741491,1
15,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",559.842413207662,0.559842413207662,1
15,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",434.501933010324,0.434501933010324,1
15,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",602.523175593888,0.602523175593888,1
15,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",414.549129360239,0.414549129360239,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",713.819753163989,0.713819753163989,1
15,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",570.079457454085,0.570079457454085,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",435.188326600837,0.435188326600837,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",759.83679890669,0.75983679890669,1
15,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",581.829948251652,0.581829948251652,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",603.208663651458,0.603208663651458,1
15,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",522.585790143239,0.522585790143239,1
15,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",577.965135794329,0.577965135794329,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",743.274006872525,0.743274006872525,1
15,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",435.188930288859,0.435188930288859,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",550.612019192158,0.550612019192158,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",635.2678323492,0.6352678323492,1
15,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",513.932823981122,0.513932823981122,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",698.484259432007,0.698484259432007,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",537.805073880008,0.537805073880008,0
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",554.531163596948,0.554531163596948,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",293.811168716275,0.293811168716275,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",455.119397470298,0.455119397470298,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",670.086460237144,0.670086460237144,1
15,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",533.299446296951,0.533299446296951,1
15,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",666.547035769327,0.666547035769327,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",429.183137295695,0.429183137295695,1
15,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",524.486804581102,0.524486804581102,1
15,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",632.750452162327,0.632750452162327,1
15,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",377.203764117439,0.377203764117439,1
15,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",732.609551314454,0.732609551314454,1
