"Subject","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
57,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",718,0.718,1
57,"octagon","label_1","Matching","label_1","£1","£1","1","£1","£1",947,0.947,1
57,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",567,0.567,1
57,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",924,0.924,1
57,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1047,1.047,0
57,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1020,1.02,0
57,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",851,0.851,1
57,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",864,0.864,1
57,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",666,0.666,1
57,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",680,0.68,1
57,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",973,0.973,1
57,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1296,1.296,1
57,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1368,1.368,0
57,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",761,0.761,1
57,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",561,0.561,1
57,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",818,0.818,0
57,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1060,1.06,1
57,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",889,0.889,1
57,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",770,0.77,0
57,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",925,0.925,0
57,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",581,0.581,0
57,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",484,0.484,1
57,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",844,0.844,1
57,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1392,1.392,1
57,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",873,0.873,1
57,"octagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",760,0.76,1
57,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",651,0.651,1
57,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",400,0.4,0
57,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",794,0.794,1
57,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",757,0.757,1
57,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",607,0.607,1
57,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",559,0.559,1
57,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",263,0.263,0
57,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",399,0.399,1
57,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",609,0.609,0
57,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",686,0.686,0
57,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1156,1.156,1
57,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1007,1.007,0
57,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",785,0.785,0
57,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",419,0.419,1
57,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",381,0.381,1
57,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",863,0.863,1
57,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",745,0.745,1
57,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",791,0.791,1
57,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",319,0.319,0
57,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",318,0.318,1
57,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",363,0.363,0
57,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",907,0.907,1
57,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",886,0.886,1
57,"pentagon","label_1","Matching","label_1","£1","£1","1","£1","£1",767,0.767,1
57,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",394,0.394,0
57,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",758,0.758,1
57,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",782,0.782,1
57,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",803,0.803,1
57,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1174,1.174,1
57,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",732,0.732,1
57,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",615,0.615,0
57,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",612,0.612,1
57,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",772,0.772,0
57,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",840,0.84,1
57,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",793,0.793,0
57,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1009,1.009,1
57,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",333,0.333,0
57,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",273,0.273,0
57,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",492,0.492,0
57,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",880,0.88,1
57,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",877,0.877,1
57,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",724,0.724,0
57,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",715,0.715,1
57,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",604,0.604,0
57,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",489,0.489,0
57,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",640,0.64,0
57,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1058,1.058,1
57,"pentagon","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",800,0.8,1
58,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",1614,1.614,1
58,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",1197,1.197,1
58,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",1085,1.085,1
58,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",1364,1.364,1
58,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",1359,1.359,1
58,"pentagon","label_you","Matching","label_you","Self","Self","self","Self","Self",959,0.959,1
58,"kite","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1248,1.248,1
58,"kite","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1066,1.066,1
58,"kite","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1197,1.197,1
58,"kite","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1243,1.243,1
58,"kite","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1098,1.098,1
58,"kite","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",995,0.995,1
58,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1263,1.263,1
58,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1637,1.637,1
58,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1172,1.172,1
58,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1560,1.56,0
58,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1270,1.27,1
58,"trapeze","label_9","Matching","label_9","£9","£9","9","£9","£9",1192,1.192,0
58,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",1173,1.173,1
58,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",1090,1.09,1
58,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",936,0.936,1
58,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",899,0.899,1
58,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",931,0.931,1
58,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",883,0.883,1
58,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1059,1.059,1
58,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1333,1.333,0
58,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1650,1.65,0
58,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1153,1.153,0
58,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",962,0.962,0
58,"pentagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",936,0.936,0
58,"kite","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1611,1.611,1
58,"kite","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1164,1.164,1
58,"kite","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1639,1.639,0
58,"kite","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1636,1.636,1
58,"kite","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1650,1.65,0
58,"kite","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1247,1.247,1
58,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",981,0.981,0
58,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1474,1.474,0
58,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1018,1.018,0
58,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",976,0.976,0
58,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",917,0.917,0
58,"trapeze","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1014,1.014,0
58,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1652,1.652,0
58,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1495,1.495,1
58,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1270,1.27,0
58,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1382,1.382,0
58,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",966,0.966,0
58,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1429,1.429,1
58,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",886,0.886,1
58,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",921,0.921,1
58,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",710,0.71,1
58,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",734,0.734,1
58,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",879,0.879,1
58,"octagon","label_you","Matching","label_you","Self","Self","self","Self","Self",990,0.99,1
58,"diamond","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1119,1.119,1
58,"diamond","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1309,1.309,0
58,"diamond","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1650,1.65,0
58,"diamond","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1190,1.19,1
58,"diamond","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1115,1.115,1
58,"diamond","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1436,1.436,1
58,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",1627,1.627,1
58,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",1610,1.61,1
58,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",1290,1.29,1
58,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",1234,1.234,1
58,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",1557,1.557,1
58,"triangle","label_9","Matching","label_9","£9","£9","9","£9","£9",1335,1.335,1
58,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",1652,1.652,0
58,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",1651,1.651,0
58,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",1651,1.651,0
58,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",1637,1.637,0
58,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",1651,1.651,0
58,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",1356,1.356,1
58,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1059,1.059,1
58,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1089,1.089,1
58,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",881,0.881,1
58,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",887,0.887,1
58,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1562,1.562,1
58,"octagon","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1085,1.085,1
58,"diamond","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1225,1.225,1
58,"diamond","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",971,0.971,0
58,"diamond","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1185,1.185,1
58,"diamond","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1236,1.236,1
58,"diamond","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1205,1.205,1
58,"diamond","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",956,0.956,1
58,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1668,1.668,0
58,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1089,1.089,1
58,"triangle","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1651,1.651,0
