"Subject","Trial","Task","Block","Shape","ShapeCode","Label","LabelCode","Matching","ACC","RT_ms","Response","CorrectResp"
26,202,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,615,"m","m"
26,203,"Reward",2,"Pentagon","MediumReward","£3","9","Nonmatching",0,494,"n","m"
26,204,"Reward",2,"Pentagon","MediumReward","£3","1","Nonmatching",1,609,"m","m"
26,205,"Reward",2,"Pentagon","MediumReward","£3","9","Nonmatching",1,664,"m","m"
26,206,"Reward",2,"Pentagon","MediumReward","£3","1","Nonmatching",1,624,"m","m"
26,207,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,634,"n","n"
26,208,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,529,"m","m"
26,209,"Reward",2,"Diamond","HighReward","£9","3","Nonmatching",1,814,"m","m"
26,210,"Reward",2,"Oval","LowReward","£1","9","Nonmatching",1,608,"m","m"
26,211,"Reward",2,"Oval","LowReward","£1","1","Matching",1,719,"n","n"
26,212,"Reward",2,"Pentagon","MediumReward","£3","3","Matching",1,634,"n","n"
26,213,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,400,"n","n"
26,214,"Reward",2,"Oval","LowReward","£1","3","Nonmatching",1,593,"m","m"
26,215,"Reward",2,"Pentagon","MediumReward","£3","3","Matching",1,633,"n","n"
26,216,"Reward",2,"Oval","LowReward","£1","1","Matching",1,459,"n","n"
26,217,"Reward",2,"Oval","LowReward","£1","1","Matching",1,445,"n","n"
26,218,"Reward",2,"Pentagon","MediumReward","£3","1","Nonmatching",1,610,"m","m"
26,219,"Reward",2,"Pentagon","MediumReward","£3","3","Matching",1,583,"n","n"
26,220,"Reward",2,"Pentagon","MediumReward","£3","3","Matching",1,682,"n","n"
26,221,"Reward",2,"Oval","LowReward","£1","1","Matching",1,609,"n","n"
26,222,"Reward",2,"Oval","LowReward","£1","9","Nonmatching",1,645,"m","m"
26,223,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,541,"n","n"
26,224,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,600,"m","m"
26,225,"Reward",2,"Pentagon","MediumReward","£3","9","Nonmatching",0,537,"n","m"
26,226,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,726,"n","n"
26,227,"Reward",2,"Oval","LowReward","£1","3","Nonmatching",1,548,"m","m"
26,228,"Reward",2,"Diamond","HighReward","£9","3","Nonmatching",1,714,"m","m"
26,229,"Reward",2,"Pentagon","MediumReward","£3","1","Nonmatching",1,591,"m","m"
26,230,"Reward",2,"Diamond","HighReward","£9","1","Nonmatching",1,635,"m","m"
26,231,"Reward",2,"Oval","LowReward","£1","1","Matching",1,516,"n","n"
26,232,"Reward",2,"Oval","LowReward","£1","9","Nonmatching",1,579,"m","m"
26,233,"Reward",2,"Pentagon","MediumReward","£3","9","Nonmatching",1,646,"m","m"
26,234,"Reward",2,"Oval","LowReward","£1","3","Nonmatching",1,542,"m","m"
26,235,"Reward",2,"Pentagon","MediumReward","£3","3","Matching",1,510,"n","n"
26,236,"Reward",2,"Oval","LowReward","£1","1","Matching",1,743,"n","n"
26,237,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,476,"n","n"
26,238,"Reward",2,"Pentagon","MediumReward","£3","3","Matching",1,615,"n","n"
26,239,"Reward",2,"Diamond","HighReward","£9","3","Nonmatching",1,647,"m","m"
26,240,"Reward",2,"Diamond","HighReward","£9","9","Matching",1,567,"n","n"
26,241,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,579,"n","n"
26,242,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,517,"m","m"
26,243,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,639,"m","m"
26,244,"Self",1,"Circle","Self","self",NA,"Matching",1,608,"n","n"
26,245,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,597,"n","n"
26,246,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,392,"n","n"
26,247,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,530,"n","n"
26,248,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,712,"m","m"
26,249,"Self",1,"Circle","Self","self",NA,"Matching",0,566,"m","n"
26,250,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,547,"m","m"
26,251,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,788,"m","m"
26,252,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,648,"m","m"
26,253,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,476,"m","m"
26,254,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,770,"m","m"
26,255,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,627,"n","n"
26,256,"Self",1,"Square","Stranger","stranger",NA,"Matching",0,400,"m","n"
26,257,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,452,"m","m"
26,258,"Self",1,"Circle","Self","self",NA,"Matching",1,453,"n","n"
26,259,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,769,"m","m"
26,260,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,492,"m","m"
26,261,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,629,"m","m"
26,262,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,510,"n","n"
26,263,"Self",1,"Circle","Self","self",NA,"Matching",1,625,"n","n"
26,264,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,542,"n","n"
26,265,"Self",1,"Circle","Self","self",NA,"Matching",1,500,"n","n"
26,266,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,509,"n","n"
26,267,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,478,"n","n"
26,268,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,541,"m","m"
26,269,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,516,"n","n"
26,270,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,653,"m","m"
26,271,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,695,"m","m"
26,272,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,824,"n","n"
26,273,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,539,"m","m"
26,274,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,659,"m","m"
26,275,"Self",1,"Circle","Self","self",NA,"Matching",1,549,"n","n"
26,276,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,676,"m","m"
26,277,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,549,"m","m"
26,278,"Self",1,"Circle","Self","self",NA,"Matching",0,466,"m","n"
26,279,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,494,"n","n"
26,280,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,616,"m","m"
26,281,"Self",1,"Circle","Self","self",NA,"Matching",1,583,"n","n"
26,282,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,546,"n","n"
26,283,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,663,"m","m"
26,284,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,604,"m","m"
26,285,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,576,"m","m"
26,286,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,572,"n","n"
26,287,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,433,"n","n"
26,288,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,534,"m","m"
26,289,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",0,376,"n","m"
26,290,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,424,"n","n"
26,291,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,587,"n","n"
26,292,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,490,"m","m"
26,293,"Self",1,"Circle","Self","self",NA,"Matching",1,435,"n","n"
26,294,"Self",1,"Circle","Self","self",NA,"Matching",1,402,"n","n"
26,295,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,464,"m","m"
26,296,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",0,414,"n","m"
26,297,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,453,"n","n"
26,298,"Self",1,"Circle","Self","self",NA,"Nonmatching",0,415,"n","m"
26,299,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,356,"n","n"
26,300,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,554,"m","m"
26,301,"Self",2,"Circle","Self","self",NA,"Matching",0,667,"m","n"
26,302,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,343,"n","n"
26,303,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,430,"m","m"
26,304,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,406,"n","n"
26,305,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,386,"m","m"
26,306,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",0,461,"n","m"
26,307,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",0,358,"n","m"
26,308,"Self",2,"Circle","Self","self",NA,"Matching",1,353,"n","n"
26,309,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,457,"n","n"
26,310,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,545,"m","m"
26,311,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,490,"n","n"
26,312,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,548,"m","m"
26,313,"Self",2,"Circle","Self","self",NA,"Matching",1,444,"n","n"
26,314,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,528,"m","m"
26,315,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,527,"m","m"
26,316,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,478,"m","m"
26,317,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,543,"n","n"
26,318,"Self",2,"Circle","Self","self",NA,"Matching",0,494,"m","n"
26,319,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,540,"m","m"
26,320,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,554,"n","n"
26,321,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,560,"n","n"
26,322,"Self",2,"Square","Stranger","stranger",NA,"Matching",0,632,"m","n"
26,323,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,692,"m","m"
26,324,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,616,"m","m"
26,325,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,493,"n","n"
26,326,"Self",2,"Circle","Self","self",NA,"Matching",1,570,"n","n"
26,327,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",NA,NA,NA,"m"
26,328,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",0,405,"n","m"
26,329,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,547,"n","n"
26,330,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,728,"m","m"
26,331,"Self",2,"Circle","Self","self",NA,"Matching",1,546,"n","n"
26,332,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,492,"n","n"
26,333,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,727,"m","m"
26,334,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,560,"n","n"
26,335,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",NA,NA,NA,"m"
26,336,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,851,"m","m"
26,337,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,515,"n","n"
26,338,"Self",2,"Square","Stranger","stranger",NA,"Matching",NA,NA,NA,"n"
26,339,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,576,"n","n"
26,340,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,689,"m","m"
26,341,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",NA,NA,NA,"m"
26,342,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,657,"m","m"
26,343,"Self",2,"Circle","Self","self",NA,"Nonmatching",0,507,"n","m"
26,344,"Self",2,"Circle","Self","self",NA,"Matching",1,610,"n","n"
26,345,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,697,"m","m"
26,346,"Self",2,"Circle","Self","self",NA,"Matching",1,688,"n","n"
26,347,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,625,"n","n"
26,348,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,572,"m","m"
26,349,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,778,"m","m"
26,350,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,612,"n","n"
26,351,"Self",2,"Circle","Self","self",NA,"Matching",1,540,"n","n"
26,352,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,603,"m","m"
26,353,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,490,"m","m"
26,354,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,577,"m","m"
26,355,"Self",2,"Circle","Self","self",NA,"Matching",1,417,"n","n"
26,356,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,478,"m","m"
26,357,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",0,436,"n","m"
26,358,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,473,"n","n"
26,359,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,610,"n","n"
26,360,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,432,"n","n"
88,1,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,1010,"m","m"
88,2,"Self",1,"Circle","Self","self",NA,"Matching",1,972,"n","n"
88,3,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,847,"n","n"
88,4,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,778,"m","m"
88,5,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,876,"n","n"
88,6,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",NA,NA,NA,"m"
88,7,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,748,"m","m"
88,8,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,523,"n","n"
88,9,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,529,"n","n"
88,10,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,619,"m","m"
88,11,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,1002,"m","m"
88,12,"Self",1,"Circle","Self","self",NA,"Matching",1,780,"n","n"
88,13,"Self",1,"Circle","Self","self",NA,"Matching",1,726,"n","n"
88,14,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,682,"n","n"
88,15,"Self",1,"Circle","Self","self",NA,"Matching",1,730,"n","n"
88,16,"Self",1,"Circle","Self","self",NA,"Nonmatching",0,571,"n","m"
88,17,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,791,"m","m"
88,18,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,742,"m","m"
88,19,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,507,"n","n"
88,20,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,834,"m","m"
88,21,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,971,"m","m"
88,22,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,753,"n","n"
88,23,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,850,"n","n"
88,24,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,604,"m","m"
88,25,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,729,"n","n"
88,26,"Self",1,"Circle","Self","self",NA,"Matching",1,652,"n","n"
88,27,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,592,"n","n"
88,28,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,669,"m","m"
88,29,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,647,"m","m"
88,30,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,785,"m","m"
88,31,"Self",1,"Circle","Self","self",NA,"Matching",1,531,"n","n"
88,32,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,605,"n","n"
88,33,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,726,"m","m"
88,34,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,695,"n","n"
88,35,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,809,"m","m"
88,36,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,734,"m","m"
88,37,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,712,"m","m"
88,38,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,530,"n","n"
88,39,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,671,"m","m"
88,40,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,845,"m","m"
88,41,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,467,"n","n"
88,42,"Self",1,"Circle","Self","self",NA,"Matching",1,724,"n","n"
88,43,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,796,"n","n"
88,44,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,563,"m","m"
88,45,"Self",1,"Circle","Self","self",NA,"Nonmatching",0,596,"n","m"
88,46,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",0,719,"n","m"
88,47,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,740,"n","n"
88,48,"Self",1,"Circle","Self","self",NA,"Matching",1,728,"n","n"
88,49,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,728,"m","m"
88,50,"Self",1,"Circle","Self","self",NA,"Nonmatching",1,665,"m","m"
88,51,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,883,"m","m"
88,52,"Self",1,"Circle","Self","self",NA,"Matching",1,681,"n","n"
88,53,"Self",1,"Circle","Self","self",NA,"Matching",1,615,"n","n"
88,54,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,675,"n","n"
88,55,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,562,"n","n"
88,56,"Self",1,"Triangle","Friend","friend",NA,"Nonmatching",1,693,"m","m"
88,57,"Self",1,"Square","Stranger","stranger",NA,"Matching",1,646,"n","n"
88,58,"Self",1,"Triangle","Friend","friend",NA,"Matching",1,581,"n","n"
88,59,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,705,"m","m"
88,60,"Self",1,"Square","Stranger","stranger",NA,"Nonmatching",1,694,"m","m"
88,61,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,661,"n","n"
88,62,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,716,"m","m"
88,63,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,675,"m","m"
88,64,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,909,"m","m"
88,65,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,695,"n","n"
88,66,"Self",2,"Circle","Self","self",NA,"Matching",0,425,"m","n"
88,67,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,821,"m","m"
88,68,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,770,"m","m"
88,69,"Self",2,"Circle","Self","self",NA,"Matching",1,731,"n","n"
88,70,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,695,"n","n"
88,71,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,630,"m","m"
88,72,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,524,"n","n"
88,73,"Self",2,"Circle","Self","self",NA,"Matching",1,620,"n","n"
88,74,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,777,"m","m"
88,75,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,847,"m","m"
88,76,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,729,"m","m"
88,77,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,697,"n","n"
88,78,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,813,"m","m"
88,79,"Self",2,"Circle","Self","self",NA,"Matching",1,546,"n","n"
88,80,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,715,"n","n"
88,81,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,615,"n","n"
88,82,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,664,"m","m"
88,83,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,747,"m","m"
88,84,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,678,"n","n"
88,85,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,593,"n","n"
88,86,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,850,"m","m"
88,87,"Self",2,"Circle","Self","self",NA,"Matching",1,459,"n","n"
88,88,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,683,"n","n"
88,89,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,500,"n","n"
88,90,"Self",2,"Circle","Self","self",NA,"Matching",1,582,"n","n"
88,91,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,763,"m","m"
88,92,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,772,"m","m"
88,93,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,696,"m","m"
88,94,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,653,"n","n"
88,95,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,740,"m","m"
88,96,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,830,"m","m"
88,97,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,599,"n","n"
88,98,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,716,"m","m"
88,99,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,709,"m","m"
88,100,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,980,"m","m"
88,101,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,622,"n","n"
88,102,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,650,"m","m"
88,103,"Self",2,"Circle","Self","self",NA,"Matching",1,599,"n","n"
88,104,"Self",2,"Circle","Self","self",NA,"Matching",1,547,"n","n"
88,105,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,696,"n","n"
88,106,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,615,"m","m"
88,107,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,733,"m","m"
88,108,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,581,"n","n"
88,109,"Self",2,"Circle","Self","self",NA,"Nonmatching",1,749,"m","m"
88,110,"Self",2,"Square","Stranger","stranger",NA,"Nonmatching",1,732,"m","m"
88,111,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,578,"n","n"
88,112,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,650,"m","m"
88,113,"Self",2,"Triangle","Friend","friend",NA,"Nonmatching",1,745,"m","m"
88,114,"Self",2,"Square","Stranger","stranger",NA,"Matching",1,703,"n","n"
88,115,"Self",2,"Triangle","Friend","friend",NA,"Matching",1,698,"n","n"
