Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,481.625699991127,0.481625699991127,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,778.94439996453,0.77894439996453,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,528.303299972322,0.528303299972322,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,729.808399977628,0.729808399977628,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,573.391799960518,0.573391799960518,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,531.664499954786,0.531664499954786,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,530.386899976293,0.530386899976293,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,561.266999982763,0.561266999982763,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,767.988299980061,0.767988299980061,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,702.762999979313,0.702762999979313,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,881.419599987566,0.881419599987566,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,825.69080000394,0.82569080000394,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,841.898999991827,0.841898999991827,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,1049.25560002448,1.04925560002448,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,653.400400013197,0.653400400013197,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,707.670100004179,0.707670100004179,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,789.128799980972,0.789128799980972,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,675.04299999564,0.67504299999564,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,741.430100024445,0.741430100024445,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,697.02709998819,0.69702709998819,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,815.685100009432,0.815685100009432,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,863.87050000485,0.86387050000485,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,919.071100011934,0.919071100011934,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,884.879899997031,0.884879899997031,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,586.942800000543,0.586942800000543,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,0,872.911899990868,0.872911899990868,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,714.755699998932,0.714755699998932,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,825.621500000125,0.825621500000125,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,825.472099997569,0.825472099997569,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,747.147099988069,0.747147099988069,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,669.14579999866,0.66914579999866,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,844.931900006486,0.844931900006486,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,736.821200000122,0.736821200000122,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,1029.68839998357,1.02968839998357,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,832.250100007514,0.832250100007514,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,715.841700002784,0.715841700002784,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,956.07949999976,0.95607949999976,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,627.498600020772,0.627498600020772,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,602.367799991043,0.602367799991043,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,749.872099986533,0.749872099986533,0
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,827.482299995609,0.827482299995609,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,660.936800006311,0.660936800006311,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,589.389300002949,0.589389300002949,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,1022.41100001265,1.02241100001265,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,696.08690001769,0.69608690001769,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,491.705599997658,0.491705599997658,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,587.762399984058,0.587762399984058,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,1017.18500000425,1.01718500000425,0
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,827.009999979055,0.827009999979055,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,659.327600005781,0.659327600005781,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,673.840100003872,0.673840100003872,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,869.609599991236,0.869609599991236,0
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,876.071500009857,0.876071500009857,0
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,619.991900020977,0.619991900020977,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,842.978400003631,0.842978400003631,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,797.81119999825,0.79781119999825,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,564.33430002653,0.56433430002653,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,484.190500021214,0.484190500021214,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,463.877000001958,0.463877000001958,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,566.030799993314,0.566030799993314,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,1048.88940000092,1.04888940000092,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,992.743899987545,0.992743899987545,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,982.526099978713,0.982526099978713,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,1065.7848000119,1.0657848000119,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,934.845700016012,0.934845700016012,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,694.076100015081,0.694076100015081,0
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,1054.80969999917,1.05480969999917,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,775.530999992043,0.775530999992043,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,1001.91089999862,1.00191089999862,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,1029.84820000711,1.02984820000711,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,1054.23670000164,1.05423670000164,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,967.402299982496,0.967402299982496,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,854.403899982572,0.854403899982572,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,522.222200001124,0.522222200001124,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,660.069900011877,0.660069900011877,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,808.085500000743,0.808085500000743,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,609.644200012553,0.609644200012553,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,867.812300013611,0.867812300013611,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,984.179000020958,0.984179000020958,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,737.229599995771,0.737229599995771,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,837.051700014854,0.837051700014854,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,485.149000014644,0.485149000014644,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,957.933400000911,0.957933400000911,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,782.328800007235,0.782328800007235,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,949.596900027245,0.949596900027245,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,875.975000002654,0.875975000002654,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,878.289999993285,0.878289999993285,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,857.734399993205,0.857734399993205,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,667.174600006547,0.667174600006547,1
41,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,809.358900005464,0.809358900005464,1
41,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,1024.86269999645,1.02486269999645,1
41,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,747.363800008316,0.747363800008316,1
