"Subject","Task","Phase","Block","Trial","Practice","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","CorrResponse","Response","RT_ms","RT_sec","ACC"
15,"self-matching","Breaking",1,28,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",878,0.878,1
15,"self-matching","Breaking",1,29,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","m",859,0.859,0
15,"self-matching","Breaking",1,30,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",691,0.691,1
15,"self-matching","Breaking",1,31,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",738,0.738,1
15,"self-matching","Breaking",1,32,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",845,0.845,1
15,"self-matching","Breaking",1,33,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",843,0.843,1
15,"self-matching","Breaking",1,34,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",786,0.786,1
15,"self-matching","Breaking",1,35,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",551,0.551,0
15,"self-matching","Breaking",1,36,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",703,0.703,1
15,"self-matching","Breaking",1,37,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",885,0.885,1
15,"self-matching","Breaking",1,38,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","m",812,0.812,0
15,"self-matching","Breaking",1,39,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",682,0.682,1
15,"self-matching","Breaking",1,40,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",874,0.874,1
15,"self-matching","Breaking",1,41,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",846,0.846,1
15,"self-matching","Breaking",1,42,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",817,0.817,1
15,"self-matching","Breaking",1,43,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",984,0.984,0
15,"self-matching","Breaking",1,44,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",893,0.893,1
15,"self-matching","Breaking",1,45,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","n",358,0.358,0
15,"self-matching","Breaking",1,46,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",778,0.778,1
15,"self-matching","Breaking",1,47,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",969,0.969,1
15,"self-matching","Breaking",1,48,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",750,0.75,1
15,"self-matching","Breaking",1,49,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",718,0.718,1
15,"self-matching","Breaking",1,50,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","m",698,0.698,0
15,"self-matching","Breaking",1,51,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",767,0.767,0
15,"self-matching","Breaking",1,52,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","m",656,0.656,0
15,"self-matching","Breaking",1,53,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",667,0.667,1
15,"self-matching","Breaking",1,54,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",970,0.97,1
15,"self-matching","Breaking",1,55,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",908,0.908,1
15,"self-matching","Breaking",1,56,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",679,0.679,1
15,"self-matching","Breaking",1,57,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",405,0.405,1
15,"self-matching","Breaking",1,58,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",446,0.446,1
15,"self-matching","Breaking",1,59,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",814,0.814,1
15,"self-matching","Breaking",1,60,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",621,0.621,1
15,"self-matching","Breaking",1,61,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",690,0.69,1
15,"self-matching","Breaking",1,62,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",730,0.73,1
15,"self-matching","Breaking",1,63,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",608,0.608,0
15,"self-matching","Breaking",1,64,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",755,0.755,1
15,"self-matching","Breaking",1,65,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",794,0.794,1
15,"self-matching","Breaking",1,66,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",872,0.872,1
15,"self-matching","Breaking",1,67,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",974,0.974,1
15,"self-matching","Breaking",1,68,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",796,0.796,1
15,"self-matching","Breaking",1,69,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",545,0.545,1
15,"self-matching","Breaking",1,70,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","m",755,0.755,0
15,"self-matching","Breaking",1,71,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",709,0.709,1
15,"self-matching","Breaking",1,72,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",1059,1.059,1
15,"self-matching","Breaking",1,73,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",802,0.802,1
15,"self-matching","Breaking",1,74,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",831,0.831,1
15,"self-matching","Breaking",1,75,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",725,0.725,1
15,"self-matching","Breaking",1,76,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",733,0.733,1
15,"self-matching","Breaking",1,77,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",818,0.818,1
15,"self-matching","Breaking",1,78,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","m",862,0.862,0
15,"self-matching","Breaking",1,79,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",967,0.967,1
15,"self-matching","Breaking",1,80,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",612,0.612,1
15,"self-matching","Breaking",1,81,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",992,0.992,1
15,"self-matching","Breaking",2,1,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",293,0.293,0
15,"self-matching","Breaking",2,2,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","m",856,0.856,0
15,"self-matching","Breaking",2,3,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",502,0.502,1
15,"self-matching","Breaking",2,4,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",835,0.835,1
15,"self-matching","Breaking",2,5,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",628,0.628,1
15,"self-matching","Breaking",2,6,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","n",570,0.57,0
15,"self-matching","Breaking",2,7,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",497,0.497,0
15,"self-matching","Breaking",2,8,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","m",837,0.837,0
15,"self-matching","Breaking",2,9,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","n",795,0.795,0
15,"self-matching","Breaking",2,10,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",945,0.945,1
15,"self-matching","Breaking",2,11,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",807,0.807,1
15,"self-matching","Breaking",2,12,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","m",799,0.799,0
15,"self-matching","Breaking",2,13,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",771,0.771,0
15,"self-matching","Breaking",2,14,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","m",777,0.777,0
15,"self-matching","Breaking",2,15,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",1038,1.038,1
15,"self-matching","Breaking",2,16,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","m",751,0.751,0
15,"self-matching","Breaking",2,17,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",803,0.803,1
15,"self-matching","Breaking",2,18,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","m",929,0.929,0
15,"self-matching","Breaking",2,19,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","m",807,0.807,0
15,"self-matching","Breaking",2,20,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",NA,NA,NA,NA
15,"self-matching","Breaking",2,21,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",72,0.072,1
15,"self-matching","Breaking",2,22,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","m",755,0.755,0
15,"self-matching","Breaking",2,23,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",694,0.694,1
15,"self-matching","Breaking",2,24,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",934,0.934,1
15,"self-matching","Breaking",2,25,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","m",773,0.773,0
15,"self-matching","Breaking",2,26,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",424,0.424,1
15,"self-matching","Breaking",2,27,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",905,0.905,1
15,"self-matching","Breaking",2,28,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",829,0.829,1
15,"self-matching","Breaking",2,29,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",676,0.676,1
15,"self-matching","Breaking",2,30,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","m",793,0.793,0
15,"self-matching","Breaking",2,31,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",335,0.335,1
15,"self-matching","Breaking",2,32,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",525,0.525,0
15,"self-matching","Breaking",2,33,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",707,0.707,1
15,"self-matching","Breaking",2,34,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",754,0.754,1
15,"self-matching","Breaking",2,35,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",776,0.776,1
15,"self-matching","Breaking",2,36,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",667,0.667,1
15,"self-matching","Breaking",2,37,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",774,0.774,1
15,"self-matching","Breaking",2,38,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",373,0.373,1
15,"self-matching","Breaking",2,39,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",513,0.513,1
15,"self-matching","Breaking",2,40,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",361,0.361,0
15,"self-matching","Breaking",2,41,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",350,0.35,1
15,"self-matching","Breaking",2,42,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","m",519,0.519,0
15,"self-matching","Breaking",2,43,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",106,0.106,1
15,"self-matching","Breaking",2,44,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",NA,NA,NA,NA
15,"self-matching","Breaking",2,45,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",187,0.187,0
15,"self-matching","Breaking",2,46,0,"Nonmatching","S.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",493,0.493,1
15,"self-matching","Breaking",2,47,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",842,0.842,1
15,"self-matching","Breaking",2,48,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",899,0.899,1
15,"self-matching","Breaking",2,49,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",592,0.592,0
15,"self-matching","Breaking",2,50,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",724,0.724,1
15,"self-matching","Breaking",2,51,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",619,0.619,1
15,"self-matching","Breaking",2,52,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",524,0.524,1
15,"self-matching","Breaking",2,53,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",462,0.462,1
15,"self-matching","Breaking",2,54,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",495,0.495,0
15,"self-matching","Breaking",2,55,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",740,0.74,1
15,"self-matching","Breaking",2,56,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",608,0.608,1
15,"self-matching","Breaking",2,57,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",759,0.759,0
15,"self-matching","Breaking",2,58,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",717,0.717,0
15,"self-matching","Breaking",2,59,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",693,0.693,1
15,"self-matching","Breaking",2,60,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",608,0.608,1
15,"self-matching","Breaking",2,61,0,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","m",778,0.778,0
15,"self-matching","Breaking",2,62,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",966,0.966,1
15,"self-matching","Breaking",2,63,0,"Nonmatching","T.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",603,0.603,1
15,"self-matching","Breaking",2,64,0,"Matching","S.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",824,0.824,1
15,"self-matching","Breaking",2,65,0,"Nonmatching","S.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",618,0.618,1
15,"self-matching","Breaking",2,66,0,"Nonmatching","T.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",564,0.564,1
15,"self-matching","Breaking",2,67,0,"Matching","T.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",604,0.604,0
15,"self-matching","Breaking",2,68,0,"Matching","C.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",627,0.627,1
