"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
12,"self-matching",2,1,50,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,644.528320085556,0.645,1
12,"self-matching",2,1,51,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,794.568209379577,0.795,1
12,"self-matching",2,1,52,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,585.887284792989,0.586,1
12,"self-matching",2,1,53,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,619.096970873215,0.619,1
12,"self-matching",2,1,54,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,553.752783466734,0.554,1
12,"self-matching",2,1,55,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,860.431878246345,0.86,1
12,"self-matching",2,1,56,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,754.489354448197,0.754,1
12,"self-matching",2,1,57,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,676.473260483363,0.676,1
12,"self-matching",2,1,58,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,905.838663018585,0.906,1
12,"self-matching",2,1,59,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,588.475938485317,0.588,1
12,"self-matching",2,1,60,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,972.420731581224,0.972,1
12,"self-matching",2,2,1,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,759.060851668437,0.759,1
12,"self-matching",2,2,2,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,721.842917876529,0.722,1
12,"self-matching",2,2,3,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,773.74971064819,0.774,1
12,"self-matching",2,2,4,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,663.057297098931,0.663,1
12,"self-matching",2,2,5,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,493.19953721988,0.493,1
12,"self-matching",2,2,6,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,569.825014631533,0.57,1
12,"self-matching",2,2,7,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,947.106499630536,0.947,1
12,"self-matching",2,2,8,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,589.076919070067,0.589,1
12,"self-matching",2,2,9,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,877.155196867534,0.877,1
12,"self-matching",2,2,10,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,537.81215829531,0.538,1
12,"self-matching",2,2,11,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,532.589573620498,0.533,1
12,"self-matching",2,2,12,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,821.993872367784,0.822,1
12,"self-matching",2,2,13,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,644.551260579647,0.645,1
12,"self-matching",2,2,14,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,730.48574916811,0.73,1
12,"self-matching",2,2,15,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,756.427524382161,0.756,1
12,"self-matching",2,2,16,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,413.758717810197,0.414,1
12,"self-matching",2,2,17,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,766.142220092661,0.766,1
12,"self-matching",2,2,18,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,839.145212317817,0.839,1
12,"self-matching",2,2,19,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,894.413089377849,0.894,1
12,"self-matching",2,2,20,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,930.498789028206,0.93,1
12,"self-matching",2,2,21,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,477.17167780138,0.477,1
12,"self-matching",2,2,22,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,465.422522449444,0.465,1
12,"self-matching",2,2,23,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,702.592220833139,0.703,1
12,"self-matching",2,2,24,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,1,818.58932187879,0.819,0
12,"self-matching",2,2,25,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,683.763206298863,0.684,1
12,"self-matching",2,2,26,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,1,664.514320346825,0.665,0
12,"self-matching",2,2,27,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,645.807252652048,0.646,1
12,"self-matching",2,2,28,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,635.801876728692,0.636,1
12,"self-matching",2,2,29,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,553.784175722285,0.554,1
12,"self-matching",2,2,30,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,819.137177109042,0.819,1
12,"self-matching",2,2,31,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,594.470350059964,0.594,1
12,"self-matching",2,2,32,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,601.868055829073,0.602,1
12,"self-matching",2,2,33,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,505.889856543035,0.506,1
12,"self-matching",2,2,34,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,645.21653492011,0.645,1
12,"self-matching",2,2,35,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,555.114724400482,0.555,1
12,"self-matching",2,2,36,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,629.182034830592,0.629,1
12,"self-matching",2,2,37,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,482.445878589715,0.482,1
12,"self-matching",2,2,38,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,671.199059695937,0.671,1
12,"self-matching",2,2,39,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,884.514869711893,0.885,1
12,"self-matching",2,2,40,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,729.208023995852,0.729,1
12,"self-matching",2,2,41,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,2,891.810550650007,0.892,0
12,"self-matching",2,2,42,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,567.851830259315,0.568,1
12,"self-matching",2,2,43,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,801.832799910699,0.802,1
12,"self-matching",2,2,44,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,800.473273765419,0.8,1
12,"self-matching",2,2,45,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,856.022171881705,0.856,1
12,"self-matching",2,2,46,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,997.135190340487,0.997,1
12,"self-matching",2,2,47,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,613.264953851285,0.613,1
12,"self-matching",2,2,48,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,604.482970349636,0.604,1
12,"self-matching",2,2,49,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,485.127501653551,0.485,1
12,"self-matching",2,2,50,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,841.133489122512,0.841,1
12,"self-matching",2,2,51,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,719.174274302532,0.719,1
12,"self-matching",2,2,52,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,617.790570083343,0.618,1
12,"self-matching",2,2,53,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,577.152993371783,0.577,1
12,"self-matching",2,2,54,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,578.50014372525,0.579,1
12,"self-matching",2,2,55,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,619.840122155438,0.62,1
12,"self-matching",2,2,56,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,442.546321732152,0.443,1
12,"self-matching",2,2,57,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,497.121456229252,0.497,1
12,"self-matching",2,2,58,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,525.89789175363,0.526,1
12,"self-matching",2,2,59,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,728.433480458989,0.728,1
12,"self-matching",2,2,60,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,714.513429893486,0.715,1
12,"self-matching",2,3,1,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,819.712802411232,0.82,1
12,"self-matching",2,3,2,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,507.818669169865,0.508,1
12,"self-matching",2,3,3,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,752.68399790275,0.753,1
12,"self-matching",2,3,4,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,562.503374711923,0.563,1
12,"self-matching",2,3,5,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,755.726631906327,0.756,1
12,"self-matching",2,3,6,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,1006.37507818556,1.006,3
12,"self-matching",2,3,7,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,862.485354350611,0.862,1
12,"self-matching",2,3,8,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,492.419258560403,0.492,1
12,"self-matching",2,3,9,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,657.209282100666,0.657,1
12,"self-matching",2,3,10,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,693.753489792471,0.694,1
12,"self-matching",2,3,11,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,521.05744741948,0.521,1
12,"self-matching",2,3,12,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,1,708.482494636883,0.708,0
12,"self-matching",2,3,13,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,688.473252032054,0.688,1
12,"self-matching",2,3,14,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,605.234573392408,0.605,1
12,"self-matching",2,3,15,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,709.150787462931,0.709,1
12,"self-matching",2,3,16,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,697.193658416836,0.697,1
12,"self-matching",2,3,17,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,741.806581340825,0.742,1
12,"self-matching",2,3,18,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,735.762364744915,0.736,1
12,"self-matching",2,3,19,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,393.136118826988,0.393,1
12,"self-matching",2,3,20,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,705.236414669344,0.705,1
12,"self-matching",2,3,21,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,1,1188.42540902733,1.188,3
12,"self-matching",2,3,22,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,886.466924681372,0.886,1
12,"self-matching",2,3,23,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,573.243450156951,0.573,1
12,"self-matching",2,3,24,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,591.217629423227,0.591,1
12,"self-matching",2,3,25,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,568.601320360358,0.569,1
12,"self-matching",2,3,26,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,513.139656492967,0.513,1
12,"self-matching",2,3,27,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,579.783302171563,0.58,1
12,"self-matching",2,3,28,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,612.561042888956,0.613,1
12,"self-matching",2,3,29,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,555.764000764611,0.556,1
12,"self-matching",2,3,30,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,2,869.066257777376,0.869,0
12,"self-matching",2,3,31,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,482.540357204016,0.483,1
12,"self-matching",2,3,32,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,573.77530740996,0.574,1
12,"self-matching",2,3,33,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,687.126101678587,0.687,1
12,"self-matching",2,3,34,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,1067.97604096209,1.068,3
12,"self-matching",2,3,35,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,673.214804723102,0.673,1
12,"self-matching",2,3,36,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,893.838369621335,0.894,1
12,"self-matching",2,3,37,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,730.537365280725,0.731,1
12,"self-matching",2,3,38,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,534.188465714578,0.534,1
12,"self-matching",2,3,39,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,689.145167041715,0.689,1
12,"self-matching",2,3,40,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,444.542748448839,0.445,1
12,"self-matching",2,3,41,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,609.784337512792,0.61,1
12,"self-matching",2,3,42,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,584.508138487763,0.585,1
12,"self-matching",2,3,43,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,568.41387237273,0.568,1
12,"self-matching",2,3,44,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,521.228897430774,0.521,1
12,"self-matching",2,3,45,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,485.219565479383,0.485,1
12,"self-matching",2,3,46,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,626.48290454672,0.626,1
12,"self-matching",2,3,47,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,568.47273285257,0.568,1
12,"self-matching",2,3,48,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,450.903906086751,0.451,1
12,"self-matching",2,3,49,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,545.192054996733,0.545,1
12,"self-matching",2,3,50,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,444.544257691632,0.445,1
12,"self-matching",2,3,51,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,513.233229562502,0.513,1
12,"self-matching",2,3,52,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,500.421265249315,0.5,1
12,"self-matching",2,3,53,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,649.071443535831,0.649,1
12,"self-matching",2,3,54,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,637.769929674505,0.638,1
12,"self-matching",2,3,55,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,459.823532554765,0.46,1
12,"self-matching",2,3,56,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,561.222027356962,0.561,1
12,"self-matching",2,3,57,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,915.110546816322,0.915,1
12,"self-matching",2,3,58,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,687.772057707662,0.688,1
12,"self-matching",2,3,59,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,965.017290688593,0.965,1
12,"self-matching",2,3,60,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,518.414159129861,0.518,1
12,"self-matching",2,4,1,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,771.927450579824,0.772,1
12,"self-matching",2,4,2,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,556.847335431485,0.557,1
12,"self-matching",2,4,3,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,509.869126787635,0.51,1
12,"self-matching",2,4,4,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,633.273290909528,0.633,1
12,"self-matching",2,4,5,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,631.211664893272,0.631,1
12,"self-matching",2,4,6,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,627.086903618874,0.627,1
12,"self-matching",2,4,7,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,1113.13772466201,1.113,3
12,"self-matching",2,4,8,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,597.125712294655,0.597,1
12,"self-matching",2,4,9,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,741.121384992766,0.741,1
12,"self-matching",2,4,10,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,456.543645543206,0.457,1
12,"self-matching",2,4,11,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,583.098203623194,0.583,1
12,"self-matching",2,4,12,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,591.887431491159,0.592,1
12,"self-matching",2,4,13,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,617.193211681297,0.617,1
12,"self-matching",2,4,14,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,520.408774753378,0.52,1
12,"self-matching",2,4,15,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,507.158526256717,0.507,1
12,"self-matching",2,4,16,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,333.067037754518,0.333,1
12,"self-matching",2,4,17,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,598.426679809563,0.598,1
12,"self-matching",2,4,18,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,510.429659659167,0.51,1
12,"self-matching",2,4,19,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,505.769418947239,0.506,1
12,"self-matching",2,4,20,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,709.72460167286,0.71,1
12,"self-matching",2,4,21,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,432.491442637001,0.432,1
12,"self-matching",2,4,22,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,503.199178020623,0.503,1
12,"self-matching",2,4,23,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,699.767219678506,0.7,1
12,"self-matching",2,4,24,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,622.498201027156,0.622,1
