"Subject","Group","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
"18219","2","3","72","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","521","0.521","0"
"18219","2","3","73","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","48","528","0.528","1"
"18219","2","3","74","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","47","869","0.869","1"
"18219","2","3","75","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","47","769","0.769","1"
"18219","2","3","76","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","620","0.62","1"
"18219","2","3","77","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","47","505","0.505","1"
"18219","2","3","78","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","560","0.56","1"
"18219","2","3","79","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","48","662","0.662","1"
"18219","2","3","80","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","547","0.547","0"
"18219","2","4","1","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","737","0.737","0"
"18219","2","4","2","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","48","617","0.617","1"
"18219","2","4","3","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","636","0.636","0"
"18219","2","4","4","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","48","547","0.547","1"
"18219","2","4","5","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","48","411","0.411","1"
"18219","2","4","6","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","47","658","0.658","1"
"18219","2","4","7","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","48","599","0.599","1"
"18219","2","4","8","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","48","861","0.861","1"
"18219","2","4","9","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","48","554","0.554","1"
"18219","2","4","10","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","376","0.376","1"
"18219","2","4","11","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","47","483","0.483","1"
"18219","2","4","12","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","47","717","0.717","1"
"18219","2","4","13","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","842","0.842","0"
"18219","2","4","14","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","48","476","0.476","1"
"18219","2","4","15","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","47","620","0.62","1"
"18219","2","4","16","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","575","0.575","1"
"18219","2","4","17","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","47","929","0.929","1"
"18219","2","4","18","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","47","690","0.69","1"
"18219","2","4","19","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","47","461","0.461","1"
"18219","2","4","20","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","48","672","0.672","1"
"18219","2","4","21","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","48","454","0.454","1"
"18219","2","4","22","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","690","0.69","0"
"18219","2","4","23","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","48","772","0.772","1"
"18219","2","4","24","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","670","0.67","1"
"18219","2","4","25","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","585","0.585","1"
"18219","2","4","26","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","745","0.745","1"
"18219","2","4","27","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","457","0.457","1"
"18219","2","4","28","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","48","607","0.607","1"
"18219","2","4","29","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","716","0.716","1"
"18219","2","4","30","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","457","0.457","0"
"18219","2","4","31","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","823","0.823","0"
"18219","2","4","32","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","48","575","0.575","1"
"18219","2","4","33","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","48","571","0.571","1"
"18219","2","4","34","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","661","0.661","1"
"18219","2","4","35","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","571","0.571","1"
"18219","2","4","36","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","48","548","0.548","1"
"18219","2","4","37","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","48","597","0.597","1"
"18219","2","4","38","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","459","0.459","1"
"18219","2","4","39","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","48","547","0.547","1"
"18219","2","4","40","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","48","382","0.382","1"
"18219","2","4","41","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","47","665","0.665","1"
"18219","2","4","42","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","48","497","0.497","1"
"18219","2","4","43","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","47","893","0.893","1"
"18219","2","4","44","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","474","0.474","0"
"18219","2","4","45","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","47","700","0.7","1"
"18219","2","4","46","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","580","0.58","1"
"18219","2","4","47","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","439","0.439","1"
"18219","2","4","48","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","553","0.553","1"
"18219","2","4","49","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","488","0.488","0"
"18219","2","4","50","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","47","707","0.707","1"
"18219","2","4","51","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","47","977","0.977","1"
"18219","2","4","52","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","47","626","0.626","1"
"18219","2","4","53","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","686","0.686","0"
"18219","2","4","54","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","48","784","0.784","1"
"18219","2","4","55","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","604","0.604","0"
"18219","2","4","56","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","624","0.624","1"
"18219","2","4","57","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","48","609","0.609","1"
"18219","2","4","58","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","470","0.47","1"
"18219","2","4","59","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","48","569","0.569","1"
"18219","2","4","60","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","47","661","0.661","1"
"18219","2","4","61","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","47","571","0.571","1"
"18219","2","4","62","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","47","550","0.55","1"
"18219","2","4","63","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","47","588","0.588","1"
"18219","2","4","64","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","47","390","0.39","1"
"18219","2","4","65","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","48","505","0.505","1"
"18219","2","4","66","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","47","592","0.592","1"
"18219","2","4","67","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","47","703","0.703","1"
"18219","2","4","68","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","498","0.498","0"
"18219","2","4","69","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","541","0.541","0"
"18219","2","4","70","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","48","503","0.503","1"
"18219","2","4","71","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","48","448","0.448","1"
"18219","2","4","72","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","48","499","0.499","1"
"18219","2","4","73","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","590","0.59","0"
"18219","2","4","74","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","47","940","0.94","1"
"18219","2","4","75","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","47","774","0.774","1"
"18219","2","4","76","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","48","790","0.79","1"
"18219","2","4","77","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","47","768","0.768","1"
"18219","2","4","78","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","47","710","0.71","1"
"18219","2","4","79","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","47","450","0.45","1"
"18219","2","4","80","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","47","619","0.619","1"
"18220","2","1","1","ve.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","0","1500","1.5","0"
