"Subject","Group","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"30","OA",5,86,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1043,1.043,1
"30","OA",5,87,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1398,1.398,1
"30","OA",5,88,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1357,1.357,1
"30","OA",5,89,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1103,1.103,1
"30","OA",5,90,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1324,1.324,1
"31","OA",1,1,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1971,1.971,1
"31","OA",1,2,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1264,1.264,1
"31","OA",1,3,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1863,1.863,1
"31","OA",1,4,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2630,2.63,1
"31","OA",1,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1261,1.261,1
"31","OA",1,6,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1321,1.321,1
"31","OA",1,7,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1614,1.614,1
"31","OA",1,8,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1735,1.735,1
"31","OA",1,9,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1407,1.407,0
"31","OA",1,10,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1672,1.672,1
"31","OA",1,11,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1450,1.45,1
"31","OA",1,12,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1789,1.789,1
"31","OA",1,13,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1663,1.663,1
"31","OA",1,14,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1336,1.336,0
"31","OA",1,15,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1933,1.933,1
"31","OA",1,16,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1377,1.377,1
"31","OA",1,17,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1292,1.292,1
"31","OA",1,18,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1927,1.927,1
"31","OA",1,19,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1227,1.227,1
"31","OA",1,20,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1780,1.78,1
"31","OA",1,21,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1719,1.719,1
"31","OA",1,22,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1187,1.187,1
"31","OA",1,23,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1705,1.705,1
"31","OA",1,24,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1874,1.874,0
"31","OA",1,25,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1385,1.385,1
"31","OA",1,26,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2420,2.42,1
"31","OA",1,27,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2331,2.331,1
"31","OA",1,28,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1117,1.117,1
"31","OA",1,29,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1363,1.363,1
"31","OA",1,30,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1703,1.703,1
"31","OA",1,31,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1124,1.124,1
"31","OA",1,32,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1901,1.901,1
"31","OA",1,33,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1839,1.839,1
"31","OA",1,34,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1394,1.394,1
"31","OA",1,35,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1945,1.945,0
"31","OA",1,36,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1408,1.408,1
"31","OA",1,37,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",934,0.934,1
"31","OA",1,38,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1870,1.87,1
"31","OA",1,39,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1554,1.554,1
"31","OA",1,40,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1823,1.823,1
"31","OA",1,41,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1411,1.411,1
"31","OA",1,42,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",2261,2.261,1
"31","OA",1,43,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",994,0.994,1
"31","OA",1,44,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1740,1.74,1
"31","OA",1,45,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1121,1.121,1
"31","OA",1,46,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1244,1.244,1
"31","OA",1,47,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1835,1.835,1
"31","OA",1,48,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1329,1.329,1
"31","OA",1,49,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1620,1.62,1
"31","OA",1,50,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",2192,2.192,1
"31","OA",1,51,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",2302,2.302,1
"31","OA",1,52,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1778,1.778,1
"31","OA",1,53,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2391,2.391,0
"31","OA",1,54,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1714,1.714,1
"31","OA",1,55,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1674,1.674,1
"31","OA",1,56,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1370,1.37,1
"31","OA",1,57,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1116,1.116,1
"31","OA",1,58,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1685,1.685,1
"31","OA",1,59,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1640,1.64,1
"31","OA",1,60,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1070,1.07,1
"31","OA",1,61,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1789,1.789,1
"31","OA",1,62,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1337,1.337,1
"31","OA",1,63,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1067,1.067,1
"31","OA",1,64,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",2406,2.406,1
"31","OA",1,65,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1463,1.463,1
"31","OA",1,66,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1308,1.308,1
"31","OA",1,67,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1432,1.432,1
"31","OA",1,68,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1629,1.629,1
"31","OA",1,69,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1166,1.166,1
"31","OA",1,70,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1322,1.322,1
"31","OA",1,71,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1131,1.131,1
"31","OA",1,72,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1096,1.096,1
"31","OA",1,73,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",2471,2.471,1
"31","OA",1,74,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1139,1.139,1
"31","OA",1,75,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1595,1.595,1
"31","OA",1,76,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",2088,2.088,1
"31","OA",1,77,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1416,1.416,1
"31","OA",1,78,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1477,1.477,1
"31","OA",1,79,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1309,1.309,1
"31","OA",1,80,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1102,1.102,1
"31","OA",1,81,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",2034,2.034,1
"31","OA",1,82,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1178,1.178,1
"31","OA",1,83,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1346,1.346,1
"31","OA",1,84,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1262,1.262,1
"31","OA",2,1,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1369,1.369,1
"31","OA",2,2,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1634,1.634,1
"31","OA",2,3,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1608,1.608,1
"31","OA",2,4,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1218,1.218,1
"31","OA",2,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1068,1.068,1
"31","OA",2,6,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1063,1.063,1
"31","OA",2,7,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1176,1.176,1
"31","OA",2,8,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1126,1.126,1
"31","OA",2,9,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1488,1.488,1
"31","OA",2,10,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1263,1.263,0
"31","OA",2,11,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1099,1.099,1
"31","OA",2,12,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1927,1.927,1
"31","OA",2,13,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1436,1.436,1
"31","OA",2,14,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1069,1.069,1
"31","OA",2,15,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",2410,2.41,1
"31","OA",2,16,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1048,1.048,1
"31","OA",2,17,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1274,1.274,1
"31","OA",2,18,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1226,1.226,1
"31","OA",2,19,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1548,1.548,1
"31","OA",2,20,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1134,1.134,1
"31","OA",2,21,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1771,1.771,1
"31","OA",2,22,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1608,1.608,1
"31","OA",2,23,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1341,1.341,1
"31","OA",2,24,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1157,1.157,1
"31","OA",2,25,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1368,1.368,1
"31","OA",2,26,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1404,1.404,1
"31","OA",2,27,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1398,1.398,1
"31","OA",2,28,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",2065,2.065,1
"31","OA",2,29,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1104,1.104,1
"31","OA",2,30,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1347,1.347,1
"31","OA",2,31,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1644,1.644,1
"31","OA",2,32,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1253,1.253,1
"31","OA",2,33,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1361,1.361,1
"31","OA",2,34,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",989,0.989,1
"31","OA",2,35,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1182,1.182,1
"31","OA",2,36,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1328,1.328,1
"31","OA",2,37,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1298,1.298,0
"31","OA",2,38,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1414,1.414,1
"31","OA",2,39,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1702,1.702,1
"31","OA",2,40,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1244,1.244,1
"31","OA",2,41,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1178,1.178,1
"31","OA",2,42,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1468,1.468,1
"31","OA",2,43,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1187,1.187,1
"31","OA",2,44,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1566,1.566,1
"31","OA",2,45,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1393,1.393,1
"31","OA",2,46,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1704,1.704,1
"31","OA",2,47,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1116,1.116,1
"31","OA",2,48,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2169,2.169,1
"31","OA",2,49,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2107,2.107,1
"31","OA",2,50,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1105,1.105,1
"31","OA",2,51,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1404,1.404,1
"31","OA",2,52,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1336,1.336,1
"31","OA",2,53,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1282,1.282,1
"31","OA",2,54,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1426,1.426,1
"31","OA",2,55,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1518,1.518,1
"31","OA",2,56,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1105,1.105,1
"31","OA",2,57,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1121,1.121,1
"31","OA",2,58,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1702,1.702,1
"31","OA",2,59,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1178,1.178,1
"31","OA",2,60,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1401,1.401,1
"31","OA",2,61,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1190,1.19,1
"31","OA",2,62,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1620,1.62,1
"31","OA",2,63,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1422,1.422,1
"31","OA",2,64,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1906,1.906,1
"31","OA",2,65,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1069,1.069,1
"31","OA",2,66,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1440,1.44,1
"31","OA",2,67,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1142,1.142,1
"31","OA",2,68,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1136,1.136,1
"31","OA",2,69,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1385,1.385,1
"31","OA",2,70,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1204,1.204,1
"31","OA",2,71,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1520,1.52,1
