"Subject","Group","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",NA,NA,NA
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",NA,NA,NA
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",NA,NA,NA
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",NA,NA,NA
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",NA,NA,NA
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",NA,NA,NA
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",0,0,0
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",822,0.822,0
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",662,0.662,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",709,0.709,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",488,0.488,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",603,0.603,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",667,0.667,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",0,0,0
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",472,0.472,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",814,0.814,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",650,0.65,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",693,0.693,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",608,0.608,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",1105,1.105,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",566,0.566,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",360,0.36,1
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",566,0.566,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1030,1.03,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",672,0.672,0
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",810,0.81,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",663,0.663,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",658,0.658,0
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",879,0.879,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",763,0.763,0
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",651,0.651,0
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",732,0.732,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",849,0.849,0
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",736,0.736,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",574,0.574,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",686,0.686,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",965,0.965,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",606,0.606,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",764,0.764,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",703,0.703,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",856,0.856,0
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",719,0.719,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",738,0.738,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",729,0.729,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",941,0.941,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",600,0.6,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",606,0.606,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",591,0.591,0
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",704,0.704,1
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",781,0.781,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",0,0,0
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",604,0.604,0
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",714,0.714,0
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",842,0.842,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",805,0.805,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",706,0.706,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",387,0.387,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",676,0.676,1
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",742,0.742,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",853,0.853,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",731,0.731,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",619,0.619,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",665,0.665,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",690,0.69,0
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",634,0.634,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",645,0.645,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",446,0.446,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",754,0.754,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",629,0.629,0
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",632,0.632,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",676,0.676,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",491,0.491,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",557,0.557,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",780,0.78,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",784,0.784,0
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",697,0.697,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",885,0.885,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",970,0.97,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",529,0.529,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",451,0.451,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",897,0.897,0
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",681,0.681,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",709,0.709,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",658,0.658,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",565,0.565,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",714,0.714,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",485,0.485,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",615,0.615,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",751,0.751,1
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",731,0.731,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",449,0.449,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",0,0,0
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",637,0.637,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",469,0.469,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",657,0.657,0
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",574,0.574,0
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",611,0.611,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",800,0.8,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",583,0.583,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",699,0.699,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",597,0.597,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",658,0.658,0
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",654,0.654,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",821,0.821,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",447,0.447,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",327,0.327,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",666,0.666,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",947,0.947,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",671,0.671,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",550,0.55,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",661,0.661,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",613,0.613,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",778,0.778,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",657,0.657,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",584,0.584,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",637,0.637,1
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",536,0.536,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",783,0.783,0
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",720,0.72,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",751,0.751,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",543,0.543,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",0,0,0
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",312,0.312,0
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",401,0.401,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",612,0.612,0
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",502,0.502,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",788,0.788,0
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",702,0.702,1
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",675,0.675,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",755,0.755,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",988,0.988,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",918,0.918,1
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",892,0.892,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",608,0.608,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",755,0.755,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",358,0.358,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",526,0.526,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",814,0.814,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",682,0.682,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",738,0.738,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",560,0.56,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",753,0.753,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",533,0.533,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",553,0.553,0
99,"2","Self","Friend","Matching","Friend","Friend","Close","Self","Self","Self",766,0.766,0
99,"2","Self","Stranger","Matching","Stranger","Stranger","Stranger","Self","Self","Self",644,0.644,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",859,0.859,1
99,"2","Stranger","Self","Matching","Self","Self","Self","Stranger","Stranger","Stranger",683,0.683,1
99,"2","Friend","Friend","Nonmatching","Friend","Friend","Close","Friend","Friend","Close",975,0.975,1
99,"2","Stranger","Friend","Matching","Friend","Friend","Close","Stranger","Stranger","Stranger",601,0.601,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",696,0.696,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",505,0.505,1
99,"2","Self","Self","Nonmatching","Self","Self","Self","Self","Self","Self",748,0.748,1
99,"2","Friend","Stranger","Matching","Stranger","Stranger","Stranger","Friend","Friend","Close",570,0.57,1
99,"2","Stranger","Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",515,0.515,1
99,"2","Friend","Self","Matching","Self","Self","Self","Friend","Friend","Close",627,0.627,1
