Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,extraIV1,RT_ms,ACC
520351462,self-matching,5,25,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,579,1
520351462,self-matching,5,26,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,512,0
520351462,self-matching,5,27,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,709,1
520351462,self-matching,5,28,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,746,1
520351462,self-matching,5,29,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,564,0
520351462,self-matching,5,30,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,672,1
520351462,self-matching,5,31,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,499,1
520351462,self-matching,5,32,Matching,triangle,self,self,Self,self,self,self,Self,happy,514,1
520351462,self-matching,5,33,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,572,1
520351462,self-matching,5,34,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,391,0
520351462,self-matching,5,35,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,630,1
520351462,self-matching,5,36,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,649,0
520351462,self-matching,5,37,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,709,1
520351462,self-matching,5,38,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,happy,709,1
520351462,self-matching,5,39,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,636,1
520351462,self-matching,5,40,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,500,1
520351462,self-matching,5,41,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,606,1
520351462,self-matching,5,42,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,558,1
520351462,self-matching,5,43,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,626,1
520351462,self-matching,5,44,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1069,1
520351462,self-matching,5,45,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,683,1
520351462,self-matching,5,46,Matching,triangle,self,self,Self,self,self,self,Self,happy,506,1
520351462,self-matching,5,47,Matching,triangle,self,self,Self,self,self,self,Self,neutral,635,1
520351462,self-matching,5,48,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,643,1
520351462,self-matching,5,49,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,477,0
520351462,self-matching,5,50,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,721,1
520351462,self-matching,5,51,Matching,triangle,self,self,Self,self,self,self,Self,happy,586,1
520351462,self-matching,5,52,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,654,1
520351462,self-matching,5,53,Matching,triangle,self,self,Self,self,self,self,Self,neutral,612,1
520351462,self-matching,5,54,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,586,1
520351462,self-matching,5,55,Matching,triangle,self,self,Self,self,self,self,Self,neutral,605,1
520351462,self-matching,5,56,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,653,1
520351462,self-matching,5,57,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,631,0
520351462,self-matching,5,58,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,630,0
520351462,self-matching,5,59,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,673,1
520351462,self-matching,5,60,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,736,1
520351462,self-matching,5,61,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,687,1
520351462,self-matching,5,62,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,618,1
520351462,self-matching,5,63,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,628,1
520351462,self-matching,5,64,Matching,triangle,self,self,Self,self,self,self,Self,neutral,566,1
520351462,self-matching,5,65,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,646,0
520351462,self-matching,5,66,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,644,0
520351462,self-matching,5,67,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,740,1
520351462,self-matching,5,68,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,615,1
520351462,self-matching,5,69,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,654,1
520351462,self-matching,5,70,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,684,1
520351462,self-matching,5,71,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,happy,601,1
520351462,self-matching,5,72,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,546,0
557940631,self-matching,1,1,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1415,0
557940631,self-matching,1,2,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,830,1
557940631,self-matching,1,3,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,981,1
557940631,self-matching,1,4,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,914,1
557940631,self-matching,1,5,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,661,1
557940631,self-matching,1,6,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,746,1
557940631,self-matching,1,7,Matching,diamond,self,self,Self,self,self,self,Self,happy,979,1
557940631,self-matching,1,8,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,528,1
557940631,self-matching,1,9,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,800,0
557940631,self-matching,1,10,Matching,diamond,self,self,Self,self,self,self,Self,neutral,1066,1
557940631,self-matching,1,11,Matching,diamond,self,self,Self,self,self,self,Self,happy,909,1
557940631,self-matching,1,12,Matching,diamond,self,self,Self,self,self,self,Self,happy,559,1
557940631,self-matching,1,13,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,853,1
557940631,self-matching,1,14,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,1031,1
557940631,self-matching,1,15,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,676,1
557940631,self-matching,1,16,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,652,1
557940631,self-matching,1,17,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,1271,1
557940631,self-matching,1,18,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,977,0
557940631,self-matching,1,19,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,766,1
557940631,self-matching,1,20,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,930,1
557940631,self-matching,1,21,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,864,1
557940631,self-matching,1,22,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,787,1
557940631,self-matching,1,23,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,794,1
557940631,self-matching,1,24,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,707,1
557940631,self-matching,1,25,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,846,1
557940631,self-matching,1,26,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,671,1
557940631,self-matching,1,27,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,558,1
557940631,self-matching,1,28,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,851,1
557940631,self-matching,1,29,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,669,1
557940631,self-matching,1,30,Matching,diamond,self,self,Self,self,self,self,Self,neutral,698,0
557940631,self-matching,1,31,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1077,0
557940631,self-matching,1,32,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,713,1
557940631,self-matching,1,33,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,733,1
557940631,self-matching,1,34,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,822,1
557940631,self-matching,1,35,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,1026,1
557940631,self-matching,1,36,Matching,diamond,self,self,Self,self,self,self,Self,neutral,535,0
557940631,self-matching,1,37,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,624,1
557940631,self-matching,1,38,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,647,1
557940631,self-matching,1,39,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,626,1
557940631,self-matching,1,40,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,561,1
557940631,self-matching,1,41,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,430,1
557940631,self-matching,1,42,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,616,1
557940631,self-matching,1,43,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,542,1
557940631,self-matching,1,44,Matching,diamond,self,self,Self,self,self,self,Self,happy,681,0
557940631,self-matching,1,45,Matching,diamond,self,self,Self,self,self,self,Self,neutral,424,1
557940631,self-matching,1,46,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,617,0
557940631,self-matching,1,47,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,743,0
557940631,self-matching,1,48,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,984,1
557940631,self-matching,1,49,Matching,diamond,self,self,Self,self,self,self,Self,happy,590,1
557940631,self-matching,1,50,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,968,1
557940631,self-matching,1,51,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,987,0
557940631,self-matching,1,52,Matching,diamond,self,self,Self,self,self,self,Self,happy,633,1
557940631,self-matching,1,53,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,889,1
557940631,self-matching,1,54,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1000,1
557940631,self-matching,1,55,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,921,0
557940631,self-matching,1,56,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,893,0
557940631,self-matching,1,57,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,742,0
557940631,self-matching,1,58,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,1055,1
557940631,self-matching,1,59,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,647,1
557940631,self-matching,1,60,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,802,1
557940631,self-matching,1,61,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,628,1
557940631,self-matching,1,62,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,667,1
557940631,self-matching,1,63,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,785,1
557940631,self-matching,1,64,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1024,0
557940631,self-matching,1,65,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,957,1
557940631,self-matching,1,66,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,559,1
557940631,self-matching,1,67,Matching,diamond,self,self,Self,self,self,self,Self,neutral,836,1
557940631,self-matching,1,68,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,411,1
557940631,self-matching,1,69,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,618,0
557940631,self-matching,1,70,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,616,1
557940631,self-matching,1,71,Matching,diamond,self,self,Self,self,self,self,Self,neutral,798,1
557940631,self-matching,1,72,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,935,1
557940631,self-matching,2,1,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,1187,1
557940631,self-matching,2,2,Matching,diamond,self,self,Self,self,self,self,Self,happy,880,1
557940631,self-matching,2,3,Matching,diamond,self,self,Self,self,self,self,Self,neutral,1302,1
557940631,self-matching,2,4,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,700,1
557940631,self-matching,2,5,Matching,diamond,self,self,Self,self,self,self,Self,happy,631,0
557940631,self-matching,2,6,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,975,1
557940631,self-matching,2,7,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,844,0
557940631,self-matching,2,8,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,781,1
557940631,self-matching,2,9,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,869,1
557940631,self-matching,2,10,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,721,1
557940631,self-matching,2,11,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,759,1
557940631,self-matching,2,12,Matching,diamond,self,self,Self,self,self,self,Self,happy,314,1
557940631,self-matching,2,13,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,602,0
557940631,self-matching,2,14,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,734,0
557940631,self-matching,2,15,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,542,1
557940631,self-matching,2,16,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,720,1
557940631,self-matching,2,17,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,822,1
557940631,self-matching,2,18,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,932,1
557940631,self-matching,2,19,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,1034,1
557940631,self-matching,2,20,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,919,1
557940631,self-matching,2,21,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,715,1
557940631,self-matching,2,22,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,happy,616,0
557940631,self-matching,2,23,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,686,1
557940631,self-matching,2,24,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,846,1
557940631,self-matching,2,25,Matching,diamond,self,self,Self,self,self,self,Self,neutral,823,1
557940631,self-matching,2,26,Matching,diamond,self,self,Self,self,self,self,Self,neutral,677,1
557940631,self-matching,2,27,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,637,0
557940631,self-matching,2,28,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,622,1
557940631,self-matching,2,29,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,happy,997,1
