"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
201,4,10,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,972,0.972,1
201,4,11,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,696,0.696,1
201,4,12,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,590,0.59,1
201,4,13,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,689,0.689,1
201,4,14,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,1145,1.145,1
201,4,15,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,772,0.772,1
201,4,16,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,956,0.956,1
201,4,17,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,914,0.914,1
201,4,18,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,631,0.631,1
201,4,19,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,710,0.71,1
201,4,20,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1417,1.417,1
201,4,21,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,628,0.628,1
201,4,22,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,628,0.628,1
201,4,23,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,507,0.507,1
201,4,24,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,829,0.829,1
201,4,25,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,650,0.65,0
201,4,26,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,568,0.568,1
201,4,27,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1028,1.028,1
201,4,28,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,598,0.598,1
201,4,29,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,692,0.692,1
201,4,30,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,428,0.428,1
201,4,32,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1052,1.052,1
201,4,33,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,846,0.846,1
201,4,34,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1287,1.287,1
201,4,35,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,785,0.785,1
201,4,37,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,787,0.787,1
201,4,38,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,776,0.776,1
201,4,39,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,866,0.866,1
201,4,40,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,478,0.478,1
201,4,41,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,921,0.921,1
201,4,42,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,798,0.798,1
201,4,43,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,638,0.638,1
201,4,44,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,1148,1.148,1
201,4,46,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,988,0.988,1
201,4,47,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1012,1.012,1
201,4,48,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1059,1.059,1
201,4,49,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,914,0.914,1
201,4,50,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,580,0.58,1
201,4,51,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,862,0.862,1
201,4,52,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,712,0.712,1
201,4,53,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,831,0.831,1
201,4,54,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,529,0.529,1
201,4,55,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,957,0.957,0
201,4,56,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,721,0.721,1
201,4,57,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,826,0.826,1
201,4,58,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,545,0.545,1
201,4,59,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,862,0.862,1
201,4,60,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,786,0.786,1
201,4,62,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,954,0.954,1
201,4,63,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,544,0.544,1
201,4,64,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1401,1.401,0
201,4,65,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,636,0.636,1
201,4,66,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,776,0.776,1
201,4,67,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,888,0.888,1
201,4,68,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,950,0.95,1
201,4,69,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,791,0.791,1
201,4,70,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,756,0.756,1
201,4,72,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1071,1.071,1
201,4,73,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1046,1.046,1
201,4,74,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,544,0.544,1
201,4,75,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,832,0.832,1
201,4,77,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,1013,1.013,1
201,4,79,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,748,0.748,1
201,4,81,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,894,0.894,1
201,4,82,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,646,0.646,1
201,4,83,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,563,0.563,1
201,4,85,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,657,0.657,1
201,4,86,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,868,0.868,1
201,4,87,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,880,0.88,1
201,4,88,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,851,0.851,1
201,4,89,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,889,0.889,1
201,4,90,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,931,0.931,1
201,4,91,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,934,0.934,1
201,4,92,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,988,0.988,1
201,4,93,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,516,0.516,1
201,4,94,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1198,1.198,1
201,4,95,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,764,0.764,1
201,4,97,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1170,1.17,1
201,4,98,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,830,0.83,1
201,4,99,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,717,0.717,1
201,4,100,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1208,1.208,1
202,1,1,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,1015,1.015,1
202,1,2,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,959,0.959,1
202,1,3,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1173,1.173,1
202,1,5,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,812,0.812,1
202,1,6,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1048,1.048,1
202,1,7,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,682,0.682,1
202,1,8,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,915,0.915,1
202,1,9,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1059,1.059,1
202,1,10,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1042,1.042,1
202,1,11,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,838,0.838,1
202,1,12,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1234,1.234,1
202,1,13,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,594,0.594,1
202,1,14,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,597,0.597,0
202,1,15,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,808,0.808,1
202,1,16,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,568,0.568,1
202,1,17,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1132,1.132,1
202,1,18,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,829,0.829,1
202,1,19,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,525,0.525,0
202,1,20,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,714,0.714,1
202,1,21,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,474,0.474,1
202,1,22,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,931,0.931,1
202,1,23,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,923,0.923,1
202,1,24,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,796,0.796,1
202,1,25,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,894,0.894,1
202,1,26,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,767,0.767,1
202,1,27,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,704,0.704,1
202,1,28,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,694,0.694,1
202,1,29,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1034,1.034,1
202,1,30,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,907,0.907,1
202,1,31,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,656,0.656,1
202,1,32,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,849,0.849,1
202,1,33,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1049,1.049,1
202,1,34,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,1003,1.003,1
202,1,35,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,785,0.785,1
202,1,36,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,622,0.622,1
202,1,37,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,664,0.664,1
202,1,38,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,427,0.427,1
202,1,39,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,1026,1.026,1
202,1,40,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,748,0.748,1
202,1,41,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,908,0.908,1
202,1,42,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,647,0.647,1
202,1,43,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,842,0.842,1
202,1,44,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,983,0.983,1
202,1,45,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1012,1.012,1
202,1,46,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,561,0.561,1
202,1,47,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,956,0.956,1
202,1,49,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,574,0.574,1
202,1,50,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,385,0.385,1
202,1,52,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,811,0.811,1
202,1,53,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,693,0.693,1
202,1,54,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,589,0.589,1
202,1,55,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,741,0.741,1
202,1,56,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,592,0.592,0
202,1,57,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,821,0.821,1
202,1,58,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1102,1.102,1
202,1,59,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,739,0.739,1
202,1,60,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,990,0.99,1
202,1,61,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,607,0.607,1
202,1,62,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,999,0.999,0
202,1,63,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,902,0.902,1
202,1,64,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,678,0.678,1
202,1,65,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,516,0.516,1
202,1,66,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,910,0.91,1
202,1,67,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,888,0.888,1
202,1,68,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,710,0.71,1
202,1,69,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,675,0.675,1
202,1,70,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,554,0.554,1
202,1,71,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,941,0.941,1
202,1,72,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,609,0.609,1
202,1,73,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,828,0.828,1
202,1,74,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,694,0.694,1
202,1,75,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,575,0.575,1
202,1,76,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,931,0.931,1
202,1,77,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,560,0.56,0
202,1,78,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,976,0.976,1
202,1,79,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,808,0.808,1
202,1,80,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,626,0.626,1
202,1,81,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,748,0.748,0
202,1,82,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,1057,1.057,1
202,1,83,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,659,0.659,1
202,1,84,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,437,0.437,1
202,1,85,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1194,1.194,1
202,1,86,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,888,0.888,1
202,1,87,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,1108,1.108,1
202,1,89,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,999,0.999,1
202,1,90,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1169,1.169,1
202,1,91,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,789,0.789,1
202,1,92,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,880,0.88,0
202,1,93,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,693,0.693,1
202,1,94,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,516,0.516,1
202,1,95,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,654,0.654,1
202,1,96,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,528,0.528,1
202,1,97,1,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,449,0.449,1
202,1,98,1,1,"Matching","Self","Self","Self",3,"Stranger","Stranger",1,560,0.56,1
202,1,99,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,380,0.38,1
202,1,100,1,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,653,0.653,1
202,2,1,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,1019,1.019,1
202,2,2,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,604,0.604,1
202,2,3,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,548,0.548,1
202,2,4,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,662,0.662,0
202,2,5,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,948,0.948,1
202,2,6,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,458,0.458,1
202,2,7,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,568,0.568,1
202,2,8,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,1029,1.029,1
202,2,9,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1221,1.221,1
202,2,10,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,533,0.533,1
202,2,11,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,659,0.659,0
202,2,12,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,1048,1.048,1
202,2,13,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,583,0.583,0
202,2,14,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,1202,1.202,1
202,2,15,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,669,0.669,1
202,2,16,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,564,0.564,1
202,2,17,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,609,0.609,1
202,2,18,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,584,0.584,1
202,2,19,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,642,0.642,1
202,2,20,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,685,0.685,1
202,2,21,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,560,0.56,1
202,2,22,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,1022,1.022,0
202,2,23,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,620,0.62,1
202,2,24,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,721,0.721,1
202,2,25,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1125,1.125,1
202,2,26,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,743,0.743,1
202,2,27,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1180,1.18,1
202,2,28,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,820,0.82,1
202,2,29,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,660,0.66,1
202,2,30,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,684,0.684,1
202,2,32,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,704,0.704,1
202,2,33,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,910,0.91,1
202,2,34,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,634,0.634,1
202,2,35,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,845,0.845,1
202,2,36,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,894,0.894,1
202,2,37,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,693,0.693,1
202,2,38,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,979,0.979,1
202,2,39,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,715,0.715,1
202,2,40,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,1388,1.388,1
202,2,41,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,559,0.559,1
202,2,42,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,573,0.573,1
202,2,43,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,456,0.456,1
202,2,44,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,778,0.778,1
202,2,45,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,670,0.67,1
202,2,46,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,931,0.931,1
202,2,47,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,734,0.734,1
202,2,48,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,1360,1.36,1
202,2,49,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,1020,1.02,1
202,2,50,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,893,0.893,1
202,2,51,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,968,0.968,1
202,2,52,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,1106,1.106,1
202,2,53,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",1,362,0.362,1
202,2,54,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,805,0.805,1
202,2,55,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,715,0.715,1
202,2,56,3,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,666,0.666,1
202,2,57,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,838,0.838,1
202,2,58,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,854,0.854,1
202,2,59,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,492,0.492,1
202,2,60,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,578,0.578,1
202,2,61,3,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,550,0.55,1
202,2,62,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,804,0.804,1
202,2,63,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,562,0.562,1
202,2,64,3,3,"Matching","Stranger","Stranger","Stranger",1,"Self","Self",1,549,0.549,1
202,2,65,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,529,0.529,1
