"Subject","Trial","Label","Nonword","Matching","ACC","RT_ms","bed","manipCheck","Resp","Cresp","Condition"
30,66,"Fremder","kes","Nonmatching",1,392,"L2n",3,"k","k","short7"
30,67,"Ich","teirnen","Nonmatching",1,619,"L1n",2,"k","k","short7"
30,68,"Fremder","teirnen","Matching",1,512,"L2m",4,"d","d","short7"
30,69,"Fremder","teirnen","Matching",1,501,"L2m",4,"d","d","short7"
30,70,"Ich","teirnen","Nonmatching",1,477,"L1n",2,"k","k","short7"
30,71,"Ich","kes","Matching",1,523,"L1m",1,"d","d","short7"
30,72,"Fremder","kes","Nonmatching",1,496,"L2n",3,"k","k","short7"
30,73,"Ich","teirnen","Nonmatching",1,498,"L1n",2,"k","k","short7"
30,74,"Fremder","teirnen","Matching",1,607,"L2m",4,"d","d","short7"
30,75,"Fremder","kes","Nonmatching",1,754,"L2n",3,"k","k","short7"
30,76,"Ich","kes","Matching",1,419,"L1m",1,"d","d","short7"
30,77,"Ich","kes","Matching",1,393,"L1m",1,"d","d","short7"
30,78,"Fremder","teirnen","Matching",1,438,"L2m",4,"d","d","short7"
30,79,"Ich","teirnen","Nonmatching",1,485,"L1n",2,"k","k","short7"
30,80,"Fremder","kes","Nonmatching",1,515,"L2n",3,"k","k","short7"
30,81,"Ich","teirnen","Nonmatching",1,765,"L1n",2,"k","k","short7"
30,82,"Ich","kes","Matching",1,399,"L1m",1,"d","d","short7"
30,83,"Fremder","kes","Nonmatching",1,399,"L2n",3,"k","k","short7"
30,84,"Fremder","teirnen","Matching",1,409,"L2m",4,"d","d","short7"
30,85,"Ich","kes","Matching",1,496,"L1m",1,"d","d","short7"
30,86,"Ich","teirnen","Nonmatching",1,387,"L1n",2,"k","k","short7"
30,87,"Fremder","teirnen","Matching",1,417,"L2m",4,"d","d","short7"
30,88,"Fremder","kes","Nonmatching",1,448,"L2n",3,"k","k","short7"
30,89,"Ich","teirnen","Nonmatching",1,732,"L1n",2,"k","k","short7"
30,90,"Fremder","kes","Nonmatching",1,445,"L2n",3,"k","k","short7"
30,91,"Fremder","teirnen","Matching",1,387,"L2m",4,"d","d","short7"
30,92,"Ich","kes","Matching",1,499,"L1m",1,"d","d","short7"
30,93,"Fremder","teirnen","Matching",1,425,"L2m",4,"d","d","short7"
30,94,"Ich","kes","Matching",1,484,"L1m",1,"d","d","short7"
30,95,"Ich","teirnen","Nonmatching",1,438,"L1n",2,"k","k","short7"
30,96,"Fremder","kes","Nonmatching",1,428,"L2n",3,"k","k","short7"
30,97,"Ich","kes","Matching",1,434,"L1m",1,"d","d","short7"
30,98,"Ich","teirnen","Nonmatching",1,387,"L1n",2,"k","k","short7"
30,99,"Fremder","teirnen","Matching",1,466,"L2m",4,"d","d","short7"
30,100,"Fremder","kes","Nonmatching",1,497,"L2n",3,"k","k","short7"
30,101,"Ich","teirnen","Nonmatching",1,561,"L1n",2,"k","k","short7"
30,102,"Fremder","kes","Nonmatching",1,586,"L2n",3,"k","k","short7"
30,103,"Fremder","teirnen","Matching",1,495,"L2m",4,"d","d","short7"
30,104,"Ich","kes","Matching",1,455,"L1m",1,"d","d","short7"
30,105,"Ich","kes","Matching",1,397,"L1m",1,"d","d","short7"
30,106,"Ich","teirnen","Nonmatching",1,463,"L1n",2,"k","k","short7"
30,107,"Fremder","teirnen","Matching",1,524,"L2m",4,"d","d","short7"
30,108,"Fremder","kes","Nonmatching",1,488,"L2n",3,"k","k","short7"
30,109,"Fremder","kes","Nonmatching",1,458,"L2n",3,"k","k","short7"
30,110,"Fremder","teirnen","Matching",1,385,"L2m",4,"d","d","short7"
30,111,"Ich","teirnen","Nonmatching",1,476,"L1n",2,"k","k","short7"
30,112,"Ich","kes","Matching",1,488,"L1m",1,"d","d","short7"
30,113,"Ich","kes","Matching",1,436,"L1m",1,"d","d","short7"
30,114,"Fremder","kes","Nonmatching",1,423,"L2n",3,"k","k","short7"
30,115,"Fremder","teirnen","Matching",1,439,"L2m",4,"d","d","short7"
30,116,"Ich","teirnen","Nonmatching",1,481,"L1n",2,"k","k","short7"
30,117,"Fremder","teirnen","Matching",1,593,"L2m",4,"d","d","short7"
30,118,"Ich","kes","Matching",1,452,"L1m",1,"d","d","short7"
30,119,"Fremder","kes","Nonmatching",1,361,"L2n",3,"k","k","short7"
30,120,"Ich","teirnen","Nonmatching",1,427,"L1n",2,"k","k","short7"
30,121,"Fremder","teirnen","Matching",1,358,"L2m",4,"d","d","short7"
30,122,"Ich","teirnen","Nonmatching",1,569,"L1n",2,"k","k","short7"
30,123,"Ich","kes","Matching",1,409,"L1m",1,"d","d","short7"
30,124,"Fremder","kes","Nonmatching",1,564,"L2n",3,"k","k","short7"
30,125,"Fremder","teirnen","Matching",1,471,"L2m",4,"d","d","short7"
30,126,"Ich","kes","Matching",1,484,"L1m",1,"d","d","short7"
30,127,"Fremder","kes","Nonmatching",1,390,"L2n",3,"k","k","short7"
30,128,"Ich","teirnen","Nonmatching",1,447,"L1n",2,"k","k","short7"
31,1,"Ich","lor","Matching",1,529,"L1m",1,"d","d","short2"
31,2,"Ich","sfartku","Nonmatching",1,769,"L1n",2,"k","k","short2"
31,3,"Fremder","lor","Nonmatching",1,775,"L2n",3,"k","k","short2"
31,4,"Fremder","sfartku","Matching",1,733,"L2m",4,"d","d","short2"
31,5,"Ich","lor","Matching",1,400,"L1m",1,"d","d","short2"
31,6,"Ich","sfartku","Nonmatching",0,591,"L1n",2,"d","k","short2"
31,7,"Fremder","lor","Nonmatching",1,808,"L2n",3,"k","k","short2"
31,8,"Fremder","sfartku","Matching",1,660,"L2m",4,"d","d","short2"
31,9,"Ich","lor","Matching",1,505,"L1m",1,"d","d","short2"
31,10,"Fremder","sfartku","Matching",1,488,"L2m",4,"d","d","short2"
31,11,"Fremder","lor","Nonmatching",1,501,"L2n",3,"k","k","short2"
31,12,"Ich","sfartku","Nonmatching",1,501,"L1n",2,"k","k","short2"
31,13,"Fremder","lor","Nonmatching",1,369,"L2n",3,"k","k","short2"
31,14,"Ich","lor","Matching",1,299,"L1m",1,"d","d","short2"
31,15,"Fremder","sfartku","Matching",1,457,"L2m",4,"d","d","short2"
31,16,"Ich","sfartku","Nonmatching",1,289,"L1n",2,"k","k","short2"
31,17,"Fremder","lor","Nonmatching",1,427,"L2n",3,"k","k","short2"
31,18,"Fremder","sfartku","Matching",1,338,"L2m",4,"d","d","short2"
31,19,"Ich","lor","Matching",0,332,"L1m",1,"k","d","short2"
31,20,"Ich","sfartku","Nonmatching",0,502,"L1n",2,"d","k","short2"
31,21,"Fremder","sfartku","Matching",1,451,"L2m",4,"d","d","short2"
31,22,"Fremder","lor","Nonmatching",1,348,"L2n",3,"k","k","short2"
31,23,"Ich","lor","Matching",1,379,"L1m",1,"d","d","short2"
31,24,"Ich","sfartku","Nonmatching",1,353,"L1n",2,"k","k","short2"
31,25,"Fremder","lor","Nonmatching",1,379,"L2n",3,"k","k","short2"
31,26,"Ich","lor","Matching",1,408,"L1m",1,"d","d","short2"
31,27,"Ich","sfartku","Nonmatching",0,379,"L1n",2,"d","k","short2"
31,28,"Fremder","sfartku","Matching",1,542,"L2m",4,"d","d","short2"
31,29,"Ich","lor","Matching",1,388,"L1m",1,"d","d","short2"
31,30,"Fremder","sfartku","Matching",1,458,"L2m",4,"d","d","short2"
31,31,"Fremder","lor","Nonmatching",1,334,"L2n",3,"k","k","short2"
31,32,"Ich","sfartku","Nonmatching",0,382,"L1n",2,"d","k","short2"
31,33,"Fremder","lor","Nonmatching",1,477,"L2n",3,"k","k","short2"
31,34,"Ich","lor","Matching",1,416,"L1m",1,"d","d","short2"
31,35,"Fremder","sfartku","Matching",1,648,"L2m",4,"d","d","short2"
31,36,"Ich","sfartku","Nonmatching",1,425,"L1n",2,"k","k","short2"
31,37,"Ich","lor","Matching",1,370,"L1m",1,"d","d","short2"
31,38,"Fremder","lor","Nonmatching",1,567,"L2n",3,"k","k","short2"
31,39,"Ich","sfartku","Nonmatching",1,497,"L1n",2,"k","k","short2"
31,40,"Fremder","sfartku","Matching",1,526,"L2m",4,"d","d","short2"
31,41,"Fremder","lor","Nonmatching",1,363,"L2n",3,"k","k","short2"
31,42,"Ich","sfartku","Nonmatching",1,491,"L1n",2,"k","k","short2"
31,43,"Ich","lor","Matching",1,466,"L1m",1,"d","d","short2"
31,44,"Fremder","sfartku","Matching",1,483,"L2m",4,"d","d","short2"
31,45,"Fremder","sfartku","Matching",1,397,"L2m",4,"d","d","short2"
31,46,"Ich","sfartku","Nonmatching",1,434,"L1n",2,"k","k","short2"
31,47,"Ich","lor","Matching",1,467,"L1m",1,"d","d","short2"
31,48,"Fremder","lor","Nonmatching",1,490,"L2n",3,"k","k","short2"
31,49,"Fremder","sfartku","Matching",1,485,"L2m",4,"d","d","short2"
31,50,"Fremder","lor","Nonmatching",1,416,"L2n",3,"k","k","short2"
31,51,"Ich","lor","Matching",1,374,"L1m",1,"d","d","short2"
31,52,"Ich","sfartku","Nonmatching",1,467,"L1n",2,"k","k","short2"
31,53,"Ich","sfartku","Nonmatching",1,477,"L1n",2,"k","k","short2"
31,54,"Fremder","lor","Nonmatching",1,434,"L2n",3,"k","k","short2"
31,55,"Fremder","sfartku","Matching",0,436,"L2m",4,"k","d","short2"
31,56,"Ich","lor","Matching",1,448,"L1m",1,"d","d","short2"
31,57,"Fremder","sfartku","Matching",1,497,"L2m",4,"d","d","short2"
31,58,"Fremder","lor","Nonmatching",1,653,"L2n",3,"k","k","short2"
31,59,"Ich","sfartku","Nonmatching",1,400,"L1n",2,"k","k","short2"
31,60,"Ich","lor","Matching",1,367,"L1m",1,"d","d","short2"
31,61,"Ich","sfartku","Nonmatching",1,612,"L1n",2,"k","k","short2"
31,62,"Fremder","sfartku","Matching",1,365,"L2m",4,"d","d","short2"
31,63,"Fremder","lor","Nonmatching",1,458,"L2n",3,"k","k","short2"
31,64,"Ich","lor","Matching",1,382,"L1m",1,"d","d","short2"
31,65,"Fremder","lor","Nonmatching",1,418,"L2n",3,"k","k","short2"
31,66,"Fremder","sfartku","Matching",1,365,"L2m",4,"d","d","short2"
31,67,"Ich","sfartku","Nonmatching",1,448,"L1n",2,"k","k","short2"
31,68,"Ich","lor","Matching",1,436,"L1m",1,"d","d","short2"
31,69,"Fremder","sfartku","Matching",1,472,"L2m",4,"d","d","short2"
31,70,"Fremder","lor","Nonmatching",1,438,"L2n",3,"k","k","short2"
31,71,"Ich","sfartku","Nonmatching",1,499,"L1n",2,"k","k","short2"
31,72,"Ich","lor","Matching",1,425,"L1m",1,"d","d","short2"
31,73,"Fremder","lor","Nonmatching",1,437,"L2n",3,"k","k","short2"
31,74,"Ich","lor","Matching",1,663,"L1m",1,"d","d","short2"
31,75,"Fremder","sfartku","Matching",1,416,"L2m",4,"d","d","short2"
31,76,"Ich","sfartku","Nonmatching",1,401,"L1n",2,"k","k","short2"
31,77,"Fremder","lor","Nonmatching",1,515,"L2n",3,"k","k","short2"
31,78,"Ich","lor","Matching",1,428,"L1m",1,"d","d","short2"
31,79,"Ich","sfartku","Nonmatching",1,485,"L1n",2,"k","k","short2"
31,80,"Fremder","sfartku","Matching",1,428,"L2m",4,"d","d","short2"
31,81,"Fremder","lor","Nonmatching",1,448,"L2n",3,"k","k","short2"
31,82,"Fremder","sfartku","Matching",1,477,"L2m",4,"d","d","short2"
31,83,"Ich","sfartku","Nonmatching",1,412,"L1n",2,"k","k","short2"
31,84,"Ich","lor","Matching",1,468,"L1m",1,"d","d","short2"
31,85,"Fremder","sfartku","Matching",1,414,"L2m",4,"d","d","short2"
31,86,"Fremder","lor","Nonmatching",1,436,"L2n",3,"k","k","short2"
31,87,"Ich","sfartku","Nonmatching",1,467,"L1n",2,"k","k","short2"
31,88,"Ich","lor","Matching",1,772,"L1m",1,"d","d","short2"
31,89,"Fremder","sfartku","Matching",1,358,"L2m",4,"d","d","short2"
31,90,"Fremder","lor","Nonmatching",1,439,"L2n",3,"k","k","short2"
31,91,"Ich","sfartku","Nonmatching",1,589,"L1n",2,"k","k","short2"
31,92,"Ich","lor","Matching",1,417,"L1m",1,"d","d","short2"
31,93,"Fremder","sfartku","Matching",1,391,"L2m",4,"d","d","short2"
31,94,"Ich","sfartku","Nonmatching",1,366,"L1n",2,"k","k","short2"
31,95,"Fremder","lor","Nonmatching",1,501,"L2n",3,"k","k","short2"
31,96,"Ich","lor","Matching",1,341,"L1m",1,"d","d","short2"
31,97,"Fremder","lor","Nonmatching",1,412,"L2n",3,"k","k","short2"
31,98,"Ich","lor","Matching",1,492,"L1m",1,"d","d","short2"
31,99,"Fremder","sfartku","Matching",1,403,"L2m",4,"d","d","short2"
31,100,"Ich","sfartku","Nonmatching",1,540,"L1n",2,"k","k","short2"
31,101,"Fremder","lor","Nonmatching",1,377,"L2n",3,"k","k","short2"
31,102,"Ich","sfartku","Nonmatching",1,446,"L1n",2,"k","k","short2"
31,103,"Fremder","sfartku","Matching",1,399,"L2m",4,"d","d","short2"
31,104,"Ich","lor","Matching",1,436,"L1m",1,"d","d","short2"
31,105,"Fremder","sfartku","Matching",1,405,"L2m",4,"d","d","short2"
31,106,"Fremder","lor","Nonmatching",1,360,"L2n",3,"k","k","short2"
31,107,"Ich","lor","Matching",1,387,"L1m",1,"d","d","short2"
31,108,"Ich","sfartku","Nonmatching",1,395,"L1n",2,"k","k","short2"
31,109,"Fremder","sfartku","Matching",1,398,"L2m",4,"d","d","short2"
31,110,"Fremder","lor","Nonmatching",1,410,"L2n",3,"k","k","short2"
31,111,"Ich","sfartku","Nonmatching",1,471,"L1n",2,"k","k","short2"
31,112,"Ich","lor","Matching",1,341,"L1m",1,"d","d","short2"
31,113,"Fremder","lor","Nonmatching",0,439,"L2n",3,"d","k","short2"
31,114,"Fremder","sfartku","Matching",1,456,"L2m",4,"d","d","short2"
31,115,"Ich","lor","Matching",1,441,"L1m",1,"d","d","short2"
31,116,"Ich","sfartku","Nonmatching",1,374,"L1n",2,"k","k","short2"
31,117,"Fremder","lor","Nonmatching",1,365,"L2n",3,"k","k","short2"
31,118,"Ich","sfartku","Nonmatching",1,459,"L1n",2,"k","k","short2"
31,119,"Fremder","sfartku","Matching",1,400,"L2m",4,"d","d","short2"
31,120,"Ich","lor","Matching",1,396,"L1m",1,"d","d","short2"
31,121,"Ich","lor","Matching",1,355,"L1m",1,"d","d","short2"
31,122,"Ich","sfartku","Nonmatching",1,483,"L1n",2,"k","k","short2"
31,123,"Fremder","sfartku","Matching",0,337,"L2m",4,"k","d","short2"
31,124,"Fremder","lor","Nonmatching",1,722,"L2n",3,"k","k","short2"
31,125,"Ich","sfartku","Nonmatching",1,462,"L1n",2,"k","k","short2"
31,126,"Fremder","sfartku","Matching",1,415,"L2m",4,"d","d","short2"
31,127,"Fremder","lor","Nonmatching",1,513,"L2n",3,"k","k","short2"
31,128,"Ich","lor","Matching",1,606,"L1m",1,"d","d","short2"
32,1,"Fremder","lor","Matching",1,1077,"L2m",4,"d","d","long9"
32,2,"Fremder","teirnen","Nonmatching",1,1065,"L2n",3,"k","k","long9"
32,3,"Ich","teirnen","Matching",0,590,"L1m",1,"k","d","long9"
32,4,"Ich","lor","Nonmatching",1,1054,"L1n",2,"k","k","long9"
32,5,"Fremder","teirnen","Nonmatching",1,762,"L2n",3,"k","k","long9"
32,6,"Ich","lor","Nonmatching",1,662,"L1n",2,"k","k","long9"
32,7,"Ich","teirnen","Matching",1,665,"L1m",1,"d","d","long9"
32,8,"Fremder","lor","Matching",1,741,"L2m",4,"d","d","long9"
32,9,"Ich","lor","Nonmatching",1,1064,"L1n",2,"k","k","long9"
32,10,"Ich","teirnen","Matching",1,858,"L1m",1,"d","d","long9"
32,11,"Fremder","lor","Matching",1,1011,"L2m",4,"d","d","long9"
32,12,"Fremder","teirnen","Nonmatching",1,705,"L2n",3,"k","k","long9"
32,13,"Fremder","teirnen","Nonmatching",1,854,"L2n",3,"k","k","long9"
32,14,"Fremder","lor","Matching",1,845,"L2m",4,"d","d","long9"
32,15,"Ich","teirnen","Matching",1,715,"L1m",1,"d","d","long9"
32,16,"Ich","lor","Nonmatching",1,890,"L1n",2,"k","k","long9"
32,17,"Ich","teirnen","Matching",1,616,"L1m",1,"d","d","long9"
32,18,"Fremder","teirnen","Nonmatching",1,1019,"L2n",3,"k","k","long9"
32,19,"Ich","lor","Nonmatching",1,786,"L1n",2,"k","k","long9"
32,20,"Fremder","lor","Matching",1,783,"L2m",4,"d","d","long9"
32,21,"Ich","lor","Nonmatching",1,711,"L1n",2,"k","k","long9"
32,22,"Fremder","teirnen","Nonmatching",1,924,"L2n",3,"k","k","long9"
32,23,"Ich","teirnen","Matching",1,620,"L1m",1,"d","d","long9"
32,24,"Fremder","lor","Matching",1,1570,"L2m",4,"d","d","long9"
32,25,"Fremder","lor","Matching",1,696,"L2m",4,"d","d","long9"
32,26,"Fremder","teirnen","Nonmatching",1,821,"L2n",3,"k","k","long9"
32,27,"Ich","teirnen","Matching",1,626,"L1m",1,"d","d","long9"
32,28,"Ich","lor","Nonmatching",1,971,"L1n",2,"k","k","long9"
32,29,"Ich","teirnen","Matching",1,712,"L1m",1,"d","d","long9"
32,30,"Ich","lor","Nonmatching",1,862,"L1n",2,"k","k","long9"
32,31,"Fremder","teirnen","Nonmatching",1,681,"L2n",3,"k","k","long9"
32,32,"Fremder","lor","Matching",1,934,"L2m",4,"d","d","long9"
32,33,"Ich","teirnen","Matching",1,1143,"L1m",1,"d","d","long9"
32,34,"Fremder","lor","Matching",1,928,"L2m",4,"d","d","long9"
32,35,"Ich","lor","Nonmatching",1,915,"L1n",2,"k","k","long9"
32,36,"Fremder","teirnen","Nonmatching",1,747,"L2n",3,"k","k","long9"
32,37,"Ich","lor","Nonmatching",1,682,"L1n",2,"k","k","long9"
32,38,"Fremder","teirnen","Nonmatching",1,735,"L2n",3,"k","k","long9"
32,39,"Fremder","lor","Matching",1,733,"L2m",4,"d","d","long9"
32,40,"Ich","teirnen","Matching",1,496,"L1m",1,"d","d","long9"
32,41,"Fremder","lor","Matching",1,709,"L2m",4,"d","d","long9"
32,42,"Ich","teirnen","Matching",1,639,"L1m",1,"d","d","long9"
32,43,"Fremder","teirnen","Nonmatching",1,909,"L2n",3,"k","k","long9"
32,44,"Ich","lor","Nonmatching",1,803,"L1n",2,"k","k","long9"
32,45,"Ich","lor","Nonmatching",1,772,"L1n",2,"k","k","long9"
32,46,"Fremder","teirnen","Nonmatching",1,631,"L2n",3,"k","k","long9"
32,47,"Fremder","lor","Matching",1,727,"L2m",4,"d","d","long9"
32,48,"Ich","teirnen","Matching",1,1128,"L1m",1,"d","d","long9"
32,49,"Ich","teirnen","Matching",1,764,"L1m",1,"d","d","long9"
32,50,"Ich","lor","Nonmatching",1,820,"L1n",2,"k","k","long9"
32,51,"Fremder","teirnen","Nonmatching",1,1088,"L2n",3,"k","k","long9"
32,52,"Fremder","lor","Matching",1,923,"L2m",4,"d","d","long9"
32,53,"Fremder","teirnen","Nonmatching",1,692,"L2n",3,"k","k","long9"
32,54,"Ich","teirnen","Matching",1,471,"L1m",1,"d","d","long9"
32,55,"Ich","lor","Nonmatching",1,750,"L1n",2,"k","k","long9"
32,56,"Fremder","lor","Matching",1,999,"L2m",4,"d","d","long9"
32,57,"Fremder","teirnen","Nonmatching",1,627,"L2n",3,"k","k","long9"
32,58,"Fremder","lor","Matching",1,642,"L2m",4,"d","d","long9"
32,59,"Ich","teirnen","Matching",1,714,"L1m",1,"d","d","long9"
32,60,"Ich","lor","Nonmatching",1,506,"L1n",2,"k","k","long9"
32,61,"Ich","teirnen","Matching",1,724,"L1m",1,"d","d","long9"
32,62,"Fremder","lor","Matching",0,740,"L2m",4,"k","d","long9"
32,63,"Ich","lor","Nonmatching",1,869,"L1n",2,"k","k","long9"
32,64,"Fremder","teirnen","Nonmatching",1,759,"L2n",3,"k","k","long9"
32,65,"Fremder","teirnen","Nonmatching",1,633,"L2n",3,"k","k","long9"
32,66,"Ich","teirnen","Matching",1,801,"L1m",1,"d","d","long9"
32,67,"Fremder","lor","Matching",0,604,"L2m",4,"k","d","long9"
32,68,"Ich","lor","Nonmatching",1,896,"L1n",2,"k","k","long9"
32,69,"Ich","lor","Nonmatching",1,788,"L1n",2,"k","k","long9"
32,70,"Fremder","teirnen","Nonmatching",1,705,"L2n",3,"k","k","long9"
32,71,"Ich","teirnen","Matching",1,775,"L1m",1,"d","d","long9"
32,72,"Fremder","lor","Matching",1,906,"L2m",4,"d","d","long9"
32,73,"Ich","lor","Nonmatching",1,912,"L1n",2,"k","k","long9"
32,74,"Fremder","teirnen","Nonmatching",1,784,"L2n",3,"k","k","long9"
32,75,"Ich","teirnen","Matching",1,410,"L1m",1,"d","d","long9"
32,76,"Fremder","lor","Matching",0,757,"L2m",4,"k","d","long9"
32,77,"Ich","lor","Nonmatching",1,904,"L1n",2,"k","k","long9"
32,78,"Ich","teirnen","Matching",1,665,"L1m",1,"d","d","long9"
32,79,"Fremder","lor","Matching",1,837,"L2m",4,"d","d","long9"
32,80,"Fremder","teirnen","Nonmatching",1,764,"L2n",3,"k","k","long9"
32,81,"Ich","lor","Nonmatching",1,949,"L1n",2,"k","k","long9"
32,82,"Ich","teirnen","Matching",1,551,"L1m",1,"d","d","long9"
32,83,"Fremder","lor","Matching",1,1156,"L2m",4,"d","d","long9"
32,84,"Fremder","teirnen","Nonmatching",1,715,"L2n",3,"k","k","long9"
32,85,"Ich","teirnen","Matching",1,988,"L1m",1,"d","d","long9"
32,86,"Ich","lor","Nonmatching",1,802,"L1n",2,"k","k","long9"
32,87,"Fremder","teirnen","Nonmatching",1,815,"L2n",3,"k","k","long9"
32,88,"Fremder","lor","Matching",1,1035,"L2m",4,"d","d","long9"
32,89,"Ich","teirnen","Matching",1,1050,"L1m",1,"d","d","long9"
32,90,"Fremder","teirnen","Nonmatching",1,920,"L2n",3,"k","k","long9"
32,91,"Fremder","lor","Matching",1,934,"L2m",4,"d","d","long9"
32,92,"Ich","lor","Nonmatching",1,656,"L1n",2,"k","k","long9"
32,93,"Fremder","teirnen","Nonmatching",1,792,"L2n",3,"k","k","long9"
32,94,"Ich","teirnen","Matching",1,530,"L1m",1,"d","d","long9"
32,95,"Fremder","lor","Matching",0,673,"L2m",4,"k","d","long9"
32,96,"Ich","lor","Nonmatching",1,613,"L1n",2,"k","k","long9"
32,97,"Fremder","lor","Matching",1,798,"L2m",4,"d","d","long9"
32,98,"Fremder","teirnen","Nonmatching",1,757,"L2n",3,"k","k","long9"
32,99,"Ich","teirnen","Matching",1,663,"L1m",1,"d","d","long9"
32,100,"Ich","lor","Nonmatching",1,803,"L1n",2,"k","k","long9"
32,101,"Fremder","lor","Matching",1,801,"L2m",4,"d","d","long9"
32,102,"Ich","teirnen","Matching",1,1000,"L1m",1,"d","d","long9"
32,103,"Fremder","teirnen","Nonmatching",1,691,"L2n",3,"k","k","long9"
32,104,"Ich","lor","Nonmatching",1,1213,"L1n",2,"k","k","long9"
32,105,"Ich","teirnen","Matching",1,577,"L1m",1,"d","d","long9"
32,106,"Fremder","teirnen","Nonmatching",1,601,"L2n",3,"k","k","long9"
32,107,"Ich","lor","Nonmatching",1,808,"L1n",2,"k","k","long9"
32,108,"Fremder","lor","Matching",1,858,"L2m",4,"d","d","long9"
32,109,"Ich","teirnen","Matching",1,939,"L1m",1,"d","d","long9"
32,110,"Fremder","teirnen","Nonmatching",1,545,"L2n",3,"k","k","long9"
32,111,"Fremder","lor","Matching",1,1557,"L2m",4,"d","d","long9"
32,112,"Ich","lor","Nonmatching",1,767,"L1n",2,"k","k","long9"
32,113,"Fremder","lor","Matching",1,519,"L2m",4,"d","d","long9"
32,114,"Fremder","teirnen","Nonmatching",1,639,"L2n",3,"k","k","long9"
32,115,"Ich","teirnen","Matching",1,608,"L1m",1,"d","d","long9"
32,116,"Ich","lor","Nonmatching",1,994,"L1n",2,"k","k","long9"
32,117,"Ich","teirnen","Matching",1,585,"L1m",1,"d","d","long9"
32,118,"Ich","lor","Nonmatching",1,421,"L1n",2,"k","k","long9"
32,119,"Fremder","teirnen","Nonmatching",1,722,"L2n",3,"k","k","long9"
32,120,"Fremder","lor","Matching",1,973,"L2m",4,"d","d","long9"
32,121,"Ich","lor","Nonmatching",1,784,"L1n",2,"k","k","long9"
32,122,"Ich","teirnen","Matching",1,452,"L1m",1,"d","d","long9"
32,123,"Fremder","lor","Matching",0,721,"L2m",4,"k","d","long9"
32,124,"Fremder","teirnen","Nonmatching",1,753,"L2n",3,"k","k","long9"
32,125,"Ich","lor","Nonmatching",1,704,"L1n",2,"k","k","long9"
32,126,"Fremder","lor","Matching",1,659,"L2m",4,"d","d","long9"
32,127,"Ich","teirnen","Matching",1,625,"L1m",1,"d","d","long9"
32,128,"Fremder","teirnen","Nonmatching",1,573,"L2n",3,"k","k","long9"
33,1,"Ich","teirnen","Nonmatching",1,2896,"L1n",2,"k","k","short8"
33,2,"Fremder","muf","Nonmatching",1,1470,"L2n",3,"k","k","short8"
33,3,"Fremder","teirnen","Matching",1,1472,"L2m",4,"d","d","short8"
33,4,"Ich","muf","Matching",1,1171,"L1m",1,"d","d","short8"
33,5,"Ich","teirnen","Nonmatching",1,2448,"L1n",2,"k","k","short8"
33,6,"Fremder","muf","Nonmatching",1,1544,"L2n",3,"k","k","short8"
33,7,"Ich","muf","Matching",1,1705,"L1m",1,"d","d","short8"
33,8,"Fremder","teirnen","Matching",1,2746,"L2m",4,"d","d","short8"
33,9,"Fremder","teirnen","Matching",1,2488,"L2m",4,"d","d","short8"
33,10,"Ich","muf","Matching",1,1184,"L1m",1,"d","d","short8"
33,11,"Fremder","muf","Nonmatching",0,3959,"L2n",3,"d","k","short8"
33,12,"Ich","teirnen","Nonmatching",1,1458,"L1n",2,"k","k","short8"
33,13,"Ich","muf","Matching",1,928,"L1m",1,"d","d","short8"
