"Subject","Block","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"45","1","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","713","0.713","0"
"45","1","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","871","0.871","1"
"45","2","square","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","970","0.97","1"
"45","2","trapeze","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","m","1201","1.201","1"
"45","2","square","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","718","0.718","1"
"45","2","kite","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","n","643","0.643","1"
"45","2","square","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","m","624","0.624","1"
"45","2","square","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","759","0.759","0"
"45","2","kite","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","889","0.889","0"
"45","2","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","736","0.736","1"
"45","2","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","972","0.972","1"
"45","2","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","770","0.77","0"
"45","2","kite","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","538","0.538","1"
"45","2","trapeze","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","1245","1.245","1"
"45","2","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","1096","1.096","1"
"45","2","trapeze","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","1166","1.166","1"
"45","2","kite","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","667","0.667","1"
"45","2","trapeze","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","m","1333","1.333","1"
"45","3","kite","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","831","0.831","1"
"45","3","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","516","0.516","0"
"45","3","kite","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","n","757","0.757","1"
"45","3","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","1019","1.019","1"
"45","3","square","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","860","0.86","1"
"45","3","trapeze","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","971","0.971","1"
"45","3","trapeze","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","n","705","0.705","1"
"45","3","trapeze","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","742","0.742","0"
"45","3","square","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","1300","1.3","1"
"45","3","square","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","m","478","0.478","1"
"45","3","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","n","659","0.659","1"
"45","3","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","1040","1.04","1"
"45","3","kite","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","579","0.579","1"
"45","3","square","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","722","0.722","0"
"45","3","kite","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","801","0.801","0"
"45","3","trapeze","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","963","0.963","0"
"46","1","square","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","1099","1.099","1"
"46","1","trapeze","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","m","1159","1.159","1"
"46","1","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","858","0.858","1"
"46","1","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","801","0.801","1"
"46","1","kite","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","1258","1.258","1"
"46","1","square","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","1009","1.009","1"
"46","1","kite","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","1205","1.205","1"
"46","1","kite","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","985","0.985","1"
"46","1","trapeze","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","1318","1.318","1"
"46","1","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","746","0.746","1"
"46","1","square","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","978","0.978","1"
"46","1","kite","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","1128","1.128","1"
"46","1","square","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","773","0.773","1"
"46","1","trapeze","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","838","0.838","1"
"46","1","trapeze","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","m","772","0.772","1"
"46","1","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","911","0.911","1"
"46","2","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","900","0.9","1"
"46","2","square","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","748","0.748","1"
"46","2","kite","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","1001","1.001","1"
"46","2","square","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","989","0.989","1"
"46","2","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","790","0.79","1"
"46","2","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","772","0.772","1"
"46","2","kite","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","1109","1.109","1"
"46","2","trapeze","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","m","879","0.879","1"
"46","2","trapeze","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","823","0.823","1"
"46","2","trapeze","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","817","0.817","1"
"46","2","square","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","904","0.904","1"
"46","2","trapeze","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","m","1440","1.44","1"
"46","2","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","804","0.804","1"
"46","2","kite","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","1512","1.512","1"
"46","2","square","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","894","0.894","1"
"46","2","kite","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","1130","1.13","1"
"46","3","trapeze","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","n","1098","1.098","0"
"46","3","trapeze","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","1008","1.008","1"
"46","3","square","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","829","0.829","1"
"46","3","kite","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","1031","1.031","1"
"46","3","square","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","n","680","0.68","1"
"46","3","trapeze","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","n","1087","1.087","1"
"46","3","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","m","866","0.866","0"
"46","3","pentagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","n","720","0.72","1"
"46","3","square","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","m","977","0.977","1"
"46","3","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","896","0.896","1"
"46","3","kite","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","1264","1.264","1"
"46","3","pentagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","m","937","0.937","1"
"46","3","kite","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","n","1093","1.093","1"
"46","3","square","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","m","784","0.784","0"
"46","3","trapeze","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","m","1405","1.405","1"
"46","3","kite","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","m","1237","1.237","1"
"46","1","rhomboid","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","c","813","0.813","1"
"46","1","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","x","970","0.97","1"
"46","1","triangle","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","c","860","0.86","1"
"46","1","octagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","x","967","0.967","0"
"46","1","diamond","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","c","1151","1.151","1"
"46","1","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","x","696","0.696","1"
"46","1","octagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","x","1338","1.338","1"
"46","1","octagon","lbl_you","self-matching","Nonmatching","label_you","Self","Self","friend","Friend","Close","c","808","0.808","1"
"46","1","triangle","lbl_neutral","self-matching","Nonmatching","label_neutral","Neutral","NonPerson","happy","NonPerson","NonPerson","c","1097","1.097","1"
"46","1","rhomboid","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","x","918","0.918","1"
"46","1","octagon","lbl_friend","self-matching","Matching","label_friend","Friend","Close","friend","Friend","Close","x","831","0.831","1"
"46","1","diamond","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","x","1241","1.241","1"
"46","1","rhomboid","lbl_friend","self-matching","Nonmatching","label_friend","Friend","Close","you","Self","Self","c","953","0.953","1"
"46","1","diamond","lbl_neutral","self-matching","Matching","label_neutral","Neutral","NonPerson","neutral","NonPerson","NonPerson","x","1542","1.542","1"
"46","1","diamond","lbl_happy","self-matching","Nonmatching","label_happy","Happy","NonPerson","neutral","NonPerson","NonPerson","c","1204","1.204","1"
"46","1","rhomboid","lbl_you","self-matching","Matching","label_you","Self","Self","you","Self","Self","x","636","0.636","1"
"46","2","triangle","lbl_happy","self-matching","Matching","label_happy","Happy","NonPerson","happy","NonPerson","NonPerson","x","636","0.636","1"
