success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,value,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,scale_factor,win_width_deg,win_height_deg,view_history,response_type,key_press,avg_frame_time,center_x,center_y,image,word,target,valence,matchness,correct_response,correct,exp_condition,question_order,result
,,,,,psychophysics,748,1871475,0.0-9.0-0.5-0.677,644,,f,,,,,,,,,,,,,key,f,16.6663551401874,720,446,./1_3_Stimuli/C_ambi40.png,他人,Image,自我,Mismatch,f,true,Formal,,
,,,,,psychophysics,749,1873275,0.0-9.0-0.5-0.678,645,,j,,,,,,,,,,,,,key,j,16.6672897196275,720,446,./1_3_Stimuli/C_ambi40.png,自我,Image,自我,Match,j,true,Formal,,
,,,,,psychophysics,750,1875236,0.0-9.0-0.5-0.679,805,,f,,,,,,,,,,,,,key,f,16.6675213675202,720,446,./1_3_Stimuli/T_ambi40.png,自我,Image,朋友,Mismatch,f,true,Formal,,
,,,,,psychophysics,751,1876870,0.0-9.0-0.5-0.680,476,,j,,,,,,,,,,,,,key,j,16.6680412371139,720,446,./1_3_Stimuli/T_ambi40.png,朋友,Word,朋友,Match,j,true,Formal,,
,,,,,psychophysics,752,1879283,0.0-9.0-0.5-0.681,1261,,f,,,,,,,,,,,,,key,f,16.6666666666667,720,446,./1_3_Stimuli/C_ambi40.png,朋友,Word,自我,Mismatch,f,true,Formal,,
,,,,,psychophysics,753,1880987,0.0-9.0-0.5-0.682,546,,f,,,,,,,,,,,,,key,f,16.665346534653,720,446,./1_3_Stimuli/T_ambi40.png,朋友,Image,朋友,Match,j,false,Formal,,
,,,,,psychophysics,754,1882776,0.0-9.0-0.5-0.683,612,,j,,,,,,,,,,,,,key,j,16.6650943396226,720,446,./1_3_Stimuli/S_ambi40.png,他人,Image,他人,Match,j,true,Formal,,
,,,,,psychophysics,755,1885043,0.0-9.0-0.5-0.684,1111,,f,,,,,,,,,,,,,key,f,16.6711111111118,720,446,./1_3_Stimuli/S_ambi40.png,朋友,Image,他人,Mismatch,f,true,Formal,,
,,,,,psychophysics,756,1886739,0.0-9.0-0.5-0.685,541,,j,,,,,,,,,,,,,key,j,16.6673267326747,720,446,./1_3_Stimuli/C_ambi40.png,自我,Word,自我,Match,j,true,Formal,,
,,,,,psychophysics,757,1888584,0.0-9.0-0.5-0.686,688,,j,,,,,,,,,,,,,key,j,16.6672727272719,720,446,./1_3_Stimuli/T_ambi40.png,朋友,Word,朋友,Match,j,true,Formal,,
,,,,,psychophysics,758,1890346,0.0-9.0-0.5-0.687,609,,f,,,,,,,,,,,,,key,f,16.6644230769217,720,446,./1_3_Stimuli/T_ambi40.png,他人,Image,朋友,Mismatch,f,true,Formal,,
,,,,,psychophysics,759,1891992,0.0-9.0-0.5-0.688,494,,j,,,,,,,,,,,,,key,j,16.6670103092779,720,446,./1_3_Stimuli/S_ambi40.png,他人,Image,他人,Match,j,true,Formal,,
,,,,,psychophysics,760,1893819,0.0-9.0-0.5-0.689,671,,f,,,,,,,,,,,,,key,f,16.6669724770638,720,446,./1_3_Stimuli/C_ambi40.png,他人,Word,自我,Mismatch,f,true,Formal,,
,,,,,psychophysics,761,1895650,0.0-9.0-0.5-0.690,671,,f,,,,,,,,,,,,,key,f,16.6614678899091,720,446,./1_3_Stimuli/T_ambi40.png,自我,Word,朋友,Mismatch,f,true,Formal,,
,,,,,psychophysics,762,1897352,0.0-9.0-0.5-0.691,543,,j,,,,,,,,,,,,,key,j,16.6673267326723,720,446,./1_3_Stimuli/C_ambi40.png,自我,Image,自我,Match,j,true,Formal,,
,,,,,psychophysics,763,1899050,0.0-9.0-0.5-0.692,537,,j,,,,,,,,,,,,,key,j,16.6673267326747,720,446,./1_3_Stimuli/S_ambi40.png,他人,Word,他人,Match,j,true,Formal,,
,,,,,psychophysics,764,1901002,0.0-9.0-0.5-0.693,798,,f,,,,,,,,,,,,,key,f,16.6663793103452,720,446,./1_3_Stimuli/C_ambi40.png,朋友,Image,自我,Mismatch,f,true,Formal,,
,,,,,psychophysics,765,1903045,0.0-9.0-0.5-0.694,884,,f,,,,,,,,,,,,,key,f,16.6661157024801,720,446,./1_3_Stimuli/S_ambi40.png,朋友,Word,他人,Mismatch,f,true,Formal,,
,,,,,psychophysics,766,1904883,0.0-9.0-0.5-0.695,674,,f,,,,,,,,,,,,,key,f,16.667272727274,720,446,./1_3_Stimuli/S_ambi40.png,自我,Image,他人,Mismatch,f,true,Formal,,
,,,,,psychophysics,767,1906707,0.0-9.0-0.5-0.696,669,,f,,,,,,,,,,,,,key,f,16.665740740742,720,446,./1_3_Stimuli/S_ambi40.png,朋友,Image,他人,Mismatch,f,true,Formal,,
,,,,,psychophysics,768,1908474,0.0-9.0-0.5-0.697,609,,f,,,,,,,,,,,,,key,f,16.6666666666667,720,446,./1_3_Stimuli/S_ambi40.png,自我,Word,他人,Mismatch,f,true,Formal,,
,,,,,psychophysics,769,1910145,0.0-9.0-0.5-0.698,514,,j,,,,,,,,,,,,,key,j,16.6666666666667,720,446,./1_3_Stimuli/S_ambi40.png,他人,Image,他人,Match,j,true,Formal,,
,,,,,psychophysics,770,1912110,0.0-9.0-0.5-0.699,812,,f,,,,,,,,,,,,,key,f,16.6675213675222,720,446,./1_3_Stimuli/C_ambi40.png,朋友,Word,自我,Mismatch,f,true,Formal,,
,,,,,psychophysics,771,1914165,0.0-9.0-0.5-0.700,900,,f,,,,,,,,,,,,,key,f,16.6694214876033,720,446,./1_3_Stimuli/T_ambi40.png,他人,Image,朋友,Mismatch,f,true,Formal,,
,,,,,psychophysics,772,1915910,0.0-9.0-0.5-0.701,568,,j,,,,,,,,,,,,,key,j,16.667961165049,720,446,./1_3_Stimuli/S_ambi40.png,他人,Image,他人,Match,j,true,Formal,,
,,,,,psychophysics,773,1917687,0.0-9.0-0.5-0.702,624,,f,,,,,,,,,,,,,key,f,16.6666666666667,720,446,./1_3_Stimuli/C_ambi40.png,朋友,Image,自我,Mismatch,f,true,Formal,,
,,,,,psychophysics,774,1919345,0.0-9.0-0.5-0.703,498,,j,,,,,,,,,,,,,key,j,16.6663265306127,720,446,./1_3_Stimuli/C_ambi40.png,自我,Word,自我,Match,j,true,Formal,,
,,,,,psychophysics,775,1921147,0.0-9.0-0.5-0.704,649,,f,,,,,,,,,,,,,key,f,16.666981132075,720,446,./1_3_Stimuli/S_ambi40.png,朋友,Word,他人,Mismatch,f,true,Formal,,
,,,,,psychophysics,776,1922987,0.0-9.0-0.5-0.705,688,,f,,,,,,,,,,,,,key,f,16.6669724770638,720,446,./1_3_Stimuli/S_ambi40.png,自我,Image,他人,Mismatch,f,true,Formal,,
,,,,,psychophysics,777,1924882,0.0-9.0-0.5-0.706,739,,j,,,,,,,,,,,,,key,j,16.6663716814163,720,446,./1_3_Stimuli/S_ambi40.png,他人,Word,他人,Match,j,true,Formal,,
,,,,,psychophysics,778,1926747,0.0-9.0-0.5-0.707,701,,j,,,,,,,,,,,,,key,j,16.6636363636364,720,446,./1_3_Stimuli/T_ambi40.png,朋友,Image,朋友,Match,j,true,Formal,,
,,,,,psychophysics,779,1928578,0.0-9.0-0.5-0.708,679,,f,,,,,,,,,,,,,key,f,16.6666666666667,720,446,./1_3_Stimuli/T_ambi40.png,自我,Image,朋友,Mismatch,f,true,Formal,,
,,,,,psychophysics,780,1930185,0.0-9.0-0.5-0.709,454,,j,,,,,,,,,,,,,key,j,16.6666666666667,720,446,./1_3_Stimuli/C_ambi40.png,自我,Image,自我,Match,j,true,Formal,,
,,,,,psychophysics,781,1931924,0.0-9.0-0.5-0.710,578,,j,,,,,,,,,,,,,key,j,16.6650485436893,720,446,./1_3_Stimuli/T_ambi40.png,朋友,Word,朋友,Match,j,true,Formal,,
,,,,,psychophysics,782,1934044,0.0-9.0-0.5-0.711,963,,f,,,,,,,,,,,,,key,f,16.6658730158741,720,446,./1_3_Stimuli/C_ambi40.png,他人,Image,自我,Mismatch,f,true,Formal,,
,,,,,psychophysics,783,1936177,0.0-9.0-0.5-0.712,980,,j,,,,,,,,,,,,,key,j,16.6674603174611,720,446,./1_3_Stimuli/T_ambi40.png,朋友,Image,朋友,Match,j,true,Formal,,
,,,,,psychophysics,784,1937844,0.0-9.0-0.5-0.713,489,,j,,,,,,,,,,,,,key,j,16.6666666666667,720,446,./1_3_Stimuli/C_ambi40.png,自我,Image,自我,Match,j,true,Formal,,
,,,,,psychophysics,785,1939543,0.0-9.0-0.5-0.714,545,,f,,,,,,,,,,,,,key,f,16.6669999999995,720,446,./1_3_Stimuli/C_ambi40.png,他人,Word,自我,Mismatch,f,true,Formal,,
,,,,,psychophysics,786,1941327,0.0-9.0-0.5-0.715,630,,j,,,,,,,,,,,,,key,j,16.6660377358499,720,446,./1_3_Stimuli/T_ambi40.png,朋友,Word,朋友,Match,j,true,Formal,,
,,,,,psychophysics,787,1944018,0.0-9.0-0.5-0.716,1537,,f,,,,,,,,,,,,,key,f,16.6668749999997,720,446,./1_3_Stimuli/T_ambi40.png,他人,Word,朋友,Mismatch,f,true,Formal,,
,,,,,psychophysics,788,1945662,0.0-9.0-0.5-0.717,485,,j,,,,,,,,,,,,,key,j,16.6649484536082,720,446,./1_3_Stimuli/C_ambi40.png,自我,Word,自我,Match,j,true,Formal,,
,,,,,psychophysics,789,1947481,0.0-9.0-0.5-0.718,667,,f,,,,,,,,,,,,,key,f,16.6657407407399,720,446,./1_3_Stimuli/T_ambi40.png,自我,Word,朋友,Mismatch,f,true,Formal,,
,,,,,psychophysics,790,1949177,0.0-9.0-0.5-0.719,540,,j,,,,,,,,,,,,,key,j,16.665,720,446,./1_3_Stimuli/S_ambi40.png,他人,Word,他人,Match,j,true,Formal,,
,,,,,html-keyboard-response,791,1951673,0.0-9.0-1.5,2494,<style>.context{color:white; font-size: 35px; line-height:40px}</style>                        <div><p class='context'>您正确回答了98% 的试次。</p><p class='context'>您的平均反应时为662毫秒。</p><p> <div style = 'color: green'><按任意键进入休息></div></p>, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,792,1951682,0.0-9.0-2.5,null,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,793,1962298,0.0-10.0,10612,<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您本次实验共正确回答了98% 的试次。</p><p class='context'>您的平均反应时为682毫秒(sd=176)。</p>, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,survey-multi-choice,794,1992517,0.0-11.0,30216,,"{""word"":""自我"",""sequence"":""先图形后文字"",""shape"":""圆形"",""association"":""自我对应的图形""}",,,,,,,,,,,,,,,,,,,,,,,,,,"[3,0,2,1]",
,,,,,html-keyboard-response,795,1997868,0.0-12.0,5348,<p class='context'>恭喜您完成本次实验。按任意键结束实验。</p>, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,796,2035568,0.0-13.0,37697,"
      <h2>感谢您的参与！</h2>
      <p>本次测试结束，您的准确率为98%，平均反应时间为682ms，标准差为176ms。</p>
      <p>总用时33:18。</p>
      <p>感谢您参加我们的实验，<span style=""color: yellow;"">请通知研究者</span>，等主试在场时按任意键开始上传数据。</p>
      <p>感谢您的配合！</p>", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
false,,,,,pipe,797,2043286,0.0-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""error"":""OSF_FILE_EXISTS"",""message"":""The OSF file already exists. File names must be unique.""}"
