"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order","result"
"","","","","","psychophysics","774","2341442","0.0-9.0-0.5-0.653","463","","j","","","","","","","","","","","","","key","j","16.660416666665697","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","775","2343026","0.0-9.0-0.5-0.654","433","","j","","","","","","","","","","","","","key","j","16.66063829787333","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","776","2344620","0.0-9.0-0.5-0.655","441","","j","","","","","","","","","","","","","key","j","16.66105263158189","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","777","2346232","0.0-9.0-0.5-0.656","454","","f","","","","","","","","","","","","","key","f","16.65937500000291","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","778","2347942","0.0-9.0-0.5-0.657","549","","j","","","","","","","","","","","","","key","j","16.660396039605804","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","779","2349657","0.0-9.0-0.5-0.658","563","","j","","","","","","","","","","","","","key","j","16.660396039605804","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","780","2351335","0.0-9.0-0.5-0.659","526","","f","","","","","","","","","","","","","key","f","16.661000000000932","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","781","2353008","0.0-9.0-0.5-0.660","516","","j","","","","","","","","","","","","","key","j","16.661616161616163","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","782","2354656","0.0-9.0-0.5-0.661","498","","j","","","","","","","","","","","","","key","j","16.661855670105012","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","783","2356508","0.0-9.0-0.5-0.662","700","","f","","","","","","","","","","","","","key","f","16.66126126126042","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","784","2358158","0.0-9.0-0.5-0.663","487","","f","","","","","","","","","","","","","key","f","16.66122448979402","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","785","2359750","0.0-9.0-0.5-0.664","427","","j","","","","","","","","","","","","","key","j","16.66063829787333","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","786","2361463","0.0-9.0-0.5-0.665","561","","f","","","","","","","","","","","","","key","f","16.6598039215668","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","787","2363302","0.0-9.0-0.5-0.666","683","","j","","","","","","","","","","","","","key","j","16.660550458715598","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","false","Formal","",""
"","","","","","psychophysics","788","2364972","0.0-9.0-0.5-0.667","519","","f","","","","","","","","","","","","","key","f","16.661999999997207","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Formal","",""
"","","","","","psychophysics","789","2366800","0.0-9.0-0.5-0.668","677","","f","","","","","","","","","","","","","key","f","16.662037037037038","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","790","2368538","0.0-9.0-0.5-0.669","584","","j","","","","","","","","","","","","","key","j","16.65961538461628","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","791","2370162","0.0-9.0-0.5-0.670","460","","j","","","","","","","","","","","","","key","j","16.66250000000097","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","792","2372022","0.0-9.0-0.5-0.671","708","","f","","","","","","","","","","","","","key","f","16.66126126126042","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","793","2373675","0.0-9.0-0.5-0.672","493","","j","","","","","","","","","","","","","key","j","16.66224489795823","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","794","2375335","0.0-9.0-0.5-0.673","500","","f","","","","","","","","","","","","","key","f","16.661616161616163","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","795","2377012","0.0-9.0-0.5-0.674","514","","j","","","","","","","","","","","","","key","j","16.66060606060512","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","796","2378632","0.0-9.0-0.5-0.675","465","","f","","","","","","","","","","","","","key","f","16.661458333333332","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","797","2380314","0.0-9.0-0.5-0.676","531","","f","","","","","","","","","","","","","key","f","16.661616161616163","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","798","2381884","0.0-9.0-0.5-0.677","418","","j","","","","","","","","","","","","","key","j","16.66063829787333","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","799","2383520","0.0-9.0-0.5-0.678","480","","j","","","","","","","","","","","","","key","j","16.661855670105012","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","800","2385143","0.0-9.0-0.5-0.679","469","","j","","","","","","","","","","","","","key","j","16.661458333333332","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","801","2386750","0.0-9.0-0.5-0.680","452","","f","","","","","","","","","","","","","key","f","16.660416666670546","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","802","2388420","0.0-9.0-0.5-0.681","517","","j","","","","","","","","","","","","","key","j","16.661616161616163","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","803","2390034","0.0-9.0-0.5-0.682","458","","j","","","","","","","","","","","","","key","j","16.661458333333332","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","804","2391805","0.0-9.0-0.5-0.683","609","","j","","","","","","","","","","","","","key","j","16.660952380951493","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","805","2393372","0.0-9.0-0.5-0.684","410","","j","","","","","","","","","","","","","key","j","16.66021505376244","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","806","2395000","0.0-9.0-0.5-0.685","472","","j","","","","","","","","","","","","","key","j","16.660824742269","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","807","2396572","0.0-9.0-0.5-0.686","411","","j","","","","","","","","","","","","","key","j","16.66021505376244","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","false","Formal","",""
"","","","","","psychophysics","808","2398438","0.0-9.0-0.5-0.687","711","","f","","","","","","","","","","","","","key","f","16.66126126126042","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","809","2399998","0.0-9.0-0.5-0.688","405","","j","","","","","","","","","","","","","key","j","16.661290322580644","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","false","Formal","",""
"","","","","","psychophysics","810","2401740","0.0-9.0-0.5-0.689","581","","f","","","","","","","","","","","","","key","f","16.660194174757283","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","811","2403346","0.0-9.0-0.5-0.690","454","","f","","","","","","","","","","","","","key","f","16.660416666665697","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","812","2405039","0.0-9.0-0.5-0.691","531","","j","","","","","","","","","","","","","key","j","16.660999999996275","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","813","2406716","0.0-9.0-0.5-0.692","525","","f","","","","","","","","","","","","","key","f","16.66","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","814","2408382","0.0-9.0-0.5-0.693","508","","f","","","","","","","","","","","","","key","f","16.661616161616163","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","815","2410068","0.0-9.0-0.5-0.694","528","","f","","","","","","","","","","","","","key","f","16.661000000000932","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","816","2411680","0.0-9.0-0.5-0.695","457","","j","","","","","","","","","","","","","key","j","16.66250000000097","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","817","2413316","0.0-9.0-0.5-0.696","477","","j","","","","","","","","","","","","","key","j","16.661855670100213","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","818","2414988","0.0-9.0-0.5-0.697","517","","f","","","","","","","","","","","","","key","f","16.661000000000932","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","819","2416620","0.0-9.0-0.5-0.698","466","","f","","","","","","","","","","","","","key","f","16.660416666670546","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","820","2418196","0.0-9.0-0.5-0.699","426","","f","","","","","","","","","","","","","key","f","16.661290322580644","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","821","2420029","0.0-9.0-0.5-0.700","681","","f","","","","","","","","","","","","","key","f","16.66146788990911","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","822","2421774","0.0-9.0-0.5-0.701","593","","j","","","","","","","","","","","","","key","j","16.660576923078715","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","823","2423386","0.0-9.0-0.5-0.702","451","","f","","","","","","","","","","","","","key","f","16.660416666670546","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","824","2425004","0.0-9.0-0.5-0.703","452","","f","","","","","","","","","","","","","key","f","16.660416666665697","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","825","2426653","0.0-9.0-0.5-0.704","488","","j","","","","","","","","","","","","","key","j","16.660204081634554","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","826","2428380","0.0-9.0-0.5-0.705","567","","f","","","","","","","","","","","","","key","f","16.6598039215668","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","827","2430114","0.0-9.0-0.5-0.706","582","","j","","","","","","","","","","","","","key","j","16.661165048544593","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","828","2431689","0.0-9.0-0.5-0.707","424","","f","","","","","","","","","","","","","key","f","16.66063829787333","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","829","2433379","0.0-9.0-0.5-0.708","531","","f","","","","","","","","","","","","","key","f","16.662000000001864","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","830","2435303","0.0-9.0-0.5-0.709","773","","j","","","","","","","","","","","","","key","j","16.66052631578784","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","831","2436854","0.0-9.0-0.5-0.710","390","","f","","","","","","","","","","","","","key","f","16.660869565215368","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","false","Formal","",""
