"Subject","Subject_EPrime","Session","Group","SessionDate","Phase","Block","TrialList.Sample","Target","Shape","Label","YesNoResp","CorrectAnswer","Target.ACC","Target.RT","Target.RESP","Target.CRESP","Priming"
"54","154","2","1","11-22-2017","formal",5,43,"C.bmp","Stranger","Sie","No","n","0","599","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,44,"T.bmp","Self","Sie","Yes","m","1","506","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,45,"S.bmp","Friend","Freund","Yes","m","1","539","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,46,"S.bmp","Friend","Freund","Yes","m","1","410","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,47,"C.bmp","Stranger","Fremder","Yes","m","0","486","n","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,48,"T.bmp","Self","Fremder","No","n","1","820","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,49,"S.bmp","Friend","Sie","No","n","0","482","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,50,"S.bmp","Friend","Fremder","No","n","0","567","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,51,"T.bmp","Self","Sie","Yes","m","1","438","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,52,"C.bmp","Stranger","Fremder","Yes","m","1","728","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,53,"T.bmp","Self","Freund","No","n","1","663","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,54,"C.bmp","Stranger","Sie","No","n","0","473","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,55,"S.bmp","Friend","Freund","Yes","m","1","902","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,56,"C.bmp","Stranger","Freund","No","n","1","753","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,57,"T.bmp","Self","Sie","Yes","m","1","413","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,58,"C.bmp","Stranger","Fremder","Yes","m","0","555","n","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,59,"T.bmp","Self","Fremder","No","n","1","769","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",5,60,"S.bmp","Friend","Freund","Yes","m","1","622","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,1,"T.bmp","Self","Sie","Yes","m","1","523","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,2,"T.bmp","Self","Sie","Yes","m","1","690","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,3,"C.bmp","Stranger","Fremder","Yes","m","1","563","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,4,"S.bmp","Friend","Sie","No","n","0","501","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,5,"T.bmp","Self","Freund","No","n","1","800","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,6,"S.bmp","Friend","Freund","Yes","m","1","594","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,7,"C.bmp","Stranger","Fremder","Yes","m","1","746","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,8,"C.bmp","Stranger","Sie","No","n","1","715","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,9,"S.bmp","Friend","Freund","Yes","m","1","569","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,10,"T.bmp","Self","Fremder","No","n","1","670","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,11,"C.bmp","Stranger","Freund","No","n","1","800","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,12,"S.bmp","Friend","Fremder","No","n","0","846","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,13,"C.bmp","Stranger","Sie","No","n","1","882","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,14,"T.bmp","Self","Freund","No","n","1","679","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,15,"S.bmp","Friend","Sie","No","n","0","439","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,16,"S.bmp","Friend","Freund","Yes","m","1","611","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,17,"S.bmp","Friend","Freund","Yes","m","1","752","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,18,"C.bmp","Stranger","Fremder","Yes","m","1","673","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,19,"C.bmp","Stranger","Freund","No","n","1","753","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,20,"C.bmp","Stranger","Fremder","Yes","m","1","1025","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,21,"T.bmp","Self","Sie","Yes","m","1","627","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,22,"T.bmp","Self","Fremder","No","n","1","670","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,23,"T.bmp","Self","Sie","Yes","m","1","474","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,24,"S.bmp","Friend","Fremder","No","n","0","606","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,25,"S.bmp","Friend","Fremder","No","n","1","914","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,26,"T.bmp","Self","Sie","Yes","m","1","526","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,27,"C.bmp","Stranger","Fremder","Yes","m","1","648","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,28,"C.bmp","Stranger","Fremder","Yes","m","1","400","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,29,"S.bmp","Friend","Freund","Yes","m","1","488","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,30,"T.bmp","Self","Sie","Yes","m","1","402","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,31,"S.bmp","Friend","Freund","Yes","m","1","904","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,32,"C.bmp","Stranger","Sie","No","n","1","774","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,33,"C.bmp","Stranger","Freund","No","n","1","1015","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,34,"T.bmp","Self","Freund","No","n","1","993","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,35,"S.bmp","Friend","Sie","No","n","1","760","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,36,"T.bmp","Self","Fremder","No","n","0","792","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,37,"C.bmp","Stranger","Fremder","Yes","m","1","693","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,38,"S.bmp","Friend","Fremder","No","n","1","761","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,39,"S.bmp","Friend","Sie","No","n","0","505","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,40,"T.bmp","Self","Sie","Yes","m","1","566","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,41,"T.bmp","Self","Fremder","No","n","1","610","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,42,"S.bmp","Friend","Freund","Yes","m","1","490","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,43,"T.bmp","Self","Sie","Yes","m","1","600","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,44,"C.bmp","Stranger","Sie","No","n","1","725","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,45,"T.bmp","Self","Freund","No","n","1","767","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,46,"C.bmp","Stranger","Freund","No","n","1","820","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,47,"S.bmp","Friend","Freund","Yes","m","1","561","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,48,"C.bmp","Stranger","Fremder","Yes","m","1","737","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,49,"S.bmp","Friend","Freund","Yes","m","1","639","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,50,"S.bmp","Friend","Sie","No","n","1","610","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,51,"S.bmp","Friend","Fremder","No","n","0","682","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,52,"C.bmp","Stranger","Sie","No","n","1","833","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,53,"S.bmp","Friend","Freund","Yes","m","1","555","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,54,"T.bmp","Self","Fremder","No","n","0","704","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,55,"C.bmp","Stranger","Fremder","Yes","m","1","486","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,56,"T.bmp","Self","Sie","Yes","m","1","469","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,57,"C.bmp","Stranger","Fremder","Yes","m","1","711","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,58,"C.bmp","Stranger","Freund","No","n","0","402","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,59,"T.bmp","Self","Freund","No","n","1","747","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","formal",6,60,"T.bmp","Self","Sie","Yes","m","1","589","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,1,"T.bmp","Self","Freund","No","n","0","0","","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,2,"T.bmp","Self","Sie","Yes","m","0","0","","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,3,"C.bmp","Stranger","Freund","No","n","1","1037","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,4,"S.bmp","Friend","Sie","No","n","0","632","m","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,5,"S.bmp","Friend","Fremder","No","n","0","0","","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,6,"T.bmp","Self","Fremder","No","n","1","971","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,7,"C.bmp","Stranger","Sie","No","n","1","869","n","n","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,8,"S.bmp","Friend","Freund","Yes","m","1","556","m","m","Counter-Imitation (2)"
"54","154","2","1","11-22-2017","practice",NA,9,"C.bmp","Stranger","Fremder","Yes","m","0","771","n","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,1,"S.bmp","Self","Fremder","No","m","1","697","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,2,"T.bmp","Stranger","Fremder","Yes","n","0","613","m","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,3,"S.bmp","Self","Sie","Yes","n","1","530","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,4,"T.bmp","Stranger","Freund","No","m","1","918","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,5,"S.bmp","Self","Freund","No","m","0","0","","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,6,"T.bmp","Stranger","Fremder","Yes","n","0","446","m","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,7,"C.bmp","Friend","Freund","Yes","n","1","811","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,8,"C.bmp","Friend","Fremder","No","m","1","879","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,9,"S.bmp","Self","Sie","Yes","n","1","644","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,10,"T.bmp","Stranger","Sie","No","m","1","744","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,11,"C.bmp","Friend","Freund","Yes","n","1","900","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,12,"C.bmp","Friend","Sie","No","m","1","728","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,13,"C.bmp","Friend","Freund","Yes","n","0","0","","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,14,"T.bmp","Stranger","Fremder","Yes","n","1","681","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,15,"C.bmp","Friend","Freund","Yes","n","1","821","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,16,"S.bmp","Self","Sie","Yes","n","1","626","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,17,"C.bmp","Friend","Fremder","No","m","1","822","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,18,"T.bmp","Stranger","Sie","No","m","0","554","n","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,19,"C.bmp","Friend","Sie","No","m","0","543","n","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,20,"S.bmp","Self","Sie","Yes","n","1","691","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,21,"S.bmp","Self","Freund","No","m","1","935","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,22,"S.bmp","Self","Fremder","No","m","1","971","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,23,"T.bmp","Stranger","Fremder","Yes","n","0","776","m","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,24,"T.bmp","Stranger","Freund","No","m","1","820","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,25,"C.bmp","Friend","Sie","No","m","1","681","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,26,"C.bmp","Friend","Fremder","No","m","1","941","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,27,"T.bmp","Stranger","Freund","No","m","1","897","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,28,"T.bmp","Stranger","Fremder","Yes","n","1","662","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,29,"S.bmp","Self","Sie","Yes","n","1","617","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,30,"T.bmp","Stranger","Sie","No","m","1","847","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,31,"S.bmp","Self","Sie","Yes","n","1","562","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,32,"S.bmp","Self","Fremder","No","m","1","558","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,33,"C.bmp","Friend","Freund","Yes","n","1","779","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,34,"C.bmp","Friend","Freund","Yes","n","0","615","m","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,35,"T.bmp","Stranger","Fremder","Yes","n","1","835","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,36,"S.bmp","Self","Freund","No","m","1","696","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,37,"T.bmp","Stranger","Fremder","Yes","n","0","836","m","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,38,"C.bmp","Friend","Fremder","No","m","1","785","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,39,"T.bmp","Stranger","Fremder","Yes","n","1","1069","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,40,"C.bmp","Friend","Sie","No","m","1","657","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,41,"C.bmp","Friend","Freund","Yes","n","1","678","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,42,"S.bmp","Self","Fremder","No","m","1","810","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,43,"S.bmp","Self","Sie","Yes","n","1","646","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,44,"S.bmp","Self","Sie","Yes","n","0","611","m","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,45,"T.bmp","Stranger","Sie","No","m","0","823","n","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,46,"T.bmp","Stranger","Freund","No","m","1","803","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,47,"S.bmp","Self","Freund","No","m","1","896","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,48,"C.bmp","Friend","Freund","Yes","n","1","804","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,49,"T.bmp","Stranger","Freund","No","m","1","928","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,50,"T.bmp","Stranger","Fremder","Yes","n","1","589","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,51,"C.bmp","Friend","Sie","No","m","1","681","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,52,"T.bmp","Stranger","Fremder","Yes","n","1","725","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,53,"C.bmp","Friend","Freund","Yes","n","1","746","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,54,"S.bmp","Self","Sie","Yes","n","1","622","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,55,"S.bmp","Self","Fremder","No","m","1","690","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,56,"C.bmp","Friend","Fremder","No","m","1","879","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,57,"C.bmp","Friend","Freund","Yes","n","1","675","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,58,"S.bmp","Self","Sie","Yes","n","1","519","n","n","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,59,"S.bmp","Self","Freund","No","m","1","667","m","m","Counter-Imitation (2)"
"55","155","2","1","11-22-2017","formal",1,60,"T.bmp","Stranger","Sie","No","m","1","744","m","m","Counter-Imitation (2)"
