"Subject","Session","SessionDate","Phase","Block","TrialList.Sample","Target","Shape","Label","YesNoResp","CorrectAnswer","Target.ACC","Target.RT","Target.RESP","Target.CRESP","Priming"
"325","2","05-13-2017","formal",3,14,"T.bmp","Self","Sie","Yes","n","1","527","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,15,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,16,"C.bmp","Stranger","Fremder","Yes","n","1","456","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,17,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,18,"S.bmp","Friend","Fremder","No","m","0","777","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,19,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,20,"T.bmp","Self","Sie","Yes","n","0","161","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,21,"C.bmp","Stranger","Sie","No","m","0","570","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,22,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,23,"S.bmp","Friend","Freund","Yes","n","0","376","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,24,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,25,"T.bmp","Self","Sie","Yes","n","0","494","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,26,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,27,"S.bmp","Friend","Freund","Yes","n","0","377","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,28,"T.bmp","Self","Freund","No","m","0","694","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,29,"C.bmp","Stranger","Fremder","Yes","n","0","699","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,30,"T.bmp","Self","Fremder","No","m","0","859","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,31,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,32,"S.bmp","Friend","Sie","No","m","1","538","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,33,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,34,"C.bmp","Stranger","Fremder","Yes","n","1","843","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,35,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,36,"C.bmp","Stranger","Sie","No","m","1","491","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,37,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,38,"T.bmp","Self","Sie","Yes","n","1","1014","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,39,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,40,"S.bmp","Friend","Sie","No","m","1","554","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,41,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,42,"T.bmp","Self","Fremder","No","m","0","484","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,43,"C.bmp","Stranger","Fremder","Yes","n","0","895","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,44,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,45,"S.bmp","Friend","Freund","Yes","n","1","497","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,46,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,47,"C.bmp","Stranger","Freund","No","m","0","319","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,48,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,49,"C.bmp","Stranger","Freund","No","m","0","233","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,50,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,51,"T.bmp","Self","Sie","Yes","n","0","555","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,52,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,53,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,54,"T.bmp","Self","Freund","No","m","1","848","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,55,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,56,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,57,"C.bmp","Stranger","Fremder","Yes","n","0","408","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,58,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",3,59,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",3,60,"T.bmp","Self","Fremder","No","m","0","1014","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,1,"C.bmp","Stranger","Fremder","Yes","n","0","693","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,2,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,3,"T.bmp","Self","Sie","Yes","n","1","373","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,4,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,5,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,6,"C.bmp","Stranger","Sie","No","m","0","744","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,7,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,8,"S.bmp","Friend","Freund","Yes","n","0","611","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,9,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,10,"T.bmp","Self","Freund","No","m","0","369","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,11,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,12,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,13,"S.bmp","Friend","Freund","Yes","n","1","476","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,14,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,15,"S.bmp","Friend","Fremder","No","m","0","514","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,16,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,17,"S.bmp","Friend","Freund","Yes","n","1","1070","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,18,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,19,"C.bmp","Stranger","Freund","No","m","1","625","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,20,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,21,"T.bmp","Self","Freund","No","m","0","586","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,22,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,23,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,24,"T.bmp","Self","Fremder","No","m","1","849","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,25,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,26,"C.bmp","Stranger","Freund","No","m","0","340","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,27,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,28,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,29,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,30,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,31,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,32,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,33,"S.bmp","Friend","Freund","Yes","n","0","1086","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,34,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,35,"T.bmp","Self","Sie","Yes","n","0","405","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,36,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,37,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,38,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,39,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,40,"C.bmp","Stranger","Fremder","Yes","n","1","722","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,41,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,42,"C.bmp","Stranger","Sie","No","m","0","542","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,43,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,44,"S.bmp","Friend","Freund","Yes","n","0","488","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,45,"S.bmp","Friend","Sie","No","m","0","493","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,46,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,47,"T.bmp","Self","Fremder","No","m","1","78","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,48,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,49,"T.bmp","Self","Fremder","No","m","1","586","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,50,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,51,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,52,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,53,"S.bmp","Friend","Freund","Yes","n","0","244","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,54,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,55,"T.bmp","Self","Sie","Yes","n","0","316","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,56,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,57,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,58,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",4,59,"C.bmp","Stranger","Fremder","Yes","n","0","661","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",4,60,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,1,"S.bmp","Friend","Fremder","No","m","0","954","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,2,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,3,"T.bmp","Self","Fremder","No","m","0","773","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,4,"S.bmp","Friend","Sie","No","m","1","856","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,5,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,6,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,7,"S.bmp","Friend","Freund","Yes","n","0","742","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,8,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,9,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,10,"T.bmp","Self","Sie","Yes","n","1","302","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,11,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,12,"C.bmp","Stranger","Fremder","Yes","n","1","467","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,13,"T.bmp","Self","Sie","Yes","n","1","924","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,14,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,15,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,16,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,17,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,18,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,19,"T.bmp","Self","Freund","No","m","0","542","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,20,"C.bmp","Stranger","Fremder","Yes","n","0","969","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,21,"S.bmp","Friend","Freund","Yes","n","1","1051","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,22,"T.bmp","Self","Fremder","No","m","0","1008","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,23,"S.bmp","Friend","Fremder","No","m","1","1090","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,24,"S.bmp","Friend","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,25,"S.bmp","Friend","Freund","Yes","n","0","81","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,26,"S.bmp","Friend","Fremder","No","m","1","898","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,27,"C.bmp","Stranger","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,28,"C.bmp","Stranger","Fremder","Yes","n","0","422","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,29,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,30,"C.bmp","Stranger","Sie","No","m","0","680","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,31,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,32,"T.bmp","Self","Sie","Yes","n","0","500","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,33,"T.bmp","Self","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,34,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,35,"S.bmp","Friend","Sie","No","m","0","496","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,36,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,37,"C.bmp","Stranger","Fremder","Yes","n","0","285","m","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,38,"C.bmp","Stranger","Freund","No","m","1","461","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,39,"T.bmp","Self","Freund","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,40,"S.bmp","Friend","Fremder","No","m","1","719","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,41,"T.bmp","Self","Sie","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,42,"S.bmp","Friend","Freund","Yes","n","1","508","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,43,"S.bmp","Friend","Sie","No","m","0","949","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,44,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,45,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,46,"T.bmp","Self","Sie","Yes","n","1","478","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,47,"C.bmp","Stranger","Sie","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,48,"T.bmp","Self","Fremder","No","m","1","549","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,49,"C.bmp","Stranger","Sie","No","m","0","819","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,50,"S.bmp","Friend","Sie","No","m","1","11","m","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,51,"S.bmp","Friend","Fremder","No","m","0","0","","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,52,"S.bmp","Friend","Freund","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,53,"C.bmp","Stranger","Fremder","Yes","n","0","0","","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,54,"S.bmp","Friend","Freund","Yes","n","1","713","n","n","imitation-inhibition"
"325","2","05-13-2017","formal",5,55,"T.bmp","Self","Fremder","No","m","0","1076","n","m","imitation-inhibition"
"325","2","05-13-2017","formal",5,56,"T.bmp","Self","Sie","Yes","n","1","1034","n","n","imitation-inhibition"
