"Subject","Block","Trial","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Matching","RT_ms","RT_sec","ACC"
9321337,2,59,"English","9214939_2.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",515.5,0.5155,1
9321337,2,60,"English","M10_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",529.60000000149,0.52960000000149,1
9321337,2,61,"English","M10_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",510,0.51,1
9321337,2,62,"English","M10_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",463.599999999627,0.463599999999627,1
9321337,2,63,"English","9214939_1.wav","self","self","Self","Self","self","Self","Self","Matching",484.5,0.4845,1
9321337,2,64,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",500.5,0.5005,1
9321337,2,65,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",493.5,0.4935,1
9321337,2,66,"English","9214939_2.wav","self","self","Self","Self","self","Self","Self","Matching",393.199999999255,0.393199999999255,1
9321337,2,67,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",410.400000000373,0.410400000000373,1
9321337,2,68,"English","M10_1.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",591.099999999627,0.591099999999627,1
9321337,2,69,"English","9214939_2.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",517.5,0.5175,1
9321337,2,70,"English","9214939_1.wav","self","self","Self","Self","self","Self","Self","Matching",506.400000000373,0.506400000000373,1
9321337,2,71,"English","M10_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",949.39999999851,0.94939999999851,1
9321337,2,72,"English","9214939_2.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",485.300000000745,0.485300000000745,1
9321337,3,1,"English","9214939_2.wav","self","self","Self","Self","self","Self","Self","Matching",445.599999999627,0.445599999999627,1
9321337,3,2,"English","M10_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",699.199999999255,0.699199999999255,1
9321337,3,3,"English","9214939_2.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",569.099999999627,0.569099999999627,1
9321337,3,4,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",561.699999999255,0.561699999999255,1
9321337,3,5,"English","9214939_1.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",565.300000000745,0.565300000000745,1
9321337,3,6,"English","M10_1.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",572.599999999627,0.572599999999628,1
9321337,3,7,"English","9214939_2.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",515.900000000373,0.515900000000373,1
9321337,3,8,"English","9214939_1.wav","self","self","Self","Self","self","Self","Self","Matching",539.60000000149,0.53960000000149,1
9321337,3,9,"English","M10_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",488.300000000745,0.488300000000745,1
9321337,3,10,"English","M10_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",545.599999999627,0.545599999999627,1
9321337,3,11,"English","M10_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",410.900000000373,0.410900000000373,1
9321337,3,12,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",419.300000000745,0.419300000000745,1
9321337,3,13,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",545.599999999627,0.545599999999627,1
9321337,3,14,"English","M10_2.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",611.900000000373,0.611900000000372,0
9321337,3,15,"English","M10_2.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",505.400000000373,0.505400000000373,1
9321337,3,16,"English","M10_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",450.200000001118,0.450200000001118,1
9321337,3,17,"English","M10_2.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",442.900000000373,0.442900000000373,1
9321337,3,18,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",483.599999999627,0.483599999999627,1
9321337,3,19,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",398.5,0.3985,0
9321337,3,20,"English","M10_1.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",467.599999999627,0.467599999999627,1
9321337,3,21,"English","M10_2.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",469.300000000745,0.469300000000745,1
9321337,3,22,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",761.200000001118,0.761200000001118,1
9321337,3,23,"English","9214939_1.wav","self","self","Self","Self","self","Self","Self","Matching",603.5,0.6035,1
9321337,3,24,"English","9214939_1.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",441.799999998882,0.441799999998882,1
9321337,3,25,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",913.5,0.9135,0
9321337,3,26,"English","9214939_1.wav","self","self","Self","Self","self","Self","Self","Matching",435.599999999627,0.435599999999627,1
9321337,3,27,"English","9214939_1.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",464.800000000745,0.464800000000745,1
9321337,3,28,"English","9214939_2.wav","self","self","Self","Self","self","Self","Self","Matching",467.099999999627,0.467099999999627,1
9321337,3,29,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",462.199999999255,0.462199999999255,1
9321337,3,30,"English","9214939_1.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",530.099999999627,0.530099999999627,1
9321337,3,31,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",574.199999999255,0.574199999999255,1
9321337,3,32,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",506.900000000373,0.506900000000373,1
9321337,3,33,"English","9214939_1.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",490,0.49,1
9321337,3,34,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",559,0.559,1
9321337,3,35,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",430.199999999255,0.430199999999255,1
9321337,3,36,"English","M10_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",521.599999999627,0.521599999999627,1
9321337,3,37,"English","M10_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",419.400000000373,0.419400000000373,1
9321337,3,38,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",416.800000000745,0.416800000000745,1
9321337,3,39,"English","M10_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",558.900000000373,0.558900000000373,1
9321337,3,40,"English","9214939_1.wav","self","self","Self","Self","self","Self","Self","Matching",444.599999999627,0.444599999999627,1
9321337,3,41,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",480.89999999851,0.48089999999851,1
9321337,3,42,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",441.400000000373,0.441400000000373,1
9321337,3,43,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",562.199999999255,0.562199999999255,1
9321337,3,44,"English","M10_1.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",851.099999999627,0.851099999999627,1
9321337,3,45,"English","9214939_2.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",514.700000001118,0.514700000001118,1
9321337,3,46,"English","M10_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",459.700000001118,0.459700000001118,1
9321337,3,47,"English","9214939_2.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",472.699999999255,0.472699999999255,1
9321337,3,48,"English","M10_1.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",525.900000000373,0.525900000000373,1
9321337,3,49,"English","M10_1.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",454.5,0.4545,1
9321337,3,50,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",468.199999999255,0.468199999999255,1
9321337,3,51,"English","9214939_1.wav","self","self","Self","Self","self","Self","Self","Matching",438.5,0.4385,1
9321337,3,52,"English","M10_2.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",461.099999999627,0.461099999999627,1
9321337,3,53,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",404.900000000373,0.404900000000373,1
9321337,3,54,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",465.300000000745,0.465300000000745,1
9321337,3,55,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",422.299999998882,0.422299999998882,1
9321337,3,56,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",709.400000000373,0.709400000000373,1
9321337,3,57,"English","M10_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",462.400000000373,0.462400000000373,1
9321337,3,58,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",460.700000001118,0.460700000001118,1
9321337,3,59,"English","9214939_1.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",467.10000000149,0.46710000000149,1
9321337,3,60,"English","9214939_2.wav","self","self","Self","Self","self","Self","Self","Matching",489,0.489,1
9321337,3,61,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",834.299999998882,0.834299999998882,1
9321337,3,62,"English","9214939_2.wav","self","self","Self","Self","self","Self","Self","Matching",429.299999998882,0.429299999998882,1
9321337,3,63,"English","9214939_2.wav","self","self","Self","Self","self","Self","Self","Matching",440.700000001118,0.440700000001118,1
9321337,3,64,"English","9214939_1.wav","self","self","Self","Self","self","Self","Self","Matching",336.599999999627,0.336599999999627,1
9321337,3,65,"English","M10_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",745.099999999627,0.745099999999628,1
9321337,3,66,"English","9214939_2.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",444.10000000149,0.44410000000149,1
9321337,3,67,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",436.400000000373,0.436400000000373,1
9321337,3,68,"English","M10_2.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",531,0.531,1
9321337,3,69,"English","9214939_2.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",503.60000000149,0.50360000000149,1
9321337,3,70,"English","9214939_2.wav","self","self","Self","Self","self","Self","Self","Matching",496.300000000745,0.496300000000745,1
9321337,3,71,"English","M10_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",459.5,0.4595,1
9321337,3,72,"English","M10_1.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",437.200000001118,0.437200000001118,1
9321821,1,1,"English","M5_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",965.800000000745,0.965800000000745,1
9321821,1,2,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",558.199999999255,0.558199999999255,1
9321821,1,3,"English","9217932_1.wav","friend","friend","Friend","Close","friend","Friend","Close","Matching",768.400000000373,0.768400000000373,1
9321821,1,4,"English","M5_2.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",704.599999999627,0.704599999999628,1
9321821,1,5,"English","M5_1.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",910.700000001118,0.910700000001118,1
9321821,1,6,"English","M5_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",979.5,0.9795,0
9321821,1,7,"English","9217932_2.wav","friend","friend","Friend","Close","friend","Friend","Close","Matching",753,0.753,1
9321821,1,8,"English","9217932_1.wav","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",917.400000000372,0.917400000000372,1
9321821,1,9,"English","9217932_2.wav","friend","friend","Friend","Close","friend","Friend","Close","Matching",1026.20000000112,1.02620000000112,1
9321821,1,10,"English","M5_1.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",849,0.849,1
9321821,1,11,"English","M5_1.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",1036.59999999963,1.03659999999963,1
9321821,1,12,"English","M5_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",869,0.869,1
9321821,1,13,"English","9217932_1.wav","friend","friend","Friend","Close","friend","Friend","Close","Matching",772.400000000373,0.772400000000373,1
9321821,1,14,"English","9217932_1.wav","friend","friend","Friend","Close","friend","Friend","Close","Matching",795.900000000373,0.795900000000373,1
9321821,1,15,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",513.5,0.5135,1
9321821,1,16,"English","9217932_2.wav","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",764.300000000745,0.764300000000745,1
9321821,1,17,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",829.400000000373,0.829400000000373,1
9321821,1,18,"English","M5_1.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",717.699999999255,0.717699999999255,1
