"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
2103,2,82,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",944,0.944,1
2103,2,83,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",1078,1.078,1
2103,2,84,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",852,0.852,1
2103,3,1,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",543,0.543,1
2103,3,2,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",435,0.435,1
2103,3,3,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",366,0.366,1
2103,3,4,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",583,0.583,1
2103,3,5,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",530,0.53,1
2103,3,6,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",486,0.486,1
2103,3,7,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",871,0.871,1
2103,3,8,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",448,0.448,1
2103,3,9,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",834,0.834,1
2103,3,10,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",854,0.854,1
2103,3,11,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",1371,1.371,1
2103,3,12,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",857,0.857,1
2103,3,13,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",548,0.548,1
2103,3,14,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",620,0.62,1
2103,3,15,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",862,0.862,1
2103,3,16,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",612,0.612,1
2103,3,17,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",611,0.611,1
2103,3,18,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",833,0.833,1
2103,3,19,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",577,0.577,1
2103,3,20,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",992,0.992,1
2103,3,21,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",911,0.911,1
2103,3,22,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",833,0.833,1
2103,3,23,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",1033,1.033,1
2103,3,24,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",480,0.48,1
2103,3,25,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",567,0.567,0
2103,3,26,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",499,0.499,1
2103,3,27,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",509,0.509,1
2103,3,28,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",791,0.791,1
2103,3,29,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",867,0.867,1
2103,3,30,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",641,0.641,1
2103,3,31,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",637,0.637,1
2103,3,32,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",1430,1.43,1
2103,3,33,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",693,0.693,1
2103,3,34,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",748,0.748,1
2103,3,35,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1093,1.093,1
2103,3,36,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",534,0.534,1
2103,3,37,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",711,0.711,1
2103,3,38,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",521,0.521,1
2103,3,39,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",988,0.988,1
2103,3,40,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",845,0.845,1
2103,3,41,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1014,1.014,0
2103,3,42,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",700,0.7,1
2103,3,43,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",872,0.872,1
2103,3,44,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",458,0.458,1
2103,3,45,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",911,0.911,1
2103,3,46,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",750,0.75,1
2103,3,47,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1721,1.721,1
2103,3,48,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",486,0.486,1
2103,3,49,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",437,0.437,1
2103,3,50,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",904,0.904,1
2103,3,51,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",916,0.916,1
2103,3,52,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",852,0.852,1
2103,3,53,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",496,0.496,1
2103,3,54,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",798,0.798,1
2103,3,55,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",944,0.944,1
2103,3,56,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",616,0.616,1
2103,3,57,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",423,0.423,1
2103,3,58,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",777,0.777,1
2103,3,59,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",972,0.972,1
2103,3,60,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",530,0.53,1
2103,3,61,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",897,0.897,1
2103,3,62,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",587,0.587,1
2103,3,63,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",633,0.633,1
2103,3,64,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",777,0.777,1
2103,3,65,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",1297,1.297,1
2103,3,66,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1065,1.065,1
2103,3,67,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",454,0.454,1
2103,3,68,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",511,0.511,1
2103,3,69,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",763,0.763,1
2103,3,70,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1224,1.224,1
2103,3,71,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",848,0.848,1
2103,3,72,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",749,0.749,1
2103,3,73,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1383,1.383,1
2103,3,74,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",525,0.525,1
2103,3,75,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",665,0.665,1
2103,3,76,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",637,0.637,1
2103,3,77,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",526,0.526,1
2103,3,78,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1479,1.479,0
2103,3,79,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",775,0.775,1
2103,3,80,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",471,0.471,1
2103,3,81,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",568,0.568,1
2103,3,82,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",537,0.537,1
2103,3,83,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",473,0.473,1
2103,3,84,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",1161,1.161,0
2103,4,1,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",653,0.653,1
2103,4,2,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",619,0.619,1
2103,4,3,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",557,0.557,1
2103,4,4,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",939,0.939,1
2103,4,5,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",612,0.612,1
2103,4,6,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",513,0.513,1
2103,4,7,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",955,0.955,1
2103,4,8,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",483,0.483,1
2103,4,9,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",491,0.491,1
2103,4,10,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",508,0.508,1
2103,4,11,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",772,0.772,1
2103,4,12,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",933,0.933,1
2103,4,13,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",730,0.73,1
2103,4,14,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",698,0.698,1
2103,4,15,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1807,1.807,1
2103,4,16,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",536,0.536,1
2103,4,17,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",594,0.594,1
2103,4,18,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",477,0.477,1
2103,4,19,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",522,0.522,1
2103,4,20,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",538,0.538,1
2103,4,21,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",628,0.628,1
2103,4,22,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1244,1.244,1
2103,4,23,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1005,1.005,1
2103,4,24,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1428,1.428,1
2103,4,25,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",1173,1.173,1
2103,4,26,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",1719,1.719,1
2103,4,27,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1050,1.05,1
2103,4,28,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",739,0.739,1
2103,4,29,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1704,1.704,1
2103,4,30,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",666,0.666,1
2103,4,31,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",582,0.582,1
2103,4,32,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",1323,1.323,1
2103,4,33,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",847,0.847,1
2103,4,34,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",765,0.765,1
2103,4,35,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",565,0.565,1
2103,4,36,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",553,0.553,1
2103,4,37,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1005,1.005,1
2103,4,38,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",610,0.61,1
2103,4,39,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",720,0.72,1
2103,4,40,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1243,1.243,1
2103,4,41,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",413,0.413,1
2103,4,42,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",1239,1.239,1
2103,4,43,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",431,0.431,1
2103,4,44,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",528,0.528,1
2103,4,45,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",549,0.549,1
2103,4,46,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",927,0.927,1
2103,4,47,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",894,0.894,1
2103,4,48,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",676,0.676,1
2103,4,49,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",1200,1.2,1
2103,4,50,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",715,0.715,1
2103,4,51,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",697,0.697,1
2103,4,52,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",770,0.77,1
2103,4,53,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",554,0.554,1
2103,4,54,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",514,0.514,1
2103,4,55,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1362,1.362,1
2103,4,56,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",927,0.927,1
2103,4,57,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",600,0.6,1
2103,4,58,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",595,0.595,1
2103,4,59,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1138,1.138,1
2103,4,60,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",577,0.577,1
2103,4,61,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",916,0.916,1
2103,4,62,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",634,0.634,1
2103,4,63,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",873,0.873,1
2103,4,64,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",714,0.714,1
2103,4,65,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",574,0.574,1
2103,4,66,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",1205,1.205,1
2103,4,67,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",656,0.656,1
2103,4,68,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",1290,1.29,1
2103,4,69,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1748,1.748,1
2103,4,70,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",1814,1.814,0
2103,4,71,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",476,0.476,1
2103,4,72,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",425,0.425,1
2103,4,73,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",712,0.712,1
2103,4,74,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",579,0.579,1
2103,4,75,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",860,0.86,1
