"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
1105,3,8,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",749,0.749,1
1105,3,9,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",560,0.56,1
1105,3,10,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",563,0.563,1
1105,3,11,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",379,0.379,1
1105,3,12,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",967,0.967,1
1105,3,13,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1381,1.381,1
1105,3,14,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",632,0.632,1
1105,3,15,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",915,0.915,1
1105,3,16,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1282,1.282,1
1105,3,17,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",997,0.997,1
1105,3,18,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",462,0.462,1
1105,3,19,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",922,0.922,1
1105,3,20,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1538,1.538,1
1105,3,21,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1258,1.258,1
1105,3,22,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1146,1.146,1
1105,3,23,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",946,0.946,1
1105,3,24,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",761,0.761,1
1105,3,25,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1584,1.584,1
1105,3,26,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1016,1.016,1
1105,3,27,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1433,1.433,1
1105,3,28,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1257,1.257,1
1105,3,29,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",540,0.54,1
1105,3,30,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",552,0.552,1
1105,3,31,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",886,0.886,1
1105,3,32,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",645,0.645,1
1105,3,33,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1281,1.281,1
1105,3,34,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1025,1.025,1
1105,3,35,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",997,0.997,1
1105,3,36,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",687,0.687,1
1105,3,37,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",669,0.669,1
1105,3,38,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",923,0.923,1
1105,3,39,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",778,0.778,1
1105,3,40,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",594,0.594,1
1105,3,41,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",490,0.49,1
1105,3,42,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",859,0.859,0
1105,3,43,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",572,0.572,1
1105,3,44,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",745,0.745,1
1105,3,45,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",908,0.908,1
1105,3,46,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",1442,1.442,0
1105,3,47,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",2904,2.904,1
1105,3,48,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",2552,2.552,1
1105,3,49,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",807,0.807,1
1105,3,50,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","",0,0,0
1105,3,51,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",734,0.734,1
1105,3,52,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",666,0.666,1
1105,3,53,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",2740,2.74,1
1105,3,54,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1711,1.711,1
1105,3,55,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",504,0.504,1
1105,3,56,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",809,0.809,1
1105,3,57,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1535,1.535,1
1105,3,58,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1344,1.344,1
1105,3,59,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1423,1.423,1
1105,3,60,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",654,0.654,1
1105,3,61,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",1082,1.082,0
1105,3,62,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",415,0.415,1
1105,3,63,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1063,1.063,1
1105,3,64,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",596,0.596,1
1105,3,65,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1169,1.169,1
1105,3,66,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",838,0.838,1
1105,3,67,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",906,0.906,1
1105,3,68,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",754,0.754,1
1105,3,69,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",834,0.834,1
1105,3,70,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",1544,1.544,1
1105,3,71,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1193,1.193,1
1105,3,72,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",449,0.449,1
1105,3,73,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1133,1.133,1
1105,3,74,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1262,1.262,1
1105,3,75,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",421,0.421,1
1105,3,76,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1373,1.373,1
1105,3,77,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",670,0.67,1
1105,3,78,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",947,0.947,1
1105,3,79,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",445,0.445,1
1105,3,80,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1091,1.091,1
1105,3,81,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",2655,2.655,0
1105,3,82,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",801,0.801,1
1105,3,83,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",681,0.681,1
1105,3,84,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",546,0.546,1
1105,4,1,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1088,1.088,1
1105,4,2,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",823,0.823,1
1105,4,3,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",726,0.726,1
1105,4,4,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",847,0.847,1
1105,4,5,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1035,1.035,1
1105,4,6,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",932,0.932,0
1105,4,7,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",559,0.559,1
1105,4,8,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1422,1.422,1
1105,4,9,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1166,1.166,1
1105,4,10,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",584,0.584,1
1105,4,11,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1552,1.552,1
1105,4,12,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",507,0.507,1
1105,4,13,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",589,0.589,1
1105,4,14,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",1308,1.308,0
1105,4,15,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",641,0.641,1
1105,4,16,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",527,0.527,1
1105,4,17,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1063,1.063,1
1105,4,18,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",960,0.96,1
1105,4,19,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1229,1.229,1
1105,4,20,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",828,0.828,1
1105,4,21,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",657,0.657,1
1105,4,22,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",462,0.462,1
1105,4,23,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",1074,1.074,1
1105,4,24,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",909,0.909,1
1105,4,25,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",593,0.593,0
1105,4,26,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",773,0.773,1
1105,4,27,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",860,0.86,1
1105,4,28,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",797,0.797,1
1105,4,29,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1218,1.218,1
1105,4,30,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1227,1.227,1
1105,4,31,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",893,0.893,1
1105,4,32,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",1068,1.068,1
1105,4,33,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",800,0.8,1
1105,4,34,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",964,0.964,1
1105,4,35,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1204,1.204,1
1105,4,36,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1207,1.207,1
1105,4,37,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1233,1.233,1
1105,4,38,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",635,0.635,1
1105,4,39,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",775,0.775,1
1105,4,40,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1170,1.17,1
1105,4,41,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1444,1.444,1
1105,4,42,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",544,0.544,1
1105,4,43,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",941,0.941,1
1105,4,44,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",1195,1.195,1
1105,4,45,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",713,0.713,1
1105,4,46,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1451,1.451,1
1105,4,47,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1454,1.454,1
1105,4,48,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",2189,2.189,1
1105,4,49,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1880,1.88,1
1105,4,50,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",2502,2.502,1
1105,4,51,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",481,0.481,1
1105,4,52,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",971,0.971,1
1105,4,53,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1211,1.211,1
1105,4,54,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",1001,1.001,0
1105,4,55,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","m",689,0.689,1
1105,4,56,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",1019,1.019,1
1105,4,57,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",660,0.66,1
1105,4,58,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",786,0.786,1
1105,4,59,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",1775,1.775,1
1105,4,60,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",1265,1.265,1
1105,4,61,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",998,0.998,1
1105,4,62,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1973,1.973,0
1105,4,63,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",364,0.364,1
1105,4,64,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",586,0.586,1
1105,4,65,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",429,0.429,1
1105,4,66,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1006,1.006,1
1105,4,67,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",765,0.765,1
1105,4,68,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",654,0.654,1
1105,4,69,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","m",918,0.918,1
1105,4,70,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",852,0.852,1
1105,4,71,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",956,0.956,1
1105,4,72,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",795,0.795,1
1105,4,73,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",2080,2.08,1
1105,4,74,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",385,0.385,1
1105,4,75,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",898,0.898,1
1105,4,76,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",1344,1.344,1
1105,4,77,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",1717,1.717,1
1105,4,78,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",1185,1.185,1
