"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","ACC"
"36","1","66","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","690","1"
"36","1","67","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","740","1"
"36","1","68","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","632","1"
"36","1","69","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","881","1"
"36","1","70","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","847","1"
"36","1","71","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","798","1"
"36","1","72","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","862","1"
"36","1","73","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","758","1"
"36","1","74","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1007","1"
"36","1","75","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","798","1"
"36","1","76","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","655","1"
"36","1","77","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","2","916","0"
"36","1","78","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","716","1"
"36","1","79","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1061","1"
"36","1","80","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1233","1"
"36","1","81","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","877","1"
"36","1","82","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1097","0"
"36","1","83","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","698","1"
"36","1","84","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","791","1"
"36","1","85","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","996","1"
"36","1","86","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","555","1"
"36","1","87","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","667","1"
"36","1","88","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","832","1"
"36","1","89","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","708","1"
"36","1","90","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","1092","1"
"36","1","91","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","937","1"
"36","1","92","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","846","1"
"36","1","93","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","714","1"
"36","1","94","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","912","1"
"36","1","95","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1226","0"
"36","1","96","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","998","1"
"36","1","97","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","679","1"
"36","1","98","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","630","1"
"36","1","99","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1469","1"
"36","1","100","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","2","574","0"
"36","1","101","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","966","1"
"36","1","102","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","766","1"
"36","1","103","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","864","1"
"36","1","104","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","905","1"
"36","1","105","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","915","0"
"36","1","106","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","1039","1"
"36","1","107","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","931","1"
"36","1","108","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","676","1"
"36","2","109","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","707","1"
"36","2","110","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","530","1"
"36","2","111","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","603","1"
"36","2","112","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","688","0"
"36","2","113","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","512","1"
"36","2","114","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","476","1"
"36","2","115","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","851","1"
"36","2","116","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","726","1"
"36","2","117","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","845","1"
"36","2","118","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1266","1"
"36","2","119","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","2","841","0"
"36","2","120","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1264","1"
"36","2","121","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1252","1"
"36","2","122","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1134","1"
"36","2","123","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","2","638","0"
"36","2","124","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","789","1"
"36","2","125","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","581","1"
"36","2","126","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","820","1"
"36","2","127","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","683","1"
"36","2","128","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","715","1"
"36","2","129","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","967","1"
"36","2","130","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","622","1"
"36","2","131","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","947","1"
"36","2","132","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1091","1"
"36","2","133","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","997","1"
"36","2","134","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1077","1"
"36","2","135","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","694","1"
"36","2","136","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","853","1"
"36","2","137","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","916","1"
"36","2","138","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","1","1119","0"
"36","2","139","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","710","1"
"36","2","140","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1053","1"
"36","2","141","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1057","1"
"36","2","142","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","701","1"
"36","2","143","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1046","1"
"36","2","144","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","903","1"
"36","2","145","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","857","0"
"36","2","146","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","647","1"
"36","2","147","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","731","1"
"36","2","148","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","914","1"
"36","2","149","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","583","1"
"36","2","150","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","919","1"
"36","2","151","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","913","1"
"36","2","152","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1036","1"
"36","2","153","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","744","1"
"36","2","154","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","695","1"
"36","2","155","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1125","1"
"36","2","156","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1043","1"
"36","2","157","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1325","1"
"36","2","158","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","981","1"
"36","2","159","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","948","1"
"36","2","160","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","796","1"
"36","2","161","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","643","1"
"36","2","162","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1006","1"
"36","2","163","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1143","1"
"36","2","164","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","710","1"
"36","2","165","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1318","1"
"36","2","166","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","714","1"
