"Subject","Block","Trial","Matching","Speaker","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
7440434,1,31,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",614.999999999971,0.614999999999971,1
7440434,1,32,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",586,0.586,1
7440434,1,33,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",516.000000000029,0.516000000000029,1
7440434,1,34,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",859.000000000029,0.859000000000029,1
7440434,1,35,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",542,0.542,1
7440434,1,36,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",534,0.534,1
7440434,1,37,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",886,0.886,0
7440434,1,38,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",417,0.417,1
7440434,1,39,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",662,0.662,1
7440434,1,40,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",547,0.547,1
7440434,1,41,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",600,0.6,1
7440434,1,42,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",446,0.446,1
7440434,1,43,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",407.000000000029,0.407000000000029,1
7440434,1,44,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",492,0.492,1
7440434,1,45,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",560,0.56,1
7440434,1,46,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1036,1.036,1
7440434,1,47,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",324,0.324,1
7440434,1,48,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",601,0.601,1
7440434,1,49,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",443,0.443,1
7440434,1,50,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",462.999999999971,0.462999999999971,1
7440434,1,51,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",501.999999999942,0.501999999999942,1
7440434,1,52,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",459,0.459,1
7440434,1,53,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",1256,1.256,1
7440434,1,54,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",474,0.474,1
7440434,1,55,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",450,0.45,1
7440434,1,56,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",1158,1.158,1
7440434,1,57,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",565,0.565,1
7440434,1,58,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",502,0.502,1
7440434,1,59,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",427.000000000058,0.427000000000058,1
7440434,1,60,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",452.999999999942,0.452999999999942,1
7440434,1,61,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",449,0.449,1
7440434,1,62,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",471,0.471,1
7440434,1,63,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",649,0.649,1
7440434,1,64,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",514.999999999942,0.514999999999942,1
7440434,1,65,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",349,0.349,1
7440434,1,66,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",674,0.674,1
7440434,1,67,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",702,0.702,1
7440434,1,68,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",785,0.785,1
7440434,1,69,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",902,0.902,1
7440434,1,70,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",754,0.754,1
7440434,1,72,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",553,0.553,1
7440434,2,1,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",673,0.673,1
7440434,2,2,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",311,0.311,1
7440434,2,3,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",1299,1.299,1
7440434,2,4,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",345.999999999942,0.345999999999942,1
7440434,2,5,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",403,0.403,1
7440434,2,6,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",496,0.496,1
7440434,2,7,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",635,0.635,1
7440434,2,8,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",438,0.438,1
7440434,2,9,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",666,0.666,1
7440434,2,10,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",549.999999999942,0.549999999999942,1
7440434,2,11,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",318.999999999942,0.318999999999942,1
7440434,2,12,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",603,0.603,1
7440434,2,13,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",394.999999999942,0.394999999999942,1
7440434,2,14,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",733,0.733,1
7440434,2,15,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",458,0.458,1
7440434,2,16,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",776,0.776,1
7440434,2,17,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",565,0.565,1
7440434,2,18,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",393.000000000058,0.393000000000058,1
7440434,2,19,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",538,0.538,1
7440434,2,20,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",336.000000000058,0.336000000000058,1
7440434,2,21,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",591,0.591,1
7440434,2,22,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",858,0.858,1
7440434,2,23,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",498.000000000058,0.498000000000058,1
7440434,2,24,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",475,0.475,1
7440434,2,25,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",688,0.688,1
7440434,2,26,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",439,0.439,1
7440434,2,27,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",698,0.698,1
7440434,2,28,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",541,0.541,1
7440434,2,29,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",505,0.505,1
7440434,2,30,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",391,0.391,1
7440434,2,31,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",435,0.435,1
7440434,2,32,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",370,0.37,0
7440434,2,33,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",781,0.781,1
7440434,2,34,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",575.999999999942,0.575999999999942,1
7440434,2,35,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",556,0.556,0
7440434,2,36,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",454,0.454,1
7440434,2,37,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",436,0.436,1
7440434,2,38,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",462.000000000058,0.462000000000058,1
7440434,2,39,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",446,0.446,1
7440434,2,40,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","friend","Friend","Close",463,0.463,1
7440434,2,41,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",618,0.618,1
7440434,2,42,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",491,0.491,1
7440434,2,43,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",1347.99999999994,1.34799999999994,1
7440434,2,44,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",445,0.445,1
7440434,2,45,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",733,0.733,1
7440434,2,46,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",451,0.451,1
7440434,2,47,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",938,0.938,0
7440434,2,48,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",601,0.601,1
7440434,2,49,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",880,0.88,1
7440434,2,50,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",642,0.642,1
7440434,2,51,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",523,0.523,1
7440434,2,52,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",517,0.517,1
7440434,2,53,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",406,0.406,1
7440434,2,54,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",649.999999999942,0.649999999999942,1
7440434,2,55,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","other","Other","Stranger",499,0.499,1
7440434,2,56,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",940.999999999884,0.940999999999884,1
7440434,2,57,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",504,0.504,1
7440434,2,58,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",454,0.454,1
7440434,2,59,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",634,0.634,1
7440434,2,60,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",597,0.597,1
7440434,2,61,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",400,0.4,1
7440434,2,62,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",650,0.65,1
7440434,2,63,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",426,0.426,1
7440434,2,64,"Matching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",625,0.625,1
7440434,2,65,"Nonmatching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",502,0.502,1
7440434,2,66,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",496,0.496,1
7440434,2,67,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","friend","Friend","Close",572,0.572,1
7440434,2,68,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",557,0.557,1
7440434,2,69,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",493,0.493,1
7440434,2,70,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",1145,1.145,0
7440434,2,71,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",381,0.381,1
7440434,3,1,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",592,0.592,1
7440434,3,2,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",449,0.449,1
7440434,3,3,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",510,0.51,1
7440434,3,4,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",691,0.691,1
7440434,3,5,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",379,0.379,1
7440434,3,6,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",384,0.384,1
7440434,3,7,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",489,0.489,1
7440434,3,8,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",393,0.393,1
7440434,3,9,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",657,0.657,1
7440434,3,10,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",529,0.529,1
7440434,3,11,"Matching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",344,0.344,1
7440434,3,12,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",438,0.438,1
7440434,3,13,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",580.999999999884,0.580999999999884,1
7440434,3,14,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",493.999999999884,0.493999999999884,1
