"Subject","Group","Condition","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
18692,1,"line",2,68,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",832,0.832,1
18692,1,"happy",2,69,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",675,0.675,1
18692,1,"happy",2,70,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",653,0.653,1
18692,1,"happy",2,71,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",549,0.549,1
18692,1,"happy",2,72,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",594,0.594,1
18692,1,"neutral",2,73,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",502,0.502,1
18692,1,"sad",2,74,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",581,0.581,1
18692,1,"line",2,75,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1174,1.174,1
18692,1,"neutral",2,76,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",633,0.633,1
18692,1,"neutral",2,77,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",893,0.893,0
18692,1,"line",2,78,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",1126,1.126,1
18692,1,"neutral",2,79,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",860,0.86,1
18692,1,"sad",2,80,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",783,0.783,1
18692,1,"neutral",3,1,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",912,0.912,0
18692,1,"sad",3,2,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",634,0.634,1
18692,1,"sad",3,3,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",866,0.866,1
18692,1,"happy",3,4,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",850,0.85,1
18692,1,"sad",3,5,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",898,0.898,1
18692,1,"neutral",3,6,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",824,0.824,1
18692,1,"sad",3,7,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",957,0.957,1
18692,1,"line",3,8,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",809,0.809,1
18692,1,"neutral",3,9,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",646,0.646,1
18692,1,"line",3,10,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",493,0.493,1
18692,1,"neutral",3,11,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",465,0.465,1
18692,1,"neutral",3,12,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",391,0.391,1
18692,1,"neutral",3,13,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",759,0.759,1
18692,1,"happy",3,14,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",702,0.702,1
18692,1,"happy",3,15,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",438,0.438,1
18692,1,"neutral",3,16,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",590,0.59,0
18692,1,"sad",3,17,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",663,0.663,1
18692,1,"line",3,18,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",719,0.719,1
18692,1,"neutral",3,19,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",490,0.49,1
18692,1,"neutral",3,20,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",675,0.675,1
18692,1,"happy",3,21,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",459,0.459,1
18692,1,"line",3,22,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",478,0.478,1
18692,1,"neutral",3,23,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",708,0.708,0
18692,1,"sad",3,24,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",528,0.528,1
18692,1,"sad",3,25,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",545,0.545,0
18692,1,"happy",3,26,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",866,0.866,1
18692,1,"line",3,27,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",587,0.587,1
18692,1,"happy",3,28,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",526,0.526,0
18692,1,"happy",3,29,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",403,0.403,1
18692,1,"line",3,30,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",582,0.582,0
18692,1,"sad",3,31,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",431,0.431,1
18692,1,"line",3,32,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",464,0.464,1
18692,1,"happy",3,33,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",545,0.545,0
18692,1,"sad",3,34,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",626,0.626,0
18692,1,"neutral",3,35,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",858,0.858,0
18692,1,"sad",3,36,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1437,1.437,1
18692,1,"happy",3,37,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",651,0.651,0
18692,1,"line",3,38,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",635,0.635,1
18692,1,"line",3,39,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",871,0.871,1
18692,1,"line",3,40,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",607,0.607,1
18692,1,"happy",3,41,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",988,0.988,1
18692,1,"happy",3,42,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",821,0.821,1
18692,1,"neutral",3,43,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",470,0.47,0
18692,1,"happy",3,44,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",1174,1.174,1
18692,1,"neutral",3,45,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",577,0.577,1
18692,1,"neutral",3,46,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",792,0.792,1
18692,1,"sad",3,47,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",976,0.976,1
18692,1,"sad",3,48,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","0",1500,1.5,0
18692,1,"line",3,49,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",670,0.67,0
18692,1,"line",3,50,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1096,1.096,1
18692,1,"neutral",3,51,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",839,0.839,1
18692,1,"line",3,52,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",525,0.525,0
18692,1,"happy",3,53,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",842,0.842,0
18692,1,"line",3,54,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",1034,1.034,1
18692,1,"neutral",3,55,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",816,0.816,1
18692,1,"neutral",3,56,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",396,0.396,1
18692,1,"happy",3,57,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",687,0.687,1
18692,1,"sad",3,58,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",849,0.849,1
18692,1,"sad",3,59,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",805,0.805,1
18692,1,"happy",3,60,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",793,0.793,1
18692,1,"line",3,61,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",874,0.874,1
18692,1,"sad",3,62,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1029,1.029,1
18692,1,"happy",3,63,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",952,0.952,0
18692,1,"line",3,64,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",693,0.693,1
18692,1,"line",3,65,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",582,0.582,0
18692,1,"line",3,66,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",192,0.192,1
18692,1,"line",3,67,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1093,1.093,1
18692,1,"happy",3,68,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",726,0.726,1
18692,1,"sad",3,69,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",856,0.856,1
18692,1,"line",3,70,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",756,0.756,0
18692,1,"happy",3,71,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",1007,1.007,1
18692,1,"neutral",3,72,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",757,0.757,1
18692,1,"neutral",3,73,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1368,1.368,1
18692,1,"sad",3,74,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",827,0.827,1
18692,1,"happy",3,75,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",780,0.78,1
18692,1,"happy",3,76,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",714,0.714,1
18692,1,"sad",3,77,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","0",1500,1.5,0
18692,1,"sad",3,78,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",1055,1.055,0
18692,1,"neutral",3,79,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",570,0.57,1
18692,1,"sad",3,80,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",390,0.39,0
18692,1,"sad",4,1,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","0",1500,1.5,0
18692,1,"neutral",4,2,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",952,0.952,0
18692,1,"line",4,3,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",819,0.819,1
18692,1,"neutral",4,4,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",890,0.89,0
18692,1,"neutral",4,5,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",970,0.97,1
18692,1,"sad",4,6,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1061,1.061,1
18692,1,"happy",4,7,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",985,0.985,0
18692,1,"happy",4,8,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",829,0.829,1
18692,1,"line",4,9,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",919,0.919,1
18692,1,"happy",4,10,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",591,0.591,1
18692,1,"line",4,11,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",677,0.677,1
18692,1,"neutral",4,12,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",999,0.999,1
18692,1,"happy",4,13,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",760,0.76,1
18692,1,"sad",4,14,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",813,0.813,1
18692,1,"neutral",4,15,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",760,0.76,1
18692,1,"happy",4,16,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",1128,1.128,0
18692,1,"neutral",4,17,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1092,1.092,1
18692,1,"happy",4,18,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1128,1.128,1
18692,1,"line",4,19,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",841,0.841,1
18692,1,"sad",4,20,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",417,0.417,1
18692,1,"sad",4,21,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",849,0.849,1
18692,1,"sad",4,22,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",809,0.809,1
18692,1,"sad",4,23,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",811,0.811,1
18692,1,"sad",4,24,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",762,0.762,1
18692,1,"happy",4,25,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",586,0.586,1
18692,1,"happy",4,26,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",511,0.511,0
18692,1,"neutral",4,27,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",933,0.933,0
18692,1,"happy",4,28,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",258,0.258,0
18692,1,"happy",4,29,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",870,0.87,0
18692,1,"line",4,30,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",672,0.672,1
18692,1,"line",4,31,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",438,0.438,1
18692,1,"happy",4,32,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",480,0.48,1
18692,1,"neutral",4,33,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1059,1.059,1
18692,1,"sad",4,34,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",732,0.732,1
18692,1,"happy",4,35,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",667,0.667,1
18692,1,"line",4,36,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",416,0.416,1
18692,1,"happy",4,37,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",584,0.584,0
18692,1,"sad",4,38,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",189,0.189,1
18692,1,"line",4,39,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",250,0.25,1
18692,1,"sad",4,40,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",213,0.213,0
18692,1,"neutral",4,41,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",222,0.222,1
18692,1,"sad",4,42,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",497,0.497,0
18692,1,"neutral",4,43,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",219,0.219,0
18692,1,"sad",4,44,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",219,0.219,0
18692,1,"sad",4,45,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",397,0.397,1
18692,1,"line",4,46,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",919,0.919,0
18692,1,"sad",4,47,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",233,0.233,0
18692,1,"line",4,48,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",197,0.197,1
18692,1,"neutral",4,49,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","48",358,0.358,0
18692,1,"happy",4,50,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",476,0.476,1
18692,1,"happy",4,51,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",1090,1.09,1
18692,1,"sad",4,52,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",813,0.813,1
18692,1,"neutral",4,53,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",831,0.831,1
18692,1,"neutral",4,54,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",715,0.715,0
18692,1,"neutral",4,55,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",224,0.224,0
18692,1,"sad",4,56,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",193,0.193,1
18692,1,"neutral",4,57,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",564,0.564,1
18692,1,"neutral",4,58,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1042,1.042,1
18692,1,"line",4,59,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1191,1.191,1
18692,1,"line",4,60,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1300,1.3,1
18692,1,"happy",4,61,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",797,0.797,1
