Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,469.574899878353,0.469574899878353,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,520.647499710321,0.520647499710321,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,583.152799867094,0.583152799867094,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,579.380400013179,0.579380400013179,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,701.54959987849,0.70154959987849,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,501.278899842873,0.501278899842873,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,747.729099821299,0.747729099821299,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,836.17729996331,0.83617729996331,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,675.833799876273,0.675833799876273,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,742.821799824014,0.742821799824014,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,523.640200030059,0.523640200030059,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,562.20979988575,0.56220979988575,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,523.007999872789,0.523007999872789,0
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,540.789699880406,0.540789699880406,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,543.807500042021,0.543807500042021,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,776.224299799651,0.776224299799651,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,946.268399944529,0.946268399944529,0
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,699.328500078991,0.699328500078991,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,508.403199957684,0.508403199957684,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,524.19549995102,0.52419549995102,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,589.91439989768,0.58991439989768,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,599.222299875692,0.599222299875692,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,527.543900068849,0.527543900068849,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,979.687999701127,0.979687999701127,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,649.443599861115,0.649443599861115,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,480.652899947017,0.480652899947017,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,938.356699887663,0.938356699887663,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,687.632299726829,0.687632299726829,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,589.692099951208,0.589692099951208,0
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,652.060699881986,0.652060699881986,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,684.980300022289,0.684980300022289,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,617.430599872023,0.617430599872023,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,473.263299791142,0.473263299791142,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,659.948899876326,0.659948899876326,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,710.157899884507,0.710157899884507,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,493.379999883473,0.493379999883473,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,753.636300098151,0.753636300098151,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,586.095399688929,0.586095399688929,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,699.876599945128,0.699876599945128,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,731.9824998267,0.7319824998267,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,551.075599854812,0.551075599854812,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,621.382300043479,0.621382300043479,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,483.414999907836,0.483414999907836,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,490.408200072125,0.490408200072125,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,349.018199834973,0.349018199834973,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,492.274699965492,0.492274699965492,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,602.960799820721,0.602960799820721,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,607.32419998385,0.60732419998385,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,804.352900013328,0.804352900013328,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,583.765399875119,0.583765399875119,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,568.082799902186,0.568082799902186,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,701.598899904639,0.701598899904639,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,581.603199942038,0.581603199942038,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,280.125399818644,0.280125399818644,0
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,350.523700006306,0.350523700006306,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,725.894199917093,0.725894199917093,0
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,615.102499723434,0.615102499723434,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,555.583599954844,0.555583599954844,0
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,590.849799802527,0.590849799802527,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,662.183899898082,0.662183899898082,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,470.473299967125,0.470473299967125,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,706.149499863386,0.706149499863386,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,599.269500002265,0.599269500002265,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,485.08909996599,0.48508909996599,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,475.400199880824,0.475400199880824,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,702.082399977371,0.702082399977371,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,499.200399965048,0.499200399965048,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,474.955499870703,0.474955499870703,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,425.543999997899,0.425543999997899,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,598.135099979118,0.598135099979118,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,400.442200014368,0.400442200014368,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,527.474999893457,0.527474999893457,0
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,535.763699794188,0.535763699794188,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,610.250799916685,0.610250799916685,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,698.479699902237,0.698479699902237,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,399.226000066847,0.399226000066847,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,629.557400010526,0.629557400010526,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,649.44770000875,0.64944770000875,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,867.446599761024,0.867446599761024,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,582.616199739277,0.582616199739277,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,557.955699739978,0.557955699739978,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,629.327699774876,0.629327699774876,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,429.82399975881,0.42982399975881,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,608.835799852386,0.608835799852386,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,651.654100045562,0.651654100045562,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,830.207200022414,0.830207200022414,0
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,920.04460003227,0.92004460003227,1
40,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,455.2151998505,0.4552151998505,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,447.790899779648,0.447790899779648,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,501.082599861547,0.501082599861547,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,800.033299950883,0.800033299950883,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,513.181499904022,0.513181499904022,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,883.811399806291,0.883811399806291,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,709.592099767178,0.709592099767178,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,412.459399783984,0.412459399783984,1
